Train Accuracies:
0     0.489773
1     0.708333
2     0.750000
3     0.786237
4     0.802778
5     0.806061
6     0.824874
7     0.831313
8     0.851515
9     0.859722
10    0.877778
11    0.886111
12    0.896717
13    0.891667
14    0.914015
15    0.922096
16    0.920076
17    0.930177
18    0.924369
19    0.930177
20    0.931944
21    0.944444
22    0.941540
23    0.951641
24    0.948737
25    0.947222
26    0.947096
27    0.952904
28    0.950000
29    0.957702
30    0.958586
31    0.961869
32    0.958965
33    0.959596
34    0.958081
35    0.965909
36    0.958838
37    0.963258
38    0.963889
39    0.963131
40    0.948737
41    0.966540
42    0.961869
43    0.970960
44    0.965657
45    0.971591
46    0.967424
47    0.967172
48    0.973485
49    0.979545

Validation Accuracies:
0     0.727778
1     0.772222
2     0.837374
3     0.867172
4     0.887879
5     0.882323
6     0.893434
7     0.865152
8     0.891414
9     0.912626
10    0.929798
11    0.915657
12    0.958586
13    0.939394
14    0.965152
15    0.943434
16    0.960101
17    0.965657
18    0.961111
19    0.968687
20    0.965152
21    0.980808
22    0.970202
23    0.954545
24    0.968687
25    0.975253
26    0.948485
27    0.969697
28    0.975253
29    0.981818
30    0.973737
31    0.961616
32    0.953535
33    0.978283
34    0.978788
35    0.982828
36    0.952525
37    0.929798
38    0.975758
39    0.980808
40    0.970707
41    0.982323
42    0.965152
43    0.976263
44    0.980808
45    0.954545
46    0.976768
47    0.979293
48    0.976768
49    0.986869

Train Losses:
0     1.214243
1     0.689914
2     0.603288
3     0.546550
4     0.499567
5     0.494373
6     0.456714
7     0.441803
8     0.397319
9     0.378900
10    0.334644
11    0.316956
12    0.285675
13    0.297395
14    0.251766
15    0.228317
16    0.231033
17    0.205620
18    0.213980
19    0.198848
20    0.192283
21    0.162265
22    0.170394
23    0.154645
24    0.153978
25    0.162443
26    0.156478
27    0.142256
28    0.148705
29    0.135460
30    0.125161
31    0.123549
32    0.117779
33    0.120178
34    0.124145
35    0.108357
36    0.127389
37    0.116917
38    0.104755
39    0.110054
40    0.152448
41    0.102250
42    0.116736
43    0.084670
44    0.105081
45    0.084430
46    0.096684
47    0.099854
48    0.083556
49    0.069055

Validation Losses:
0     0.641672
1     0.523350
2     0.426129
3     0.348935
4     0.313154
5     0.304624
6     0.268001
7     0.343785
8     0.286105
9     0.238791
10    0.200641
11    0.209461
12    0.129191
13    0.152982
14    0.107747
15    0.164035
16    0.111546
17    0.081717
18    0.108361
19    0.079116
20    0.098386
21    0.061584
22    0.072428
23    0.128206
24    0.088812
25    0.071890
26    0.130590
27    0.082465
28    0.062934
29    0.052166
30    0.086031
31    0.104700
32    0.126957
33    0.058406
34    0.053105
35    0.049497
36    0.135820
37    0.207625
38    0.067237
39    0.058064
40    0.096546
41    0.054608
42    0.085287
43    0.061650
44    0.056856
45    0.153903
46    0.064480
47    0.059400
48    0.081617
49    0.043708

