Train Accuracies:
0     0.484596
1     0.699621
2     0.754419
3     0.767172
4     0.789394
5     0.796717
6     0.814899
7     0.830808
8     0.844949
9     0.860227
10    0.859975
11    0.875379
12    0.884217
13    0.897601
14    0.910227
15    0.907955
16    0.913889
17    0.925379
18    0.925758
19    0.930177
20    0.939394
21    0.934975
22    0.942551
23    0.941793
24    0.940657
25    0.943308
26    0.953409
27    0.945076
28    0.955808
29    0.946970
30    0.954167
31    0.952904
32    0.954040
33    0.957576
34    0.957576
35    0.970328
36    0.954924
37    0.963005
38    0.957071
39    0.960606
40    0.961490
41    0.963889
42    0.964899
43    0.964520
44    0.961364
45    0.962753
46    0.963636
47    0.971338
48    0.962247
49    0.971591

Validation Accuracies:
0     0.783333
1     0.813131
2     0.856061
3     0.877273
4     0.859596
5     0.844444
6     0.908081
7     0.880808
8     0.883838
9     0.924747
10    0.919192
11    0.919697
12    0.944444
13    0.945455
14    0.943939
15    0.947980
16    0.946970
17    0.963131
18    0.969192
19    0.924747
20    0.971212
21    0.982323
22    0.964646
23    0.952525
24    0.941919
25    0.973232
26    0.942929
27    0.964141
28    0.984848
29    0.966162
30    0.974747
31    0.975758
32    0.971212
33    0.981313
34    0.982323
35    0.980303
36    0.974242
37    0.898990
38    0.979798
39    0.977273
40    0.976263
41    0.985354
42    0.989394
43    0.984343
44    0.972222
45    0.978788
46    0.963131
47    0.981818
48    0.972727
49    0.948485

Train Losses:
0     1.249576
1     0.717513
2     0.597106
3     0.576761
4     0.530492
5     0.508255
6     0.472493
7     0.443131
8     0.405935
9     0.383847
10    0.367629
11    0.333238
12    0.314716
13    0.286940
14    0.255704
15    0.262847
16    0.250865
17    0.215564
18    0.215477
19    0.206971
20    0.187618
21    0.191691
22    0.165344
23    0.170099
24    0.171505
25    0.167190
26    0.139234
27    0.157257
28    0.132021
29    0.162151
30    0.137775
31    0.137618
32    0.134892
33    0.132930
34    0.131512
35    0.096134
36    0.136493
37    0.109138
38    0.126777
39    0.117079
40    0.113301
41    0.111419
42    0.108518
43    0.105841
44    0.123356
45    0.113582
46    0.113288
47    0.090639
48    0.116840
49    0.093347

Validation Losses:
0     0.543829
1     0.455208
2     0.381632
3     0.337227
4     0.364989
5     0.402073
6     0.260256
7     0.320709
8     0.295930
9     0.216508
10    0.232224
11    0.210040
12    0.162626
13    0.145019
14    0.145809
15    0.130314
16    0.149613
17    0.097889
18    0.084520
19    0.198641
20    0.085422
21    0.062079
22    0.090139
23    0.123684
24    0.163973
25    0.082184
26    0.147599
27    0.094076
28    0.047236
29    0.089392
30    0.073136
31    0.058510
32    0.080416
33    0.047503
34    0.050196
35    0.062496
36    0.075343
37    0.301342
38    0.050629
39    0.057576
40    0.061497
41    0.051492
42    0.030114
43    0.040139
44    0.089123
45    0.062484
46    0.106644
47    0.056086
48    0.080905
49    0.177183

