Train Accuracies:
0     0.503030
1     0.707702
2     0.750379
3     0.770833
4     0.800505
5     0.808712
6     0.820581
7     0.837500
8     0.853788
9     0.866414
10    0.881187
11    0.888889
12    0.902778
13    0.903662
14    0.918561
15    0.912121
16    0.923864
17    0.931944
18    0.933838
19    0.940783
20    0.937121
21    0.942172
22    0.944571
23    0.949369
24    0.942677
25    0.955682
26    0.947096
27    0.950505
28    0.955429
29    0.954798
30    0.956566
31    0.951389
32    0.962753
33    0.959091
34    0.953535
35    0.964646
36    0.969697
37    0.959596
38    0.964646
39    0.967298
40    0.962374
41    0.969318
42    0.967929
43    0.961111
44    0.964773
45    0.967172
46    0.973106
47    0.969949
48    0.965909
49    0.970707

Validation Accuracies:
0     0.768182
1     0.872222
2     0.772222
3     0.868687
4     0.880808
5     0.848990
6     0.896465
7     0.880303
8     0.914646
9     0.895960
10    0.928283
11    0.918687
12    0.941414
13    0.954545
14    0.870707
15    0.957071
16    0.963131
17    0.940404
18    0.958586
19    0.952020
20    0.967172
21    0.973232
22    0.963131
23    0.970202
24    0.970707
25    0.941414
26    0.977778
27    0.967677
28    0.963636
29    0.981313
30    0.972727
31    0.979293
32    0.989394
33    0.947475
34    0.972222
35    0.977273
36    0.985354
37    0.983838
38    0.989394
39    0.987374
40    0.974242
41    0.947475
42    0.977273
43    0.974242
44    0.986364
45    0.970202
46    0.976768
47    0.976263
48    0.991919
49    0.973737

Train Losses:
0     1.176559
1     0.682269
2     0.595130
3     0.571320
4     0.502550
5     0.482538
6     0.453392
7     0.425243
8     0.390987
9     0.364921
10    0.337163
11    0.302785
12    0.275084
13    0.269006
14    0.235509
15    0.246764
16    0.221387
17    0.201496
18    0.188864
19    0.175954
20    0.183655
21    0.162964
22    0.164135
23    0.143529
24    0.168349
25    0.140352
26    0.148071
27    0.153389
28    0.133614
29    0.139490
30    0.124760
31    0.143880
32    0.115279
33    0.116457
34    0.134180
35    0.106068
36    0.091412
37    0.127030
38    0.108338
39    0.099171
40    0.114284
41    0.103157
42    0.099628
43    0.120672
44    0.106989
45    0.097331
46    0.086593
47    0.089209
48    0.104702
49    0.094808

Validation Losses:
0     0.553259
1     0.392858
2     0.498650
3     0.346250
4     0.323430
5     0.384760
6     0.276933
7     0.285472
8     0.241093
9     0.259881
10    0.192765
11    0.193743
12    0.156875
13    0.133823
14    0.347978
15    0.114123
16    0.108679
17    0.161768
18    0.111203
19    0.138294
20    0.088054
21    0.089357
22    0.107222
23    0.075408
24    0.084037
25    0.141930
26    0.062053
27    0.091802
28    0.094544
29    0.049875
30    0.067559
31    0.054914
32    0.036945
33    0.133693
34    0.077495
35    0.056748
36    0.045853
37    0.046319
38    0.036285
39    0.036538
40    0.065490
41    0.147123
42    0.070419
43    0.074820
44    0.038027
45    0.082754
46    0.059539
47    0.063654
48    0.026734
49    0.089183

