Train Accuracies:
0     0.491540
1     0.682955
2     0.753157
3     0.770455
4     0.794066
5     0.806944
6     0.811742
7     0.827778
8     0.842677
9     0.853788
10    0.871717
11    0.870328
12    0.892045
13    0.905682
14    0.902525
15    0.919444
16    0.921717
17    0.926136
18    0.927146
19    0.933207
20    0.943561
21    0.936490
22    0.944066
23    0.937374
24    0.943687
25    0.948611
26    0.950379
27    0.953788
28    0.946338
29    0.955303
30    0.959975
31    0.959470
32    0.957323
33    0.962500
34    0.959470
35    0.952273
36    0.965909
37    0.967424
38    0.961237
39    0.961111
40    0.958965
41    0.959722
42    0.971338
43    0.964268
44    0.970328
45    0.965025
46    0.956313
47    0.966162
48    0.968687
49    0.970328

Validation Accuracies:
0     0.780303
1     0.853030
2     0.874242
3     0.868182
4     0.876263
5     0.883333
6     0.865657
7     0.893939
8     0.900000
9     0.902020
10    0.923232
11    0.936364
12    0.923737
13    0.957071
14    0.937879
15    0.937374
16    0.972222
17    0.948990
18    0.958586
19    0.973232
20    0.943939
21    0.955556
22    0.960606
23    0.968687
24    0.944949
25    0.973737
26    0.964141
27    0.966162
28    0.970707
29    0.971212
30    0.972222
31    0.980808
32    0.985859
33    0.989394
34    0.958081
35    0.975253
36    0.967677
37    0.974242
38    0.983838
39    0.968182
40    0.953535
41    0.983333
42    0.973232
43    0.972727
44    0.979798
45    0.972727
46    0.970202
47    0.971212
48    0.975253
49    0.981818

Train Losses:
0     1.198562
1     0.733122
2     0.606400
3     0.556653
4     0.525449
5     0.488465
6     0.486903
7     0.444635
8     0.416728
9     0.389588
10    0.347639
11    0.343925
12    0.304435
13    0.266239
14    0.266582
15    0.233713
16    0.227248
17    0.217393
18    0.211456
19    0.184367
20    0.170526
21    0.184100
22    0.164541
23    0.187117
24    0.163579
25    0.156169
26    0.150812
27    0.144414
28    0.152434
29    0.136672
30    0.122950
31    0.119557
32    0.134052
33    0.110763
34    0.120647
35    0.141786
36    0.104116
37    0.100660
38    0.113716
39    0.115230
40    0.120884
41    0.122095
42    0.096148
43    0.106696
44    0.099261
45    0.106610
46    0.134278
47    0.102604
48    0.097634
49    0.099030

Validation Losses:
0     0.559638
1     0.436933
2     0.341645
3     0.356713
4     0.319826
5     0.299899
6     0.328898
7     0.277141
8     0.264082
9     0.250181
10    0.201333
11    0.164718
12    0.202229
13    0.121377
14    0.158442
15    0.178592
16    0.082137
17    0.134540
18    0.123626
19    0.079597
20    0.136544
21    0.120145
22    0.091737
23    0.094689
24    0.135006
25    0.087478
26    0.090768
27    0.081583
28    0.069199
29    0.066436
30    0.079601
31    0.047731
32    0.042589
33    0.034313
34    0.110565
35    0.074931
36    0.080863
37    0.071213
38    0.037263
39    0.089750
40    0.132854
41    0.040340
42    0.070081
43    0.077526
44    0.050536
45    0.077324
46    0.081068
47    0.079731
48    0.067567
49    0.047330

