Train Accuracies:
0     0.497348
1     0.711111
2     0.759091
3     0.772854
4     0.793056
5     0.810732
6     0.829798
7     0.836111
8     0.855682
9     0.865404
10    0.871970
11    0.889141
12    0.887879
13    0.901263
14    0.909470
15    0.918939
16    0.921212
17    0.927904
18    0.923106
19    0.936111
20    0.941035
21    0.946591
22    0.945581
23    0.947601
24    0.947096
25    0.951263
26    0.948737
27    0.953157
28    0.955429
29    0.944697
30    0.958838
31    0.962121
32    0.956439
33    0.952020
34    0.964899
35    0.962374
36    0.966035
37    0.951894
38    0.963384
39    0.961995
40    0.966414
41    0.974495
42    0.961490
43    0.965278
44    0.975758
45    0.966540
46    0.973485
47    0.961237
48    0.971212
49    0.974621

Validation Accuracies:
0     0.787879
1     0.817677
2     0.856566
3     0.812121
4     0.814646
5     0.882323
6     0.891919
7     0.884848
8     0.913131
9     0.886364
10    0.893434
11    0.904545
12    0.925253
13    0.952525
14    0.931313
15    0.966162
16    0.958586
17    0.965657
18    0.955556
19    0.950505
20    0.946970
21    0.978283
22    0.948485
23    0.959091
24    0.978788
25    0.962626
26    0.964646
27    0.975253
28    0.986869
29    0.974747
30    0.974747
31    0.968182
32    0.968182
33    0.975253
34    0.961111
35    0.957071
36    0.974242
37    0.971212
38    0.958081
39    0.965152
40    0.987879
41    0.972727
42    0.970707
43    0.951515
44    0.960606
45    0.981313
46    0.956061
47    0.987879
48    0.987374
49    0.969697

Train Losses:
0     1.191965
1     0.673320
2     0.591124
3     0.559664
4     0.517665
5     0.482422
6     0.445978
7     0.435339
8     0.385645
9     0.365087
10    0.345448
11    0.304725
12    0.307688
13    0.278184
14    0.252995
15    0.235085
16    0.224419
17    0.204676
18    0.220056
19    0.193607
20    0.176826
21    0.162109
22    0.169732
23    0.158509
24    0.151727
25    0.150971
26    0.144583
27    0.142080
28    0.139418
29    0.170467
30    0.119637
31    0.120214
32    0.126817
33    0.146284
34    0.104781
35    0.111684
36    0.107990
37    0.153692
38    0.107697
39    0.115481
40    0.103547
41    0.076181
42    0.115837
43    0.103667
44    0.079497
45    0.108662
46    0.091845
47    0.113541
48    0.090526
49    0.077129

Validation Losses:
0     0.548176
1     0.436756
2     0.371448
3     0.423249
4     0.424748
5     0.300671
6     0.288225
7     0.288524
8     0.241480
9     0.289913
10    0.271855
11    0.237063
12    0.200779
13    0.129670
14    0.175090
15    0.095093
16    0.106476
17    0.090265
18    0.114625
19    0.122258
20    0.121776
21    0.061486
22    0.133002
23    0.126206
24    0.060246
25    0.087257
26    0.089212
27    0.062298
28    0.042333
29    0.059259
30    0.061123
31    0.087937
32    0.094993
33    0.058514
34    0.107223
35    0.123183
36    0.071928
37    0.066132
38    0.114236
39    0.088535
40    0.034847
41    0.073564
42    0.069893
43    0.128743
44    0.114971
45    0.043816
46    0.115662
47    0.034282
48    0.028107
49    0.099061

