Train Accuracies:
0     0.522475
1     0.721843
2     0.755934
3     0.780303
4     0.797601
5     0.813510
6     0.834091
7     0.842298
8     0.859722
9     0.868308
10    0.874747
11    0.890909
12    0.884722
13    0.910606
14    0.909343
15    0.926136
16    0.910101
17    0.930808
18    0.935101
19    0.936616
20    0.940152
21    0.941414
22    0.949874
23    0.951768
24    0.952652
25    0.945581
26    0.948864
27    0.951263
28    0.948990
29    0.948359
30    0.955934
31    0.958586
32    0.966288
33    0.958838
34    0.960354
35    0.958460
36    0.957828
37    0.962879
38    0.966288
39    0.969444
40    0.963763
41    0.968308
42    0.960859
43    0.965783
44    0.963636
45    0.962626
46    0.974116
47    0.965909
48    0.969949
49    0.971843

Validation Accuracies:
0     0.806061
1     0.823737
2     0.868687
3     0.740909
4     0.871717
5     0.890909
6     0.884848
7     0.876263
8     0.896465
9     0.905051
10    0.916667
11    0.897980
12    0.933333
13    0.926768
14    0.930808
15    0.956061
16    0.974747
17    0.969697
18    0.956566
19    0.960101
20    0.954040
21    0.916162
22    0.925758
23    0.983838
24    0.975758
25    0.974242
26    0.983333
27    0.981313
28    0.979293
29    0.984848
30    0.983333
31    0.981313
32    0.956061
33    0.982828
34    0.986364
35    0.962121
36    0.981818
37    0.986364
38    0.975758
39    0.966667
40    0.984848
41    0.973737
42    0.975253
43    0.981818
44    0.971717
45    0.991919
46    0.986869
47    0.965152
48    0.970202
49    0.985859

Train Losses:
0     1.129249
1     0.655516
2     0.588303
3     0.543814
4     0.506751
5     0.463942
6     0.445671
7     0.416587
8     0.370989
9     0.359446
10    0.339548
11    0.301577
12    0.315147
13    0.255396
14    0.258923
15    0.221220
16    0.251013
17    0.197219
18    0.183774
19    0.188867
20    0.177141
21    0.178234
22    0.151220
23    0.144172
24    0.153128
25    0.150570
26    0.147782
27    0.138628
28    0.145470
29    0.153676
30    0.133440
31    0.123660
32    0.097047
33    0.125864
34    0.114962
35    0.127325
36    0.129717
37    0.106129
38    0.097360
39    0.092263
40    0.107795
41    0.090004
42    0.117464
43    0.103973
44    0.105426
45    0.113173
46    0.080476
47    0.108102
48    0.087037
49    0.091238

Validation Losses:
0     0.512044
1     0.443864
2     0.350172
3     0.578584
4     0.326082
5     0.290024
6     0.294191
7     0.318533
8     0.265883
9     0.245888
10    0.198613
11    0.266713
12    0.179291
13    0.202283
14    0.181366
15    0.127042
16    0.074019
17    0.091802
18    0.114079
19    0.102106
20    0.120153
21    0.198954
22    0.273731
23    0.045786
24    0.073166
25    0.073347
26    0.050535
27    0.052181
28    0.054203
29    0.054745
30    0.054553
31    0.050566
32    0.125561
33    0.054347
34    0.034727
35    0.100400
36    0.050545
37    0.043589
38    0.067902
39    0.108923
40    0.037371
41    0.087079
42    0.061568
43    0.043924
44    0.089021
45    0.024613
46    0.052119
47    0.085351
48    0.081143
49    0.040930

