Train Accuracies:
0     0.496086
1     0.705429
2     0.758712
3     0.774621
4     0.796086
5     0.811364
6     0.829924
7     0.845202
8     0.861111
9     0.870328
10    0.883460
11    0.886111
12    0.900126
13    0.904167
14    0.919571
15    0.928409
16    0.919444
17    0.932576
18    0.930934
19    0.940404
20    0.936995
21    0.952273
22    0.939520
23    0.950253
24    0.953535
25    0.944318
26    0.949242
27    0.955051
28    0.962374
29    0.959470
30    0.959596
31    0.956439
32    0.961869
33    0.959596
34    0.967045
35    0.959848
36    0.965909
37    0.963636
38    0.957955
39    0.964773
40    0.968308
41    0.962753
42    0.976768
43    0.959470
44    0.974242
45    0.969697
46    0.969318
47    0.974495
48    0.963763
49    0.970833

Validation Accuracies:
0     0.677273
1     0.870707
2     0.888889
3     0.854545
4     0.901515
5     0.856061
6     0.891919
7     0.903535
8     0.922727
9     0.922727
10    0.868182
11    0.936364
12    0.928283
13    0.951010
14    0.954545
15    0.967677
16    0.954040
17    0.973737
18    0.955051
19    0.887374
20    0.960606
21    0.960606
22    0.978283
23    0.974747
24    0.970707
25    0.961111
26    0.969697
27    0.982323
28    0.979293
29    0.969697
30    0.969697
31    0.984848
32    0.949495
33    0.956061
34    0.979293
35    0.956061
36    0.976768
37    0.981818
38    0.978283
39    0.965152
40    0.863131
41    0.978788
42    0.983333
43    0.975758
44    0.977778
45    0.979798
46    0.975253
47    0.980303
48    0.977778
49    0.987374

Train Losses:
0     1.206376
1     0.690417
2     0.596277
3     0.548029
4     0.507878
5     0.475106
6     0.440904
7     0.421272
8     0.365433
9     0.340436
10    0.327603
11    0.316156
12    0.289320
13    0.267373
14    0.226746
15    0.213409
16    0.234416
17    0.197536
18    0.201126
19    0.178885
20    0.179846
21    0.141342
22    0.175737
23    0.150601
24    0.134365
25    0.158445
26    0.154735
27    0.141413
28    0.118724
29    0.117584
30    0.119151
31    0.128846
32    0.115104
33    0.120981
34    0.113541
35    0.116866
36    0.111509
37    0.108580
38    0.115560
39    0.102450
40    0.103172
41    0.115442
42    0.075554
43    0.125779
44    0.082953
45    0.095609
46    0.093339
47    0.079051
48    0.118016
49    0.090446

Validation Losses:
0     0.679390
1     0.371511
2     0.330761
3     0.381387
4     0.268315
5     0.364841
6     0.274385
7     0.258519
8     0.211991
9     0.212502
10    0.324893
11    0.169081
12    0.201051
13    0.124612
14    0.112110
15    0.084640
16    0.133856
17    0.079401
18    0.122845
19    0.299330
20    0.100826
21    0.105527
22    0.070280
23    0.063453
24    0.083702
25    0.096786
26    0.077593
27    0.047538
28    0.050811
29    0.087557
30    0.079452
31    0.039131
32    0.122169
33    0.129034
34    0.060333
35    0.129115
36    0.064495
37    0.048462
38    0.061596
39    0.110908
40    0.475442
41    0.060365
42    0.050005
43    0.071662
44    0.060388
45    0.051648
46    0.057556
47    0.053148
48    0.056158
49    0.037873

