Train Accuracies:
0     0.523864
1     0.715278
2     0.769697
3     0.789268
4     0.799116
5     0.823611
6     0.836869
7     0.844571
8     0.863510
9     0.869192
10    0.880051
11    0.890909
12    0.902904
13    0.914394
14    0.908965
15    0.926136
16    0.921970
17    0.924621
18    0.938005
19    0.935859
20    0.941288
21    0.940530
22    0.951389
23    0.943308
24    0.952525
25    0.945076
26    0.953914
27    0.955051
28    0.953409
29    0.958712
30    0.958586
31    0.962753
32    0.954545
33    0.956692
34    0.954924
35    0.967929
36    0.960732
37    0.967677
38    0.965152
39    0.960985
40    0.957576
41    0.964268
42    0.965404
43    0.973864
44    0.970833
45    0.965278
46    0.967298
47    0.967929
48    0.969571
49    0.965530

Validation Accuracies:
0     0.773737
1     0.845455
2     0.857071
3     0.868182
4     0.892929
5     0.877273
6     0.889394
7     0.906566
8     0.906566
9     0.916162
10    0.942424
11    0.942424
12    0.919697
13    0.959596
14    0.865152
15    0.974747
16    0.963131
17    0.947475
18    0.969697
19    0.976768
20    0.974242
21    0.956566
22    0.976263
23    0.957071
24    0.958586
25    0.936364
26    0.974242
27    0.984848
28    0.971717
29    0.978283
30    0.981818
31    0.968687
32    0.966162
33    0.953535
34    0.973232
35    0.971717
36    0.971212
37    0.989899
38    0.980808
39    0.966667
40    0.975758
41    0.960606
42    0.975758
43    0.978283
44    0.978283
45    0.985354
46    0.960606
47    0.984848
48    0.987374
49    0.948485

Train Losses:
0     1.111433
1     0.670483
2     0.568014
3     0.530108
4     0.507795
5     0.469344
6     0.432081
7     0.412160
8     0.366752
9     0.349254
10    0.321622
11    0.306036
12    0.277112
13    0.248166
14    0.258761
15    0.217624
16    0.218695
17    0.214198
18    0.191682
19    0.191898
20    0.172325
21    0.165296
22    0.146642
23    0.162869
24    0.138068
25    0.171609
26    0.144377
27    0.130485
28    0.136852
29    0.124366
30    0.125010
31    0.112589
32    0.134056
33    0.129937
34    0.130650
35    0.103874
36    0.117880
37    0.100049
38    0.109331
39    0.118871
40    0.127905
41    0.109337
42    0.111594
43    0.080325
44    0.086531
45    0.105100
46    0.104912
47    0.090056
48    0.086513
49    0.107978

Validation Losses:
0     0.560984
1     0.394934
2     0.345393
3     0.338540
4     0.288727
5     0.330181
6     0.285296
7     0.243823
8     0.246555
9     0.228220
10    0.157804
11    0.175765
12    0.214578
13    0.113687
14    0.361930
15    0.079838
16    0.096145
17    0.130556
18    0.072990
19    0.067389
20    0.072251
21    0.113132
22    0.060468
23    0.115843
24    0.115134
25    0.200112
26    0.063697
27    0.047579
28    0.071976
29    0.065869
30    0.042850
31    0.088169
32    0.092528
33    0.149541
34    0.073230
35    0.084254
36    0.076313
37    0.028901
38    0.049567
39    0.094981
40    0.062152
41    0.121098
42    0.055798
43    0.061013
44    0.065569
45    0.034642
46    0.098708
47    0.047030
48    0.033985
49    0.164215

