Train Accuracies:
0     0.489268
1     0.709091
2     0.749116
3     0.771338
4     0.804293
5     0.820581
6     0.825379
7     0.832197
8     0.841162
9     0.859343
10    0.871086
11    0.882702
12    0.894949
13    0.905303
14    0.913384
15    0.926515
16    0.919697
17    0.930556
18    0.933838
19    0.942172
20    0.931818
21    0.934596
22    0.941162
23    0.945707
24    0.946212
25    0.947727
26    0.954924
27    0.944318
28    0.955934
29    0.953030
30    0.954419
31    0.957702
32    0.959596
33    0.952652
34    0.965152
35    0.964141
36    0.959722
37    0.960227
38    0.964520
39    0.960859
40    0.965404
41    0.963763
42    0.964773
43    0.968182
44    0.965278
45    0.966919
46    0.969066
47    0.971591
48    0.958712
49    0.965152

Validation Accuracies:
0     0.808586
1     0.851010
2     0.823232
3     0.857576
4     0.835354
5     0.847475
6     0.778788
7     0.904545
8     0.872727
9     0.874242
10    0.901515
11    0.924242
12    0.944444
13    0.927778
14    0.944444
15    0.962121
16    0.941919
17    0.937879
18    0.952020
19    0.970202
20    0.964141
21    0.898990
22    0.951515
23    0.977273
24    0.957576
25    0.974242
26    0.964141
27    0.961111
28    0.977273
29    0.952020
30    0.964646
31    0.968687
32    0.964141
33    0.966667
34    0.969697
35    0.973232
36    0.970202
37    0.970202
38    0.957576
39    0.946465
40    0.978283
41    0.963131
42    0.972727
43    0.966667
44    0.975253
45    0.957576
46    0.987879
47    0.879293
48    0.926263
49    0.981818

Train Losses:
0     1.227081
1     0.686437
2     0.597991
3     0.553376
4     0.509862
5     0.469246
6     0.451650
7     0.438074
8     0.416133
9     0.370591
10    0.340601
11    0.324498
12    0.290932
13    0.256413
14    0.251166
15    0.218024
16    0.229768
17    0.201385
18    0.189196
19    0.165607
20    0.189750
21    0.192243
22    0.175096
23    0.164611
24    0.160519
25    0.153763
26    0.139756
27    0.156819
28    0.132509
29    0.145985
30    0.133957
31    0.132526
32    0.119776
33    0.147344
34    0.108922
35    0.110855
36    0.126003
37    0.120468
38    0.104940
39    0.122416
40    0.105296
41    0.114254
42    0.113971
43    0.094608
44    0.111186
45    0.097219
46    0.093454
47    0.094387
48    0.132811
49    0.106453

Validation Losses:
0     0.550005
1     0.425260
2     0.436540
3     0.374646
4     0.392223
5     0.374783
6     0.520116
7     0.264625
8     0.333756
9     0.318871
10    0.265544
11    0.205636
12    0.143730
13    0.178341
14    0.136340
15    0.103807
16    0.157488
17    0.203434
18    0.115067
19    0.082676
20    0.093547
21    0.247996
22    0.114527
23    0.065298
24    0.119579
25    0.065425
26    0.089328
27    0.098723
28    0.065253
29    0.140764
30    0.099561
31    0.089675
32    0.094686
33    0.093778
34    0.084979
35    0.064779
36    0.072458
37    0.069846
38    0.123263
39    0.142953
40    0.056277
41    0.113566
42    0.079588
43    0.082762
44    0.076932
45    0.127017
46    0.033338
47    0.521122
48    0.235139
49    0.050524

