Train Accuracies:
0     0.501641
1     0.717172
2     0.755682
3     0.775758
4     0.799874
5     0.815530
6     0.835985
7     0.847348
8     0.858586
9     0.866919
10    0.880934
11    0.904672
12    0.892929
13    0.914773
14    0.914520
15    0.921465
16    0.920960
17    0.940278
18    0.937500
19    0.935480
20    0.934975
21    0.943434
22    0.940278
23    0.946970
24    0.949495
25    0.949369
26    0.956187
27    0.952778
28    0.957828
29    0.956944
30    0.958081
31    0.960354
32    0.950884
33    0.961237
34    0.961490
35    0.962121
36    0.956061
37    0.963258
38    0.960101
39    0.969444
40    0.964646
41    0.960480
42    0.960732
43    0.967172
44    0.966288
45    0.967677
46    0.969571
47    0.974874
48    0.965152
49    0.969823

Validation Accuracies:
0     0.770707
1     0.819697
2     0.857576
3     0.896970
4     0.864646
5     0.887374
6     0.882828
7     0.908081
8     0.923232
9     0.938384
10    0.947980
11    0.954545
12    0.910101
13    0.910101
14    0.967677
15    0.947475
16    0.973737
17    0.951515
18    0.962121
19    0.973232
20    0.976263
21    0.975758
22    0.962121
23    0.967172
24    0.973232
25    0.961111
26    0.948990
27    0.979798
28    0.956566
29    0.971717
30    0.972222
31    0.960606
32    0.960606
33    0.979798
34    0.983838
35    0.980808
36    0.976768
37    0.970202
38    0.981818
39    0.965152
40    0.977778
41    0.978788
42    0.984848
43    0.982828
44    0.975253
45    0.984343
46    0.964646
47    0.984343
48    0.981818
49    0.978788

Train Losses:
0     1.179535
1     0.671145
2     0.595867
3     0.545589
4     0.507981
5     0.473820
6     0.425094
7     0.408078
8     0.381447
9     0.363821
10    0.331918
11    0.274568
12    0.295390
13    0.248021
14    0.246486
15    0.223691
16    0.224895
17    0.176689
18    0.188370
19    0.191159
20    0.188377
21    0.176113
22    0.172566
23    0.159324
24    0.151613
25    0.157174
26    0.135024
27    0.144076
28    0.133684
29    0.135053
30    0.127152
31    0.118808
32    0.149736
33    0.118356
34    0.123510
35    0.114882
36    0.134096
37    0.106867
38    0.128710
39    0.096575
40    0.108222
41    0.113898
42    0.118349
43    0.098709
44    0.103173
45    0.102317
46    0.090069
47    0.081259
48    0.112103
49    0.089985

Validation Losses:
0     0.580188
1     0.446363
2     0.385457
3     0.299308
4     0.352207
5     0.297158
6     0.300947
7     0.257885
8     0.226134
9     0.181851
10    0.170576
11    0.129814
12    0.224078
13    0.221761
14    0.100860
15    0.137186
16    0.075900
17    0.124600
18    0.094081
19    0.082190
20    0.067679
21    0.070979
22    0.098165
23    0.083666
24    0.062697
25    0.095080
26    0.133487
27    0.064623
28    0.131905
29    0.075193
30    0.068233
31    0.119825
32    0.093530
33    0.051650
34    0.045919
35    0.056691
36    0.071086
37    0.071321
38    0.046350
39    0.099900
40    0.058816
41    0.050866
42    0.040654
43    0.038876
44    0.066039
45    0.041750
46    0.113689
47    0.049442
48    0.048995
49    0.051866

