Train Accuracies:
0     0.504545
1     0.708460
2     0.756566
3     0.781566
4     0.795455
5     0.808081
6     0.827525
7     0.839773
8     0.854924
9     0.869823
10    0.884091
11    0.890025
12    0.907955
13    0.909975
14    0.918813
15    0.920833
16    0.934596
17    0.929924
18    0.925758
19    0.933712
20    0.943813
21    0.947096
22    0.945707
23    0.942045
24    0.952146
25    0.947601
26    0.943561
27    0.958838
28    0.949369
29    0.957702
30    0.953283
31    0.955303
32    0.956692
33    0.958333
34    0.961364
35    0.962879
36    0.962374
37    0.962879
38    0.967172
39    0.970833
40    0.951263
41    0.968308
42    0.960732
43    0.970833
44    0.961364
45    0.969697
46    0.968939
47    0.969318
48    0.975253
49    0.965404

Validation Accuracies:
0     0.724242
1     0.830303
2     0.852020
3     0.863131
4     0.878283
5     0.866162
6     0.881818
7     0.914646
8     0.926263
9     0.916667
10    0.909091
11    0.937879
12    0.958586
13    0.962626
14    0.946465
15    0.967677
16    0.970202
17    0.966162
18    0.957576
19    0.975253
20    0.969697
21    0.971717
22    0.969192
23    0.982828
24    0.972222
25    0.976768
26    0.975253
27    0.977778
28    0.971212
29    0.961616
30    0.980808
31    0.975758
32    0.961616
33    0.979798
34    0.958081
35    0.981313
36    0.983333
37    0.977273
38    0.981818
39    0.966667
40    0.989899
41    0.972727
42    0.976263
43    0.979293
44    0.987374
45    0.965657
46    0.984848
47    0.977778
48    0.982828
49    0.978788

Train Losses:
0     1.168512
1     0.682837
2     0.590392
3     0.543667
4     0.505702
5     0.480310
6     0.444165
7     0.439610
8     0.389850
9     0.352338
10    0.320298
11    0.305783
12    0.260076
13    0.259717
14    0.235676
15    0.222193
16    0.196511
17    0.213073
18    0.200778
19    0.188024
20    0.174434
21    0.157094
22    0.156404
23    0.166509
24    0.141968
25    0.155079
26    0.168250
27    0.119726
28    0.152578
29    0.128551
30    0.131755
31    0.136910
32    0.131342
33    0.120103
34    0.112763
35    0.109201
36    0.113862
37    0.115947
38    0.103793
39    0.087768
40    0.143997
41    0.094121
42    0.117714
43    0.088783
44    0.114405
45    0.098731
46    0.092480
47    0.101096
48    0.079500
49    0.099849

Validation Losses:
0     0.616219
1     0.443069
2     0.383093
3     0.373711
4     0.317532
5     0.336930
6     0.302269
7     0.234387
8     0.201950
9     0.218254
10    0.235284
11    0.160301
12    0.114406
13    0.100965
14    0.142081
15    0.089344
16    0.087853
17    0.095930
18    0.101499
19    0.072966
20    0.081962
21    0.078174
22    0.089893
23    0.053473
24    0.074473
25    0.066088
26    0.063252
27    0.059225
28    0.075031
29    0.091550
30    0.055392
31    0.070614
32    0.105638
33    0.057339
34    0.112734
35    0.056743
36    0.045713
37    0.056375
38    0.049688
39    0.077008
40    0.034496
41    0.075930
42    0.071175
43    0.054058
44    0.039610
45    0.091814
46    0.038441
47    0.056038
48    0.053868
49    0.056038

