Train Accuracies:
0     0.484470
1     0.711616
2     0.753788
3     0.771086
4     0.799874
5     0.819192
6     0.820707
7     0.839141
8     0.844192
9     0.858965
10    0.875000
11    0.898106
12    0.894949
13    0.910859
14    0.907197
15    0.921843
16    0.933712
17    0.928535
18    0.938384
19    0.931566
20    0.942677
21    0.933965
22    0.946338
23    0.939520
24    0.947980
25    0.937374
26    0.947348
27    0.951515
28    0.951263
29    0.948359
30    0.959848
31    0.959470
32    0.962626
33    0.958081
34    0.957071
35    0.961490
36    0.953283
37    0.964394
38    0.962500
39    0.955808
40    0.966540
41    0.958586
42    0.968182
43    0.966414
44    0.961995
45    0.969444
46    0.965152
47    0.959722
48    0.971212
49    0.969697

Validation Accuracies:
0     0.686869
1     0.837374
2     0.787374
3     0.862121
4     0.891414
5     0.897475
6     0.886364
7     0.874242
8     0.903535
9     0.906061
10    0.934848
11    0.924747
12    0.939899
13    0.907576
14    0.964646
15    0.954545
16    0.958586
17    0.938889
18    0.969697
19    0.975253
20    0.974747
21    0.920202
22    0.973232
23    0.970707
24    0.974747
25    0.965657
26    0.967172
27    0.969697
28    0.980808
29    0.977778
30    0.976768
31    0.978283
32    0.977778
33    0.980303
34    0.979798
35    0.987374
36    0.987374
37    0.984343
38    0.960606
39    0.969697
40    0.974747
41    0.980808
42    0.982323
43    0.951010
44    0.986364
45    0.986364
46    0.974242
47    0.968687
48    0.989394
49    0.958081

Train Losses:
0     1.222340
1     0.676860
2     0.597043
3     0.552798
4     0.508622
5     0.466456
6     0.456151
7     0.419885
8     0.409908
9     0.375428
10    0.335526
11    0.293869
12    0.296026
13    0.252578
14    0.251544
15    0.232915
16    0.199492
17    0.217983
18    0.178824
19    0.199208
20    0.173810
21    0.193192
22    0.155125
23    0.180562
24    0.154506
25    0.189069
26    0.155084
27    0.148022
28    0.152398
29    0.157279
30    0.130935
31    0.123134
32    0.107394
33    0.123671
34    0.115558
35    0.121904
36    0.142140
37    0.107453
38    0.111084
39    0.130944
40    0.100505
41    0.125697
42    0.094577
43    0.104345
44    0.118378
45    0.093826
46    0.103875
47    0.125968
48    0.089857
49    0.095383

Validation Losses:
0     0.644527
1     0.422642
2     0.522478
3     0.366554
4     0.295543
5     0.286072
6     0.297565
7     0.326660
8     0.261101
9     0.226522
10    0.175937
11    0.196932
12    0.166769
13    0.268567
14    0.104681
15    0.131257
16    0.120230
17    0.141971
18    0.075560
19    0.068687
20    0.069682
21    0.212429
22    0.068501
23    0.076011
24    0.059073
25    0.085056
26    0.085135
27    0.093075
28    0.054979
29    0.066459
30    0.066657
31    0.050934
32    0.057901
33    0.056751
34    0.053746
35    0.038575
36    0.039316
37    0.043301
38    0.107175
39    0.078947
40    0.061857
41    0.053563
42    0.047326
43    0.133954
44    0.039650
45    0.029153
46    0.064666
47    0.086916
48    0.027256
49    0.117939

