Train Accuracies:
0     0.504167
1     0.704040
2     0.752273
3     0.780682
4     0.804672
5     0.806944
6     0.824116
7     0.838889
8     0.852778
9     0.864646
10    0.880177
11    0.889141
12    0.897348
13    0.907323
14    0.918056
15    0.917551
16    0.925000
17    0.929293
18    0.933460
19    0.927273
20    0.931187
21    0.944823
22    0.944318
23    0.944571
24    0.943308
25    0.942803
26    0.950253
27    0.955429
28    0.949369
29    0.954545
30    0.951515
31    0.960227
32    0.956313
33    0.953535
34    0.955429
35    0.963005
36    0.963005
37    0.966414
38    0.969192
39    0.973485
40    0.962374
41    0.968687
42    0.970455
43    0.957702
44    0.969949
45    0.970328
46    0.962753
47    0.963889
48    0.972348
49    0.970581

Validation Accuracies:
0     0.808586
1     0.859091
2     0.801010
3     0.844444
4     0.882323
5     0.874747
6     0.903535
7     0.881313
8     0.910606
9     0.924747
10    0.944949
11    0.873737
12    0.947475
13    0.948990
14    0.964141
15    0.965152
16    0.944444
17    0.971212
18    0.966667
19    0.961111
20    0.964141
21    0.970707
22    0.979293
23    0.963636
24    0.973737
25    0.973737
26    0.971717
27    0.985354
28    0.977778
29    0.977778
30    0.984343
31    0.967677
32    0.968687
33    0.973232
34    0.980808
35    0.967677
36    0.986364
37    0.980303
38    0.975758
39    0.976768
40    0.967677
41    0.985354
42    0.975758
43    0.974747
44    0.971212
45    0.969697
46    0.977778
47    0.985354
48    0.977778
49    0.988384

Train Losses:
0     1.199728
1     0.698128
2     0.600265
3     0.546030
4     0.496087
5     0.483892
6     0.459661
7     0.420409
8     0.399518
9     0.369260
10    0.326866
11    0.303544
12    0.285149
13    0.264795
14    0.235431
15    0.234688
16    0.223821
17    0.210732
18    0.201112
19    0.202407
20    0.195758
21    0.162070
22    0.163247
23    0.165074
24    0.163110
25    0.167798
26    0.151674
27    0.131817
28    0.156054
29    0.138466
30    0.138350
31    0.118596
32    0.131329
33    0.143324
34    0.137125
35    0.109755
36    0.114688
37    0.099369
38    0.095757
39    0.088469
40    0.116528
41    0.105228
42    0.090315
43    0.125342
44    0.089058
45    0.091131
46    0.110527
47    0.113050
48    0.089659
49    0.093585

Validation Losses:
0     0.512712
1     0.379195
2     0.457972
3     0.386113
4     0.302861
5     0.325475
6     0.264637
7     0.305291
8     0.236761
9     0.194451
10    0.170598
11    0.314020
12    0.140668
13    0.133245
14    0.101927
15    0.097082
16    0.148571
17    0.084233
18    0.085533
19    0.096018
20    0.100079
21    0.083270
22    0.048689
23    0.098633
24    0.071853
25    0.069554
26    0.081772
27    0.041076
28    0.059120
29    0.056946
30    0.040291
31    0.079937
32    0.085737
33    0.074760
34    0.050095
35    0.089824
36    0.048202
37    0.060841
38    0.073374
39    0.061045
40    0.092122
41    0.042183
42    0.059501
43    0.070519
44    0.073653
45    0.074651
46    0.064923
47    0.044906
48    0.052442
49    0.033998

