Train Accuracies:
0     0.680682
1     0.822854
2     0.849747
3     0.870960
4     0.877778
5     0.904419
6     0.905556
7     0.920833
8     0.919444
9     0.933838
10    0.930177
11    0.921338
12    0.930682
13    0.934343
14    0.934343
15    0.938258
16    0.934975
17    0.939141
18    0.937500
19    0.936490
20    0.946465
21    0.955934
22    0.950505
23    0.952020
24    0.943813
25    0.946843
26    0.957323
27    0.955556
28    0.946843
29    0.953409
30    0.955934
31    0.938889
32    0.954672
33    0.957955
34    0.960227
35    0.960606
36    0.962121
37    0.964520
38    0.967298
39    0.966919
40    0.964520
41    0.970960
42    0.968561
43    0.966793
44    0.955556
45    0.960101
46    0.964773
47    0.957071
48    0.962500
49    0.951010

Validation Accuracies:
0     0.835859
1     0.829293
2     0.754040
3     0.793434
4     0.828788
5     0.923232
6     0.948990
7     0.908586
8     0.957576
9     0.921717
10    0.937374
11    0.922222
12    0.820707
13    0.939394
14    0.870707
15    0.931818
16    0.960101
17    0.933838
18    0.946465
19    0.890909
20    0.953535
21    0.916667
22    0.956061
23    0.909596
24    0.934848
25    0.959091
26    0.973232
27    0.945960
28    0.959091
29    0.981313
30    0.962626
31    0.945960
32    0.975758
33    0.927273
34    0.945960
35    0.969192
36    0.977273
37    0.952525
38    0.978788
39    0.964141
40    0.984848
41    0.972727
42    0.975758
43    0.967172
44    0.951515
45    0.975253
46    0.939394
47    0.954040
48    0.949495
49    0.988384

Train Losses:
0     3.161047
1     0.457314
2     0.395846
3     0.343767
4     0.331066
5     0.263725
6     0.258048
7     0.219398
8     0.229776
9     0.192087
10    0.197659
11    0.215434
12    0.198354
13    0.187346
14    0.184402
15    0.177296
16    0.189112
17    0.175137
18    0.189276
19    0.178890
20    0.154828
21    0.131549
22    0.151502
23    0.148331
24    0.169880
25    0.165798
26    0.134828
27    0.139278
28    0.155458
29    0.140544
30    0.140204
31    0.191130
32    0.134629
33    0.129605
34    0.118772
35    0.124425
36    0.110558
37    0.103659
38    0.105292
39    0.103847
40    0.104105
41    0.089067
42    0.091265
43    0.103901
44    0.131746
45    0.122818
46    0.105873
47    0.124354
48    0.112562
49    0.149527

Validation Losses:
0     0.423529
1     0.435732
2     0.597144
3     0.647438
4     0.448650
5     0.197269
6     0.139837
7     0.274086
8     0.125903
9     0.223720
10    0.194964
11    0.190196
12    0.411187
13    0.175061
14    0.401489
15    0.189943
16    0.149720
17    0.237579
18    0.151760
19    0.360157
20    0.130055
21    0.216906
22    0.109961
23    0.216841
24    0.161741
25    0.119074
26    0.073131
27    0.219785
28    0.099627
29    0.062468
30    0.110968
31    0.124706
32    0.074260
33    0.227611
34    0.142769
35    0.086676
36    0.061317
37    0.139878
38    0.073617
39    0.108877
40    0.040125
41    0.068432
42    0.076401
43    0.101294
44    0.122222
45    0.077000
46    0.164906
47    0.133514
48    0.181740
49    0.048033

