Train Accuracies:
0     0.685354
1     0.815657
2     0.836490
3     0.865909
4     0.873990
5     0.886490
6     0.895328
7     0.889773
8     0.908081
9     0.913510
10    0.916540
11    0.914394
12    0.931818
13    0.922475
14    0.939773
15    0.932955
16    0.932576
17    0.931439
18    0.944823
19    0.946338
20    0.943939
21    0.938384
22    0.918939
23    0.944571
24    0.947475
25    0.951894
26    0.954040
27    0.945328
28    0.946591
29    0.949369
30    0.938636
31    0.954672
32    0.958586
33    0.956818
34    0.955177
35    0.958838
36    0.946591
37    0.964646
38    0.965783
39    0.963510
40    0.958460
41    0.960985
42    0.954672
43    0.964141
44    0.966035
45    0.956313
46    0.969066
47    0.969571
48    0.969697
49    0.956439

Validation Accuracies:
0     0.708081
1     0.851010
2     0.875253
3     0.841414
4     0.857071
5     0.920202
6     0.837374
7     0.903535
8     0.864141
9     0.915657
10    0.936364
11    0.954545
12    0.909091
13    0.952020
14    0.913131
15    0.905051
16    0.956061
17    0.963636
18    0.933838
19    0.933838
20    0.956061
21    0.951010
22    0.900505
23    0.915657
24    0.966667
25    0.969192
26    0.934343
27    0.841414
28    0.923737
29    0.954040
30    0.917677
31    0.973232
32    0.972222
33    0.908081
34    0.953535
35    0.949495
36    0.954040
37    0.954545
38    0.978283
39    0.927778
40    0.967677
41    0.980303
42    0.975758
43    0.960101
44    0.984343
45    0.959091
46    0.952525
47    0.980303
48    0.978788
49    0.974242

Train Losses:
0     2.507172
1     0.472480
2     0.417815
3     0.356889
4     0.327257
5     0.307212
6     0.275664
7     0.294877
8     0.258550
9     0.240728
10    0.231532
11    0.252145
12    0.191191
13    0.212222
14    0.174618
15    0.191532
16    0.193427
17    0.192141
18    0.160626
19    0.152320
20    0.161181
21    0.181324
22    0.246676
23    0.164498
24    0.154066
25    0.142564
26    0.134261
27    0.154634
28    0.148208
29    0.148067
30    0.191287
31    0.140802
32    0.134831
33    0.130306
34    0.133483
35    0.123409
36    0.155687
37    0.107228
38    0.100219
39    0.113656
40    0.125576
41    0.121686
42    0.141243
43    0.111495
44    0.112537
45    0.133980
46    0.093624
47    0.089573
48    0.092738
49    0.144041

Validation Losses:
0     0.698326
1     0.387818
2     0.333747
3     0.453458
4     0.443289
5     0.238882
6     0.410955
7     0.277887
8     0.419050
9     0.248181
10    0.172173
11    0.116607
12    0.278095
13    0.169205
14    0.204540
15    0.236854
16    0.127313
17    0.128154
18    0.186242
19    0.178118
20    0.151134
21    0.172232
22    0.339282
23    0.278728
24    0.090426
25    0.082730
26    0.179826
27    0.822952
28    0.243726
29    0.121442
30    0.270525
31    0.088827
32    0.065502
33    0.236384
34    0.162315
35    0.140037
36    0.133449
37    0.158866
38    0.063378
39    0.316078
40    0.113794
41    0.065866
42    0.059926
43    0.106829
44    0.042352
45    0.101202
46    0.125774
47    0.070370
48    0.059405
49    0.085984

