Train Accuracies:
0     0.679167
1     0.832828
2     0.840783
3     0.868813
4     0.886111
5     0.899242
6     0.908207
7     0.909217
8     0.914646
9     0.926010
10    0.920455
11    0.931061
12    0.937374
13    0.933838
14    0.933965
15    0.930303
16    0.935859
17    0.936616
18    0.949495
19    0.940783
20    0.955303
21    0.924116
22    0.951010
23    0.940783
24    0.940530
25    0.953662
26    0.950631
27    0.947980
28    0.951515
29    0.939015
30    0.957323
31    0.956692
32    0.952399
33    0.961742
34    0.956692
35    0.970707
36    0.960606
37    0.962500
38    0.966793
39    0.947601
40    0.959975
41    0.964899
42    0.965025
43    0.957323
44    0.966540
45    0.963258
46    0.969318
47    0.969697
48    0.971086
49    0.970581

Validation Accuracies:
0     0.769697
1     0.742424
2     0.877778
3     0.852020
4     0.924242
5     0.893939
6     0.915152
7     0.930808
8     0.952020
9     0.953535
10    0.951010
11    0.956566
12    0.975253
13    0.952525
14    0.947475
15    0.915152
16    0.931313
17    0.968182
18    0.944444
19    0.957071
20    0.976768
21    0.926768
22    0.900000
23    0.951515
24    0.965152
25    0.966162
26    0.960101
27    0.945960
28    0.956566
29    0.924747
30    0.982323
31    0.968182
32    0.919697
33    0.951515
34    0.980808
35    0.974747
36    0.963131
37    0.944949
38    0.950505
39    0.930303
40    0.940909
41    0.957576
42    0.927778
43    0.964646
44    0.968687
45    0.966162
46    0.971717
47    0.983333
48    0.971717
49    0.940909

Train Losses:
0     2.558281
1     0.439015
2     0.411555
3     0.340790
4     0.306904
5     0.278736
6     0.261358
7     0.248935
8     0.247206
9     0.207603
10    0.230513
11    0.195968
12    0.172797
13    0.185334
14    0.186844
15    0.201220
16    0.187059
17    0.178817
18    0.152716
19    0.187524
20    0.138951
21    0.217954
22    0.146821
23    0.177916
24    0.173753
25    0.136230
26    0.153528
27    0.149238
28    0.149911
29    0.177160
30    0.126513
31    0.135483
32    0.160540
33    0.117725
34    0.131180
35    0.098630
36    0.117727
37    0.117594
38    0.103066
39    0.167957
40    0.125038
41    0.108524
42    0.115851
43    0.131896
44    0.099226
45    0.109112
46    0.092575
47    0.091987
48    0.087323
49    0.089096

Validation Losses:
0     0.550424
1     0.633469
2     0.322165
3     0.344076
4     0.206954
5     0.288650
6     0.238660
7     0.201129
8     0.134496
9     0.158922
10    0.155154
11    0.132624
12    0.080141
13    0.137953
14    0.132166
15    0.391131
16    0.199636
17    0.112474
18    0.175422
19    0.171669
20    0.074071
21    0.221708
22    0.315715
23    0.161172
24    0.112902
25    0.092688
26    0.111121
27    0.175672
28    0.119052
29    0.234252
30    0.054511
31    0.112077
32    0.218457
33    0.167372
34    0.062390
35    0.065860
36    0.107115
37    0.161899
38    0.131440
39    0.270303
40    0.154878
41    0.121007
42    0.197673
43    0.106518
44    0.101962
45    0.094580
46    0.089265
47    0.059405
48    0.082240
49    0.147815

