Train Accuracies:
0     0.674242
1     0.817551
2     0.835480
3     0.867929
4     0.889899
5     0.890909
6     0.900884
7     0.901641
8     0.920328
9     0.926010
10    0.920328
11    0.930808
12    0.935859
13    0.943056
14    0.939646
15    0.926136
16    0.940783
17    0.946591
18    0.939141
19    0.942803
20    0.943434
21    0.943687
22    0.942045
23    0.943308
24    0.947980
25    0.946086
26    0.952273
27    0.948611
28    0.955303
29    0.965025
30    0.936995
31    0.953283
32    0.960606
33    0.961490
34    0.961742
35    0.960101
36    0.957576
37    0.962374
38    0.969066
39    0.967298
40    0.967551
41    0.972854
42    0.963005
43    0.971338
44    0.965404
45    0.964268
46    0.969444
47    0.975126
48    0.967677
49    0.965783

Validation Accuracies:
0     0.707071
1     0.751515
2     0.876768
3     0.838384
4     0.814141
5     0.903030
6     0.892424
7     0.867172
8     0.958081
9     0.893939
10    0.892424
11    0.933333
12    0.869697
13    0.967677
14    0.922222
15    0.960606
16    0.951010
17    0.936364
18    0.934343
19    0.935354
20    0.974242
21    0.934343
22    0.867677
23    0.974747
24    0.964141
25    0.950000
26    0.973737
27    0.936869
28    0.969192
29    0.926768
30    0.972222
31    0.954040
32    0.969192
33    0.970202
34    0.933838
35    0.942929
36    0.969192
37    0.965152
38    0.977778
39    0.836364
40    0.958081
41    0.968182
42    0.961616
43    0.981313
44    0.968687
45    0.965657
46    0.981313
47    0.985859
48    0.968182
49    0.926263

Train Losses:
0     2.634158
1     0.461570
2     0.430830
3     0.343164
4     0.295333
5     0.290043
6     0.268748
7     0.270496
8     0.225924
9     0.210377
10    0.217406
11    0.199368
12    0.176464
13    0.165050
14    0.180686
15    0.203746
16    0.162308
17    0.146855
18    0.176265
19    0.173505
20    0.158866
21    0.167882
22    0.173992
23    0.161827
24    0.145366
25    0.166580
26    0.140759
27    0.146200
28    0.129129
29    0.106881
30    0.190055
31    0.136330
32    0.110878
33    0.111807
34    0.115592
35    0.122935
36    0.134890
37    0.112835
38    0.085688
39    0.105962
40    0.102089
41    0.083216
42    0.120286
43    0.088389
44    0.101165
45    0.113834
46    0.095997
47    0.072977
48    0.092408
49    0.102558

Validation Losses:
0     0.654403
1     0.628956
2     0.319475
3     0.398909
4     0.491532
5     0.245942
6     0.311236
7     0.348407
8     0.113705
9     0.344596
10    0.261450
11    0.179419
12    0.417890
13    0.090914
14    0.199062
15    0.112610
16    0.153619
17    0.168736
18    0.198773
19    0.210656
20    0.069089
21    0.163162
22    0.339096
23    0.079642
24    0.118432
25    0.165911
26    0.083285
27    0.244576
28    0.080168
29    0.267846
30    0.105247
31    0.143518
32    0.078946
33    0.085083
34    0.150872
35    0.217493
36    0.103165
37    0.120747
38    0.060237
39    0.438516
40    0.116897
41    0.109638
42    0.126475
43    0.057861
44    0.085761
45    0.107080
46    0.048671
47    0.045553
48    0.097988
49    0.208407

