Train Accuracies:
0     0.663005
1     0.807955
2     0.835227
3     0.848359
4     0.860101
5     0.886616
6     0.902652
7     0.892803
8     0.897348
9     0.896591
10    0.930303
11    0.920328
12    0.924495
13    0.927904
14    0.929293
15    0.935859
16    0.932449
17    0.940657
18    0.939520
19    0.944318
20    0.930303
21    0.951389
22    0.946717
23    0.949495
24    0.942045
25    0.941162
26    0.953030
27    0.954798
28    0.949621
29    0.953535
30    0.955303
31    0.959343
32    0.951768
33    0.959343
34    0.951136
35    0.953662
36    0.960101
37    0.964899
38    0.956187
39    0.957702
40    0.948864
41    0.962753
42    0.968813
43    0.959091
44    0.966540
45    0.964394
46    0.962500
47    0.973359
48    0.968939
49    0.967045

Validation Accuracies:
0     0.833838
1     0.785354
2     0.847980
3     0.767677
4     0.844444
5     0.922222
6     0.917172
7     0.848485
8     0.921717
9     0.923232
10    0.904545
11    0.946970
12    0.868687
13    0.947475
14    0.837879
15    0.927273
16    0.938889
17    0.896970
18    0.957576
19    0.943434
20    0.957071
21    0.957576
22    0.929293
23    0.961111
24    0.860101
25    0.944444
26    0.969192
27    0.967172
28    0.940404
29    0.948990
30    0.948990
31    0.968182
32    0.945960
33    0.973737
34    0.974747
35    0.922727
36    0.959091
37    0.932323
38    0.932828
39    0.946970
40    0.969192
41    0.956061
42    0.950505
43    0.979798
44    0.945455
45    0.932828
46    0.956061
47    0.920707
48    0.981313
49    0.968182

Train Losses:
0     3.827358
1     0.485184
2     0.418617
3     0.387389
4     0.363647
5     0.305646
6     0.265010
7     0.290122
8     0.271937
9     0.280807
10    0.197072
11    0.216511
12    0.209436
13    0.198754
14    0.191920
15    0.187176
16    0.190195
17    0.165749
18    0.177147
19    0.153920
20    0.202345
21    0.142523
22    0.164360
23    0.144053
24    0.167203
25    0.172693
26    0.135219
27    0.147665
28    0.142648
29    0.133337
30    0.128547
31    0.118994
32    0.143508
33    0.118723
34    0.143650
35    0.131760
36    0.127803
37    0.103715
38    0.140080
39    0.132269
40    0.169753
41    0.118750
42    0.090986
43    0.118664
44    0.101985
45    0.126497
46    0.106890
47    0.081777
48    0.090511
49    0.107204

Validation Losses:
0     0.432420
1     0.530814
2     0.357905
3     0.598677
4     0.409591
5     0.200361
6     0.232073
7     0.376531
8     0.205111
9     0.201798
10    0.223516
11    0.163369
12    0.294419
13    0.147607
14    0.538734
15    0.200638
16    0.168489
17    0.338182
18    0.119873
19    0.182509
20    0.104132
21    0.118348
22    0.170842
23    0.114585
24    0.354103
25    0.157427
26    0.087311
27    0.094287
28    0.180420
29    0.131409
30    0.138740
31    0.101437
32    0.159859
33    0.087474
34    0.086240
35    0.256642
36    0.197510
37    0.189534
38    0.182357
39    0.165023
40    0.097444
41    0.121054
42    0.173322
43    0.050887
44    0.190045
45    0.244241
46    0.123293
47    0.229334
48    0.067284
49    0.087438

