Train Accuracies:
0     0.666414
1     0.816035
2     0.839773
3     0.878409
4     0.881187
5     0.910101
6     0.902146
7     0.916793
8     0.921465
9     0.925253
10    0.930682
11    0.923232
12    0.930429
13    0.925884
14    0.934722
15    0.928914
16    0.944192
17    0.951010
18    0.951768
19    0.947475
20    0.905303
21    0.930303
22    0.945455
23    0.953030
24    0.946717
25    0.951263
26    0.951641
27    0.941540
28    0.951515
29    0.962500
30    0.957449
31    0.959722
32    0.959470
33    0.958460
34    0.955682
35    0.961995
36    0.959343
37    0.957071
38    0.961111
39    0.960101
40    0.956944
41    0.966414
42    0.960480
43    0.971970
44    0.962500
45    0.964268
46    0.964899
47    0.972096
48    0.972854
49    0.965783

Validation Accuracies:
0     0.808586
1     0.840404
2     0.856566
3     0.869192
4     0.921717
5     0.903535
6     0.914646
7     0.950505
8     0.954545
9     0.935354
10    0.868182
11    0.959091
12    0.974747
13    0.937374
14    0.964646
15    0.961616
16    0.934848
17    0.921717
18    0.974747
19    0.937374
20    0.926263
21    0.943434
22    0.939899
23    0.968687
24    0.962121
25    0.960101
26    0.933838
27    0.951010
28    0.932828
29    0.976263
30    0.965152
31    0.947475
32    0.930303
33    0.961111
34    0.945455
35    0.965657
36    0.964141
37    0.971212
38    0.973737
39    0.978788
40    0.958081
41    0.975253
42    0.973232
43    0.904545
44    0.955051
45    0.979293
46    0.969192
47    0.973737
48    0.950505
49    0.963131

Train Losses:
0     2.545171
1     0.465117
2     0.415646
3     0.331960
4     0.317240
5     0.250038
6     0.272346
7     0.237655
8     0.220240
9     0.211036
10    0.199608
11    0.210536
12    0.204070
13    0.206351
14    0.192748
15    0.192597
16    0.166906
17    0.148332
18    0.144093
19    0.149442
20    0.295866
21    0.209098
22    0.168106
23    0.136635
24    0.151162
25    0.146290
26    0.144769
27    0.176438
28    0.145812
29    0.111442
30    0.126351
31    0.119145
32    0.131181
33    0.126283
34    0.124155
35    0.114555
36    0.128646
37    0.128442
38    0.102983
39    0.137830
40    0.132120
41    0.103297
42    0.111464
43    0.084540
44    0.114158
45    0.109408
46    0.110101
47    0.079562
48    0.080622
49    0.109332

Validation Losses:
0     0.464208
1     0.413142
2     0.396564
3     0.341074
4     0.202607
5     0.270589
6     0.240397
7     0.160865
8     0.129536
9     0.165866
10    0.347241
11    0.120101
12    0.085812
13    0.172710
14    0.108442
15    0.104378
16    0.190917
17    0.239881
18    0.074313
19    0.194680
20    0.266381
21    0.171403
22    0.172631
23    0.105685
24    0.112500
25    0.103211
26    0.232366
27    0.159212
28    0.206951
29    0.084866
30    0.119527
31    0.142635
32    0.203288
33    0.104174
34    0.133859
35    0.107029
36    0.104849
37    0.070180
38    0.072053
39    0.077621
40    0.131716
41    0.074855
42    0.099799
43    0.296602
44    0.177417
45    0.070153
46    0.081884
47    0.070833
48    0.142253
49    0.131196

