Train Accuracies:
0     0.509848
1     0.724747
2     0.773864
3     0.788510
4     0.802652
5     0.817803
6     0.829167
7     0.835480
8     0.852146
9     0.861364
10    0.874116
11    0.874369
12    0.892929
13    0.904293
14    0.902399
15    0.913636
16    0.918939
17    0.926263
18    0.929545
19    0.934722
20    0.940025
21    0.936869
22    0.946717
23    0.930177
24    0.946970
25    0.948864
26    0.948232
27    0.952273
28    0.947475
29    0.949621
30    0.953409
31    0.960732
32    0.957576
33    0.959848
34    0.965530
35    0.963258
36    0.963131
37    0.963510
38    0.961364
39    0.965404
40    0.962374
41    0.966919
42    0.962247
43    0.960985
44    0.954293
45    0.976768
46    0.965530
47    0.972475
48    0.974621
49    0.960859

Validation Accuracies:
0     0.778788
1     0.823737
2     0.872222
3     0.879798
4     0.876768
5     0.888384
6     0.885859
7     0.913131
8     0.907071
9     0.868182
10    0.903535
11    0.922727
12    0.940404
13    0.935859
14    0.913131
15    0.942424
16    0.957576
17    0.962626
18    0.964646
19    0.956566
20    0.964646
21    0.947475
22    0.974242
23    0.968687
24    0.974242
25    0.953535
26    0.975253
27    0.980808
28    0.981313
29    0.975758
30    0.970707
31    0.971212
32    0.981313
33    0.977273
34    0.987879
35    0.969697
36    0.960606
37    0.981818
38    0.985354
39    0.983333
40    0.983838
41    0.965657
42    0.955556
43    0.978788
44    0.978283
45    0.972222
46    0.985354
47    0.979293
48    0.957071
49    0.976263

Train Losses:
0     1.171320
1     0.643075
2     0.558007
3     0.524183
4     0.505104
5     0.466462
6     0.443467
7     0.430754
8     0.398205
9     0.376631
10    0.354013
11    0.344050
12    0.299785
13    0.283013
14    0.274099
15    0.253572
16    0.226905
17    0.217848
18    0.206146
19    0.201064
20    0.179606
21    0.188442
22    0.157043
23    0.198976
24    0.153090
25    0.150893
26    0.149045
27    0.142493
28    0.151241
29    0.147558
30    0.135736
31    0.117275
32    0.121969
33    0.120566
34    0.107061
35    0.114912
36    0.112716
37    0.106012
38    0.123265
39    0.107026
40    0.114263
41    0.097255
42    0.113178
43    0.122335
44    0.136540
45    0.081053
46    0.112925
47    0.088929
48    0.078186
49    0.117143

Validation Losses:
0     0.556701
1     0.446244
2     0.344294
3     0.318362
4     0.323857
5     0.315517
6     0.294246
7     0.246504
8     0.251033
9     0.329529
10    0.245878
11    0.209162
12    0.169561
13    0.181927
14    0.235090
15    0.152804
16    0.115112
17    0.100226
18    0.091052
19    0.104963
20    0.100197
21    0.132800
22    0.075207
23    0.097791
24    0.073254
25    0.132682
26    0.063248
27    0.055723
28    0.057158
29    0.062832
30    0.074415
31    0.084828
32    0.050152
33    0.069651
34    0.039322
35    0.075087
36    0.116206
37    0.050958
38    0.047040
39    0.046125
40    0.047808
41    0.115594
42    0.114245
43    0.063654
44    0.061933
45    0.080373
46    0.051029
47    0.064442
48    0.132122
49    0.063126

