Train Accuracies:
0     0.518056
1     0.725631
2     0.778914
3     0.788131
4     0.808965
5     0.826768
6     0.835985
7     0.832702
8     0.855429
9     0.869192
10    0.878157
11    0.885859
12    0.895202
13    0.896843
14    0.921212
15    0.917929
16    0.923864
17    0.923485
18    0.928283
19    0.934343
20    0.937247
21    0.943434
22    0.936995
23    0.946086
24    0.941162
25    0.947854
26    0.947096
27    0.949242
28    0.956566
29    0.950758
30    0.957449
31    0.955303
32    0.954293
33    0.955429
34    0.960985
35    0.959217
36    0.962879
37    0.961869
38    0.959217
39    0.958838
40    0.970076
41    0.967298
42    0.964899
43    0.966288
44    0.965025
45    0.967929
46    0.974495
47    0.967172
48    0.962626
49    0.963258

Validation Accuracies:
0     0.842424
1     0.804545
2     0.847980
3     0.879798
4     0.867677
5     0.838889
6     0.903535
7     0.866162
8     0.902020
9     0.889394
10    0.933333
11    0.938384
12    0.911616
13    0.940909
14    0.954545
15    0.931818
16    0.972222
17    0.962626
18    0.928788
19    0.972727
20    0.977273
21    0.952525
22    0.960606
23    0.980303
24    0.940909
25    0.961616
26    0.972222
27    0.979798
28    0.968687
29    0.961111
30    0.975758
31    0.976263
32    0.983333
33    0.980303
34    0.979293
35    0.976768
36    0.972727
37    0.983838
38    0.977778
39    0.979798
40    0.947980
41    0.983333
42    0.970202
43    0.971212
44    0.942929
45    0.974242
46    0.989394
47    0.967677
48    0.985859
49    0.976263

Train Losses:
0     1.165660
1     0.650908
2     0.559969
3     0.525672
4     0.493388
5     0.452816
6     0.432154
7     0.426646
8     0.390543
9     0.352738
10    0.339107
11    0.319608
12    0.289155
13    0.293296
14    0.234593
15    0.233276
16    0.221873
17    0.218667
18    0.207767
19    0.191711
20    0.177743
21    0.165413
22    0.186289
23    0.160132
24    0.171894
25    0.151939
26    0.150907
27    0.152166
28    0.131717
29    0.143827
30    0.127699
31    0.134788
32    0.133123
33    0.135958
34    0.122737
35    0.121271
36    0.108113
37    0.117618
38    0.122925
39    0.121107
40    0.098212
41    0.096435
42    0.108640
43    0.106041
44    0.108250
45    0.101809
46    0.082074
47    0.100193
48    0.121679
49    0.109006

Validation Losses:
0     0.432444
1     0.464049
2     0.384616
3     0.326172
4     0.334063
5     0.392754
6     0.275947
7     0.354754
8     0.264604
9     0.281792
10    0.183291
11    0.173253
12    0.225312
13    0.164269
14    0.130576
15    0.162583
16    0.088878
17    0.098498
18    0.187219
19    0.079543
20    0.072885
21    0.129161
22    0.102240
23    0.059712
24    0.160743
25    0.111916
26    0.076117
27    0.056696
28    0.077326
29    0.105497
30    0.062268
31    0.056711
32    0.046900
33    0.053071
34    0.062055
35    0.063932
36    0.088819
37    0.048010
38    0.057515
39    0.057847
40    0.130696
41    0.044035
42    0.081569
43    0.076852
44    0.180545
45    0.084705
46    0.034837
47    0.095676
48    0.041156
49    0.065550

