Train Accuracies:
0     0.528409
1     0.720581
2     0.771970
3     0.806818
4     0.815025
5     0.830682
6     0.844318
7     0.848359
8     0.868813
9     0.873864
10    0.879293
11    0.895328
12    0.896086
13    0.911490
14    0.916288
15    0.916288
16    0.927778
17    0.936237
18    0.932197
19    0.929419
20    0.943434
21    0.942551
22    0.945581
23    0.945076
24    0.947348
25    0.947475
26    0.945328
27    0.955556
28    0.954167
29    0.951389
30    0.950000
31    0.954545
32    0.958586
33    0.954419
34    0.962500
35    0.959091
36    0.958586
37    0.961490
38    0.962626
39    0.967298
40    0.968813
41    0.967929
42    0.961995
43    0.971591
44    0.960354
45    0.973106
46    0.962374
47    0.969823
48    0.972727
49    0.968813

Validation Accuracies:
0     0.860606
1     0.858586
2     0.850000
3     0.825758
4     0.861111
5     0.864141
6     0.890909
7     0.888889
8     0.904040
9     0.917172
10    0.882323
11    0.903030
12    0.924242
13    0.942929
14    0.921212
15    0.943939
16    0.920202
17    0.962626
18    0.932323
19    0.928283
20    0.960606
21    0.960606
22    0.952525
23    0.965152
24    0.972727
25    0.951515
26    0.975758
27    0.961111
28    0.973232
29    0.973737
30    0.959091
31    0.976768
32    0.979293
33    0.938384
34    0.973737
35    0.955051
36    0.967677
37    0.963131
38    0.982323
39    0.968687
40    0.971717
41    0.970707
42    0.977778
43    0.982323
44    0.967172
45    0.969192
46    0.941414
47    0.977778
48    0.973737
49    0.985354

Train Losses:
0     1.124387
1     0.654939
2     0.563869
3     0.499283
4     0.475270
5     0.439730
6     0.419288
7     0.389511
8     0.367298
9     0.346587
10    0.324706
11    0.294966
12    0.293295
13    0.254161
14    0.241225
15    0.237995
16    0.217031
17    0.193552
18    0.202363
19    0.203286
20    0.171673
21    0.175232
22    0.161943
23    0.164528
24    0.157149
25    0.154531
26    0.160768
27    0.138290
28    0.137780
29    0.140575
30    0.145640
31    0.141381
32    0.123143
33    0.141008
34    0.105967
35    0.118204
36    0.123468
37    0.118545
38    0.120004
39    0.108905
40    0.092384
41    0.103336
42    0.122044
43    0.095009
44    0.119490
45    0.084710
46    0.107721
47    0.101022
48    0.088776
49    0.090295

Validation Losses:
0     0.444802
1     0.367259
2     0.354139
3     0.420200
4     0.326844
5     0.336299
6     0.272276
7     0.308804
8     0.259032
9     0.239569
10    0.335568
11    0.248604
12    0.188194
13    0.149890
14    0.221748
15    0.145697
16    0.202470
17    0.100574
18    0.170327
19    0.205133
20    0.109770
21    0.094632
22    0.150091
23    0.101434
24    0.071371
25    0.133724
26    0.075059
27    0.103454
28    0.073210
29    0.073410
30    0.115764
31    0.065017
32    0.064145
33    0.154204
34    0.070685
35    0.125073
36    0.102626
37    0.107315
38    0.045259
39    0.083147
40    0.083981
41    0.081874
42    0.061706
43    0.054274
44    0.075598
45    0.076711
46    0.152872
47    0.070864
48    0.075868
49    0.043501

