Train Accuracies:
0     0.495328
1     0.726263
2     0.772348
3     0.780682
4     0.812247
5     0.825631
6     0.831313
7     0.842677
8     0.846717
9     0.858712
10    0.879167
11    0.882071
12    0.893434
13    0.908965
14    0.903283
15    0.923359
16    0.920076
17    0.929672
18    0.926515
19    0.932071
20    0.935606
21    0.931313
22    0.947601
23    0.942677
24    0.945202
25    0.949369
26    0.947601
27    0.950379
28    0.951515
29    0.959596
30    0.957071
31    0.961616
32    0.956187
33    0.965278
34    0.959975
35    0.959470
36    0.961616
37    0.962121
38    0.960985
39    0.965278
40    0.967803
41    0.958838
42    0.963384
43    0.968308
44    0.966919
45    0.971591
46    0.968434
47    0.966793
48    0.970960
49    0.971591

Validation Accuracies:
0     0.853030
1     0.839394
2     0.866667
3     0.858586
4     0.889394
5     0.895455
6     0.887374
7     0.873232
8     0.898990
9     0.917172
10    0.911111
11    0.925758
12    0.919192
13    0.943939
14    0.940404
15    0.948485
16    0.958081
17    0.959091
18    0.962121
19    0.951515
20    0.970202
21    0.959596
22    0.941414
23    0.968182
24    0.940404
25    0.964141
26    0.953030
27    0.976263
28    0.976263
29    0.966162
30    0.968687
31    0.960101
32    0.964646
33    0.967677
34    0.975758
35    0.957576
36    0.975253
37    0.976263
38    0.982323
39    0.969697
40    0.975758
41    0.982828
42    0.971717
43    0.977778
44    0.973737
45    0.982828
46    0.985354
47    0.974747
48    0.987879
49    0.987879

Train Losses:
0     1.214914
1     0.661434
2     0.567414
3     0.534666
4     0.491634
5     0.455904
6     0.439349
7     0.413230
8     0.413858
9     0.378752
10    0.336086
11    0.340193
12    0.299544
13    0.261036
14    0.266589
15    0.227245
16    0.242793
17    0.206306
18    0.215654
19    0.196667
20    0.198168
21    0.202258
22    0.152435
23    0.172231
24    0.161715
25    0.151243
26    0.161051
27    0.147460
28    0.147014
29    0.120235
30    0.128977
31    0.120498
32    0.141500
33    0.108946
34    0.117832
35    0.123445
36    0.123156
37    0.119613
38    0.114738
39    0.110515
40    0.098385
41    0.126576
42    0.109611
43    0.093954
44    0.096145
45    0.089467
46    0.100894
47    0.103025
48    0.092306
49    0.092108

Validation Losses:
0     0.421269
1     0.409232
2     0.371289
3     0.367780
4     0.295549
5     0.298223
6     0.306944
7     0.301275
8     0.253074
9     0.236708
10    0.238346
11    0.200394
12    0.228064
13    0.160104
14    0.165637
15    0.137007
16    0.118927
17    0.108061
18    0.112702
19    0.133337
20    0.084132
21    0.105357
22    0.155662
23    0.099767
24    0.152570
25    0.090772
26    0.122860
27    0.073707
28    0.059873
29    0.093092
30    0.088298
31    0.111755
32    0.099576
33    0.081045
34    0.066826
35    0.114146
36    0.061432
37    0.067962
38    0.052691
39    0.072120
40    0.070087
41    0.047591
42    0.074615
43    0.066539
44    0.067874
45    0.050052
46    0.035129
47    0.073851
48    0.035906
49    0.039370

