Train Accuracies:
0     0.506818
1     0.724495
2     0.766793
3     0.788889
4     0.809343
5     0.824116
6     0.829167
7     0.838384
8     0.859975
9     0.874369
10    0.881692
11    0.888636
12    0.894697
13    0.910606
14    0.911237
15    0.918434
16    0.918687
17    0.933460
18    0.936490
19    0.942551
20    0.937500
21    0.945960
22    0.938763
23    0.944066
24    0.947222
25    0.952904
26    0.953030
27    0.944444
28    0.955682
29    0.956187
30    0.958081
31    0.953030
32    0.954798
33    0.958712
34    0.964394
35    0.959343
36    0.954672
37    0.960732
38    0.966414
39    0.961616
40    0.955556
41    0.964899
42    0.965783
43    0.961742
44    0.966919
45    0.967929
46    0.968561
47    0.965025
48    0.971970
49    0.968939

Validation Accuracies:
0     0.783333
1     0.869697
2     0.846465
3     0.887879
4     0.879293
5     0.879798
6     0.891414
7     0.909596
8     0.919192
9     0.912121
10    0.941414
11    0.943939
12    0.951515
13    0.935354
14    0.957071
15    0.960606
16    0.944444
17    0.939394
18    0.969697
19    0.970707
20    0.968687
21    0.959091
22    0.973737
23    0.937879
24    0.978788
25    0.970707
26    0.962121
27    0.966162
28    0.980303
29    0.975253
30    0.971717
31    0.971212
32    0.957576
33    0.983333
34    0.963131
35    0.972727
36    0.957576
37    0.965152
38    0.974747
39    0.983838
40    0.971212
41    0.982828
42    0.978283
43    0.963131
44    0.962626
45    0.945960
46    0.974242
47    0.980303
48    0.980808
49    0.978788

Train Losses:
0     1.190929
1     0.662734
2     0.572621
3     0.517502
4     0.480869
5     0.468222
6     0.430847
7     0.426339
8     0.373069
9     0.335579
10    0.333454
11    0.309054
12    0.295539
13    0.259888
14    0.254209
15    0.233137
16    0.237115
17    0.198390
18    0.185674
19    0.167122
20    0.189119
21    0.167348
22    0.175878
23    0.168988
24    0.159174
25    0.140300
26    0.136139
27    0.158585
28    0.136732
29    0.124437
30    0.123452
31    0.135093
32    0.133175
33    0.124856
34    0.113243
35    0.119219
36    0.128990
37    0.115358
38    0.101751
39    0.114199
40    0.139428
41    0.106242
42    0.098064
43    0.112091
44    0.098234
45    0.094798
46    0.094551
47    0.116633
48    0.087138
49    0.097959

Validation Losses:
0     0.550907
1     0.393242
2     0.375442
3     0.298883
4     0.318770
5     0.305694
6     0.284829
7     0.246773
8     0.224064
9     0.231010
10    0.173230
11    0.166804
12    0.126308
13    0.178273
14    0.122420
15    0.109914
16    0.145982
17    0.168971
18    0.087804
19    0.075140
20    0.089279
21    0.107951
22    0.075844
23    0.162383
24    0.064913
25    0.080161
26    0.093774
27    0.097007
28    0.057750
29    0.058840
30    0.070279
31    0.074008
32    0.109442
33    0.044274
34    0.100812
35    0.063875
36    0.123160
37    0.094684
38    0.076154
39    0.043785
40    0.076950
41    0.055354
42    0.063585
43    0.089912
44    0.110399
45    0.149221
46    0.071743
47    0.048882
48    0.052518
49    0.062027

