Train Accuracies:
0     0.499242
1     0.708333
2     0.761616
3     0.787374
4     0.803409
5     0.808333
6     0.836742
7     0.842929
8     0.852652
9     0.862247
10    0.874621
11    0.879924
12    0.893308
13    0.901389
14    0.915783
15    0.916919
16    0.921086
17    0.923485
18    0.934722
19    0.934722
20    0.937121
21    0.932576
22    0.942045
23    0.941793
24    0.946086
25    0.940025
26    0.951263
27    0.945581
28    0.954798
29    0.952778
30    0.956692
31    0.957449
32    0.958838
33    0.956944
34    0.951010
35    0.958333
36    0.959722
37    0.969192
38    0.965657
39    0.963510
40    0.968813
41    0.965278
42    0.947601
43    0.971591
44    0.965404
45    0.973106
46    0.968813
47    0.966035
48    0.962753
49    0.961616

Validation Accuracies:
0     0.775253
1     0.837879
2     0.888889
3     0.858586
4     0.885859
5     0.876263
6     0.874242
7     0.912626
8     0.904545
9     0.890909
10    0.933333
11    0.937374
12    0.904040
13    0.933838
14    0.947475
15    0.962121
16    0.929798
17    0.937374
18    0.962626
19    0.950000
20    0.958081
21    0.943939
22    0.969697
23    0.966162
24    0.958586
25    0.963636
26    0.973737
27    0.945960
28    0.964141
29    0.975253
30    0.968687
31    0.971717
32    0.970202
33    0.976768
34    0.944444
35    0.976263
36    0.947475
37    0.964141
38    0.977778
39    0.970202
40    0.965152
41    0.970707
42    0.974242
43    0.955051
44    0.979798
45    0.956061
46    0.961111
47    0.983838
48    0.977273
49    0.963636

Train Losses:
0     1.201473
1     0.679187
2     0.580675
3     0.521859
4     0.493102
5     0.478562
6     0.434113
7     0.413941
8     0.394058
9     0.364005
10    0.336280
11    0.332796
12    0.288723
13    0.273423
14    0.247649
15    0.230857
16    0.227352
17    0.226508
18    0.196310
19    0.194967
20    0.187362
21    0.194519
22    0.167849
23    0.169161
24    0.158589
25    0.170003
26    0.144231
27    0.157464
28    0.133940
29    0.143209
30    0.135860
31    0.135379
32    0.122954
33    0.132876
34    0.137662
35    0.119420
36    0.120533
37    0.102405
38    0.102073
39    0.111671
40    0.094230
41    0.106860
42    0.157204
43    0.088069
44    0.108758
45    0.080115
46    0.094754
47    0.101171
48    0.108630
49    0.109278

Validation Losses:
0     0.535638
1     0.399902
2     0.315706
3     0.337736
4     0.301485
5     0.326081
6     0.319125
7     0.247613
8     0.243058
9     0.277742
10    0.182698
11    0.182177
12    0.244046
13    0.176254
14    0.143863
15    0.103787
16    0.181249
17    0.162806
18    0.111210
19    0.135770
20    0.107164
21    0.133801
22    0.084375
23    0.095578
24    0.126638
25    0.104279
26    0.098138
27    0.146799
28    0.100651
29    0.075016
30    0.086759
31    0.078684
32    0.088319
33    0.066340
34    0.142673
35    0.076784
36    0.175121
37    0.111936
38    0.063868
39    0.098265
40    0.115243
41    0.099741
42    0.072136
43    0.129082
44    0.058728
45    0.140424
46    0.114229
47    0.060033
48    0.072450
49    0.106912

