Train Accuracies:
0     0.513384
1     0.719192
2     0.775884
3     0.788005
4     0.808838
5     0.821843
6     0.826515
7     0.845960
8     0.857071
9     0.867298
10    0.878409
11    0.885480
12    0.895455
13    0.895455
14    0.911742
15    0.919192
16    0.918056
17    0.934596
18    0.934975
19    0.924874
20    0.940152
21    0.935101
22    0.940530
23    0.939141
24    0.949874
25    0.947727
26    0.947980
27    0.952778
28    0.957702
29    0.952525
30    0.962626
31    0.956944
32    0.959343
33    0.956061
34    0.966414
35    0.958586
36    0.966667
37    0.960480
38    0.968308
39    0.971086
40    0.959975
41    0.969192
42    0.970581
43    0.966793
44    0.968687
45    0.968561
46    0.969192
47    0.977273
48    0.965783
49    0.968308

Validation Accuracies:
0     0.697475
1     0.829293
2     0.813636
3     0.872727
4     0.811111
5     0.883838
6     0.873737
7     0.902525
8     0.894949
9     0.898485
10    0.854545
11    0.916667
12    0.931818
13    0.928788
14    0.935354
15    0.937374
16    0.928283
17    0.963131
18    0.951010
19    0.921717
20    0.944444
21    0.909091
22    0.943939
23    0.968687
24    0.961616
25    0.955051
26    0.970707
27    0.957071
28    0.969697
29    0.961616
30    0.977778
31    0.976768
32    0.972222
33    0.983838
34    0.986364
35    0.971212
36    0.905556
37    0.968687
38    0.975253
39    0.965657
40    0.970707
41    0.978283
42    0.985859
43    0.963131
44    0.974242
45    0.983333
46    0.979293
47    0.974747
48    0.981313
49    0.975253

Train Losses:
0     1.151665
1     0.670266
2     0.553400
3     0.526770
4     0.486287
5     0.464669
6     0.445790
7     0.403904
8     0.384072
9     0.358375
10    0.338354
11    0.328975
12    0.299222
13    0.290520
14    0.254909
15    0.235112
16    0.234631
17    0.189921
18    0.188928
19    0.208537
20    0.175540
21    0.183020
22    0.175707
23    0.169596
24    0.152679
25    0.155854
26    0.152647
27    0.137452
28    0.132759
29    0.143412
30    0.115594
31    0.125161
32    0.121317
33    0.127209
34    0.097984
35    0.123402
36    0.098181
37    0.116956
38    0.097605
39    0.090923
40    0.120299
41    0.099712
42    0.089769
43    0.102544
44    0.099863
45    0.094025
46    0.090358
47    0.073182
48    0.108031
49    0.100739

Validation Losses:
0     0.619962
1     0.426468
2     0.433133
3     0.344578
4     0.464740
5     0.309760
6     0.332179
7     0.261052
8     0.272658
9     0.261448
10    0.369753
11    0.228210
12    0.192824
13    0.194408
14    0.170604
15    0.160384
16    0.172974
17    0.105890
18    0.127192
19    0.208110
20    0.163962
21    0.226169
22    0.143900
23    0.101469
24    0.114284
25    0.137977
26    0.076451
27    0.103777
28    0.079911
29    0.095696
30    0.064858
31    0.063406
32    0.078716
33    0.047210
34    0.041401
35    0.074514
36    0.263663
37    0.091559
38    0.067749
39    0.095378
40    0.087779
41    0.057282
42    0.038070
43    0.103933
44    0.061818
45    0.050777
46    0.059475
47    0.062941
48    0.043666
49    0.071435

