Train Accuracies:
0     0.521086
1     0.734217
2     0.763636
3     0.793687
4     0.811490
5     0.814141
6     0.833081
7     0.842424
8     0.849621
9     0.867172
10    0.884091
11    0.888510
12    0.892929
13    0.898359
14    0.913131
15    0.913005
16    0.922727
17    0.927399
18    0.929672
19    0.923106
20    0.933081
21    0.941162
22    0.938763
23    0.951136
24    0.947601
25    0.945455
26    0.955934
27    0.950505
28    0.948106
29    0.952273
30    0.956313
31    0.955429
32    0.960354
33    0.962879
34    0.960732
35    0.961237
36    0.955934
37    0.966035
38    0.959091
39    0.962374
40    0.961490
41    0.972096
42    0.958081
43    0.969571
44    0.965404
45    0.962374
46    0.965152
47    0.965657
48    0.975379
49    0.971717

Validation Accuracies:
0     0.806566
1     0.860101
2     0.834848
3     0.854040
4     0.886869
5     0.882828
6     0.897475
7     0.888889
8     0.850505
9     0.937374
10    0.922727
11    0.933838
12    0.939394
13    0.939394
14    0.963131
15    0.928788
16    0.956061
17    0.946970
18    0.951010
19    0.922727
20    0.959596
21    0.952525
22    0.967172
23    0.955556
24    0.969192
25    0.964646
26    0.945455
27    0.970707
28    0.967172
29    0.950000
30    0.955051
31    0.960606
32    0.973737
33    0.969192
34    0.973737
35    0.981313
36    0.978788
37    0.965152
38    0.979798
39    0.948990
40    0.964646
41    0.962121
42    0.983838
43    0.947980
44    0.972222
45    0.971212
46    0.975758
47    0.963636
48    0.957576
49    0.977778

Train Losses:
0     1.160543
1     0.648762
2     0.579345
3     0.515823
4     0.483646
5     0.468070
6     0.434130
7     0.410237
8     0.401070
9     0.362901
10    0.324342
11    0.321121
12    0.291245
13    0.279776
14    0.250466
15    0.254685
16    0.227318
17    0.210572
18    0.201977
19    0.225982
20    0.195613
21    0.172122
22    0.179870
23    0.146942
24    0.156791
25    0.157089
26    0.135570
27    0.147311
28    0.151032
29    0.137380
30    0.132329
31    0.142950
32    0.118341
33    0.118095
34    0.121127
35    0.112381
36    0.133377
37    0.102067
38    0.127595
39    0.117936
40    0.118645
41    0.088517
42    0.122850
43    0.092999
44    0.103047
45    0.108806
46    0.109669
47    0.106677
48    0.082993
49    0.089873

Validation Losses:
0     0.498236
1     0.386579
2     0.417103
3     0.377086
4     0.302971
5     0.311629
6     0.272793
7     0.308532
8     0.373788
9     0.196848
10    0.212652
11    0.176004
12    0.176102
13    0.153115
14    0.108215
15    0.196479
16    0.128790
17    0.145511
18    0.138529
19    0.186714
20    0.102515
21    0.115927
22    0.089271
23    0.136155
24    0.075115
25    0.094331
26    0.137504
27    0.074416
28    0.084777
29    0.138071
30    0.144199
31    0.106555
32    0.071158
33    0.071204
34    0.070516
35    0.055106
36    0.064223
37    0.131262
38    0.057921
39    0.149967
40    0.094823
41    0.100874
42    0.046386
43    0.164246
44    0.080095
45    0.075618
46    0.063802
47    0.097222
48    0.124637
49    0.056551

