Train Accuracies:
0     0.524369
1     0.716288
2     0.748106
3     0.779167
4     0.804672
5     0.812374
6     0.832449
7     0.840530
8     0.854672
9     0.853283
10    0.874369
11    0.880177
12    0.892424
13    0.909091
14    0.910859
15    0.914520
16    0.933333
17    0.927146
18    0.940530
19    0.935985
20    0.934848
21    0.940025
22    0.941540
23    0.951768
24    0.949369
25    0.946086
26    0.955177
27    0.954040
28    0.948232
29    0.952904
30    0.958965
31    0.958965
32    0.959975
33    0.956566
34    0.956061
35    0.959975
36    0.961111
37    0.960985
38    0.963258
39    0.961742
40    0.958207
41    0.964646
42    0.958838
43    0.972222
44    0.969444
45    0.969444
46    0.964520
47    0.973232
48    0.962626
49    0.971086

Validation Accuracies:
0     0.838889
1     0.826263
2     0.840404
3     0.866162
4     0.874747
5     0.874747
6     0.893434
7     0.908586
8     0.863636
9     0.894444
10    0.898990
11    0.924242
12    0.954545
13    0.947475
14    0.947475
15    0.970202
16    0.964646
17    0.973737
18    0.957071
19    0.975253
20    0.955556
21    0.955556
22    0.953030
23    0.973737
24    0.975253
25    0.979293
26    0.978283
27    0.975253
28    0.974747
29    0.966162
30    0.979293
31    0.972727
32    0.978283
33    0.971717
34    0.981818
35    0.982323
36    0.972222
37    0.981313
38    0.943434
39    0.974747
40    0.970707
41    0.984343
42    0.982323
43    0.976263
44    0.977778
45    0.977273
46    0.984848
47    0.960606
48    0.987374
49    0.985859

Train Losses:
0     1.138240
1     0.669115
2     0.607256
3     0.533036
4     0.492985
5     0.479394
6     0.443172
7     0.424922
8     0.391777
9     0.386886
10    0.337968
11    0.319365
12    0.293599
13    0.259277
14    0.244999
15    0.241341
16    0.194226
17    0.209837
18    0.182010
19    0.182752
20    0.186959
21    0.172199
22    0.163434
23    0.143073
24    0.158561
25    0.161646
26    0.136448
27    0.134431
28    0.149230
29    0.143011
30    0.121601
31    0.123254
32    0.127654
33    0.130958
34    0.128767
35    0.117464
36    0.119776
37    0.118808
38    0.118143
39    0.125763
40    0.126195
41    0.105915
42    0.130757
43    0.086772
44    0.091956
45    0.099271
46    0.101114
47    0.080518
48    0.112922
49    0.094702

Validation Losses:
0     0.472839
1     0.452934
2     0.400892
3     0.336676
4     0.325034
5     0.314994
6     0.271965
7     0.238952
8     0.347445
9     0.277898
10    0.250970
11    0.202417
12    0.145756
13    0.137441
14    0.142887
15    0.086018
16    0.100826
17    0.092268
18    0.123876
19    0.067833
20    0.129586
21    0.119890
22    0.132689
23    0.077572
24    0.070131
25    0.064688
26    0.066854
27    0.066083
28    0.080687
29    0.078634
30    0.057201
31    0.086467
32    0.061931
33    0.078096
34    0.055010
35    0.049251
36    0.075463
37    0.054639
38    0.166926
39    0.083547
40    0.076710
41    0.041616
42    0.052571
43    0.075680
44    0.058147
45    0.062327
46    0.052820
47    0.117242
48    0.038500
49    0.041756

