Train Accuracies:
0     0.501010
1     0.705934
2     0.759848
3     0.780808
4     0.803788
5     0.821338
6     0.829419
7     0.838131
8     0.854545
9     0.876136
10    0.880177
11    0.886742
12    0.896338
13    0.905303
14    0.907702
15    0.921465
16    0.922854
17    0.918939
18    0.931944
19    0.935985
20    0.934470
21    0.931061
22    0.943056
23    0.943182
24    0.942424
25    0.953283
26    0.948864
27    0.952652
28    0.953283
29    0.950631
30    0.957071
31    0.957828
32    0.951010
33    0.960101
34    0.955682
35    0.957955
36    0.954924
37    0.962121
38    0.957576
39    0.967424
40    0.968056
41    0.963005
42    0.960606
43    0.967803
44    0.969823
45    0.962753
46    0.962879
47    0.963258
48    0.957828
49    0.973485

Validation Accuracies:
0     0.811111
1     0.839394
2     0.824242
3     0.863636
4     0.891414
5     0.879293
6     0.869697
7     0.913636
8     0.883333
9     0.924747
10    0.918687
11    0.936364
12    0.930808
13    0.930303
14    0.960101
15    0.956566
16    0.924747
17    0.959596
18    0.954545
19    0.967172
20    0.971212
21    0.945960
22    0.976263
23    0.973737
24    0.976263
25    0.901515
26    0.941919
27    0.950000
28    0.975253
29    0.975253
30    0.968182
31    0.973232
32    0.983838
33    0.963131
34    0.978283
35    0.972222
36    0.965657
37    0.974747
38    0.969192
39    0.982828
40    0.975758
41    0.985354
42    0.983333
43    0.981313
44    0.976768
45    0.988384
46    0.976263
47    0.983333
48    0.967172
49    0.984848

Train Losses:
0     1.175832
1     0.695820
2     0.583224
3     0.542424
4     0.496849
5     0.464786
6     0.438765
7     0.425712
8     0.398832
9     0.345679
10    0.335690
11    0.312584
12    0.284767
13    0.271465
14    0.268973
15    0.229539
16    0.221799
17    0.230621
18    0.188492
19    0.189760
20    0.190059
21    0.203527
22    0.165830
23    0.167085
24    0.167798
25    0.146866
26    0.156086
27    0.139194
28    0.138783
29    0.142300
30    0.131393
31    0.129434
32    0.142566
33    0.123033
34    0.123274
35    0.121984
36    0.141659
37    0.119686
38    0.127135
39    0.098645
40    0.100242
41    0.110749
42    0.117115
43    0.097161
44    0.098666
45    0.113080
46    0.110911
47    0.111066
48    0.123764
49    0.078742

Validation Losses:
0     0.503039
1     0.408923
2     0.430006
3     0.345620
4     0.277203
5     0.295917
6     0.294725
7     0.238800
8     0.309261
9     0.192950
10    0.209552
11    0.159901
12    0.164906
13    0.177751
14    0.113074
15    0.123904
16    0.186586
17    0.109247
18    0.114190
19    0.098030
20    0.081092
21    0.132818
22    0.063254
23    0.079149
24    0.058785
25    0.285335
26    0.180932
27    0.142618
28    0.067959
29    0.070363
30    0.079479
31    0.067763
32    0.049219
33    0.097086
34    0.051982
35    0.070102
36    0.088366
37    0.080472
38    0.085475
39    0.046490
40    0.070764
41    0.041765
42    0.045982
43    0.049792
44    0.065070
45    0.035111
46    0.064271
47    0.058914
48    0.096142
49    0.040032

