Train Accuracies:
0     0.507828
1     0.707071
2     0.763131
3     0.790530
4     0.796591
5     0.820707
6     0.829798
7     0.843434
8     0.856818
9     0.870960
10    0.877778
11    0.890404
12    0.890278
13    0.903409
14    0.919571
15    0.919066
16    0.927778
17    0.923611
18    0.931818
19    0.924874
20    0.940909
21    0.942551
22    0.935859
23    0.940657
24    0.943308
25    0.948232
26    0.950884
27    0.948232
28    0.947601
29    0.956061
30    0.957071
31    0.945960
32    0.959343
33    0.951389
34    0.962247
35    0.954672
36    0.950505
37    0.958081
38    0.964141
39    0.959596
40    0.962121
41    0.960985
42    0.966540
43    0.957828
44    0.964646
45    0.963763
46    0.963258
47    0.972348
48    0.969571
49    0.965025

Validation Accuracies:
0     0.816667
1     0.817172
2     0.857576
3     0.808081
4     0.895455
5     0.855556
6     0.881818
7     0.904545
8     0.908081
9     0.917677
10    0.937374
11    0.944949
12    0.919697
13    0.930808
14    0.924242
15    0.969192
16    0.962626
17    0.964646
18    0.940909
19    0.959596
20    0.953030
21    0.924747
22    0.967677
23    0.949495
24    0.963131
25    0.953030
26    0.969192
27    0.981313
28    0.923737
29    0.968687
30    0.941414
31    0.955556
32    0.955051
33    0.974747
34    0.981818
35    0.960606
36    0.981818
37    0.971717
38    0.988384
39    0.981313
40    0.964141
41    0.974747
42    0.990909
43    0.972727
44    0.964141
45    0.979798
46    0.980808
47    0.973232
48    0.974747
49    0.971212

Train Losses:
0     1.175052
1     0.687472
2     0.578389
3     0.528719
4     0.506070
5     0.462080
6     0.438993
7     0.420828
8     0.391631
9     0.350902
10    0.329733
11    0.310032
12    0.293402
13    0.267940
14    0.233540
15    0.230870
16    0.207802
17    0.217629
18    0.196986
19    0.222786
20    0.184318
21    0.180662
22    0.183621
23    0.168203
24    0.162824
25    0.163037
26    0.149547
27    0.153016
28    0.154515
29    0.127113
30    0.132764
31    0.152745
32    0.124884
33    0.148169
34    0.115052
35    0.129172
36    0.148254
37    0.125300
38    0.113036
39    0.129045
40    0.117212
41    0.121821
42    0.100543
43    0.119741
44    0.108472
45    0.107834
46    0.113475
47    0.086307
48    0.097730
49    0.104072

Validation Losses:
0     0.500872
1     0.445526
2     0.378017
3     0.450644
4     0.280769
5     0.368304
6     0.309689
7     0.260883
8     0.230692
9     0.207664
10    0.186605
11    0.147762
12    0.196311
13    0.180766
14    0.189224
15    0.081989
16    0.108630
17    0.084592
18    0.153296
19    0.123524
20    0.115683
21    0.206594
22    0.076146
23    0.129188
24    0.097974
25    0.118933
26    0.074599
27    0.050143
28    0.186019
29    0.091205
30    0.170996
31    0.114826
32    0.135124
33    0.068462
34    0.056535
35    0.116609
36    0.042193
37    0.082854
38    0.037730
39    0.046033
40    0.093208
41    0.074374
42    0.035920
43    0.088497
44    0.106604
45    0.058792
46    0.059410
47    0.067475
48    0.072358
49    0.089136

