Train Accuracies:
0     0.529167
1     0.710859
2     0.759217
3     0.789268
4     0.809217
5     0.827020
6     0.836616
7     0.846970
8     0.864520
9     0.877020
10    0.896717
11    0.887374
12    0.907449
13    0.909343
14    0.919697
15    0.931061
16    0.931692
17    0.922348
18    0.936364
19    0.938384
20    0.934343
21    0.941035
22    0.941162
23    0.950126
24    0.936237
25    0.946212
26    0.946970
27    0.953157
28    0.953788
29    0.949116
30    0.951894
31    0.951515
32    0.956313
33    0.953409
34    0.962500
35    0.957449
36    0.956187
37    0.963384
38    0.954167
39    0.965152
40    0.976768
41    0.949369
42    0.963510
43    0.967298
44    0.952399
45    0.971970
46    0.960985
47    0.965278
48    0.968561
49    0.970202

Validation Accuracies:
0     0.816162
1     0.819697
2     0.862121
3     0.845960
4     0.885859
5     0.879293
6     0.887374
7     0.893939
8     0.928788
9     0.931313
10    0.948990
11    0.925253
12    0.928283
13    0.938384
14    0.971212
15    0.949495
16    0.973737
17    0.970202
18    0.972727
19    0.955556
20    0.951010
21    0.955051
22    0.937374
23    0.980303
24    0.964646
25    0.981313
26    0.945455
27    0.981313
28    0.982828
29    0.950000
30    0.982323
31    0.967172
32    0.942424
33    0.975758
34    0.968687
35    0.975253
36    0.980808
37    0.981818
38    0.976263
39    0.985354
40    0.976263
41    0.975758
42    0.980303
43    0.980808
44    0.978283
45    0.970202
46    0.977778
47    0.987879
48    0.979798
49    0.985354

Train Losses:
0     1.132358
1     0.689142
2     0.591573
3     0.531846
4     0.483749
5     0.439965
6     0.426624
7     0.403513
8     0.371380
9     0.334011
10    0.284871
11    0.306914
12    0.261460
13    0.264208
14    0.233316
15    0.197314
16    0.202170
17    0.219766
18    0.186140
19    0.185574
20    0.191173
21    0.172808
22    0.166410
23    0.151505
24    0.182475
25    0.167641
26    0.162634
27    0.141966
28    0.138117
29    0.150264
30    0.135954
31    0.142540
32    0.130026
33    0.141004
34    0.109591
35    0.141325
36    0.134884
37    0.113879
38    0.137689
39    0.106239
40    0.076581
41    0.149981
42    0.113451
43    0.097665
44    0.139551
45    0.082885
46    0.123912
47    0.098437
48    0.101990
49    0.086520

Validation Losses:
0     0.496337
1     0.451014
2     0.351387
3     0.372299
4     0.310674
5     0.318352
6     0.305602
7     0.285574
8     0.195415
9     0.186110
10    0.151309
11    0.207586
12    0.173880
13    0.153531
14    0.086944
15    0.131146
16    0.079736
17    0.100310
18    0.077758
19    0.110415
20    0.134240
21    0.118012
22    0.174642
23    0.053998
24    0.091906
25    0.055005
26    0.132412
27    0.052064
28    0.043017
29    0.137077
30    0.052610
31    0.086681
32    0.146994
33    0.063129
34    0.079450
35    0.060645
36    0.069543
37    0.050729
38    0.066352
39    0.036587
40    0.057431
41    0.063554
42    0.049002
43    0.050339
44    0.064686
45    0.075307
46    0.054067
47    0.037540
48    0.061147
49    0.040731

