Train Accuracies:
0     0.673359
1     0.813005
2     0.862626
3     0.856566
4     0.888889
5     0.900505
6     0.903030
7     0.914646
8     0.920076
9     0.930051
10    0.923611
11    0.941540
12    0.936111
13    0.945202
14    0.942803
15    0.948106
16    0.940530
17    0.951768
18    0.946970
19    0.937879
20    0.949621
21    0.958712
22    0.951768
23    0.960354
24    0.955934
25    0.957702
26    0.954419
27    0.968687
28    0.955682
29    0.955934
30    0.962374
31    0.959343
32    0.971843
33    0.971970
34    0.963889
35    0.961490
36    0.942424
37    0.953157
38    0.966540
39    0.976010
40    0.965530
41    0.961364
42    0.972096
43    0.975379
44    0.972348
45    0.976389
46    0.977146
47    0.962121
48    0.962500
49    0.960480

Validation Accuracies:
0     0.827778
1     0.819192
2     0.779293
3     0.915152
4     0.885859
5     0.923232
6     0.667172
7     0.916667
8     0.932828
9     0.902020
10    0.881818
11    0.936869
12    0.941414
13    0.952020
14    0.930808
15    0.959091
16    0.935354
17    0.942929
18    0.970202
19    0.959091
20    0.951515
21    0.965152
22    0.940404
23    0.958081
24    0.973737
25    0.892929
26    0.957071
27    0.967677
28    0.920707
29    0.954040
30    0.937879
31    0.961616
32    0.964141
33    0.957576
34    0.964141
35    0.928788
36    0.917677
37    0.950505
38    0.959596
39    0.926768
40    0.895960
41    0.947980
42    0.970707
43    0.959596
44    0.981818
45    0.974747
46    0.938384
47    0.975253
48    0.916162
49    0.971717

Train Losses:
0     2.592764
1     0.472298
2     0.366171
3     0.379198
4     0.300840
5     0.276988
6     0.266804
7     0.237948
8     0.228809
9     0.207951
10    0.216213
11    0.170436
12    0.189625
13    0.158813
14    0.165931
15    0.161665
16    0.182074
17    0.139761
18    0.161045
19    0.185527
20    0.160832
21    0.130017
22    0.131276
23    0.122047
24    0.145238
25    0.130072
26    0.134333
27    0.095438
28    0.134315
29    0.144298
30    0.119238
31    0.124571
32    0.096531
33    0.089698
34    0.116236
35    0.121554
36    0.199978
37    0.140548
38    0.097162
39    0.078808
40    0.102742
41    0.126665
42    0.089996
43    0.072363
44    0.081560
45    0.069532
46    0.070966
47    0.116940
48    0.141347
49    0.133941

Validation Losses:
0     0.463192
1     0.521806
2     0.605380
3     0.230692
4     0.297344
5     0.220004
6     0.974914
7     0.246971
8     0.190197
9     0.346298
10    0.372970
11    0.176587
12    0.172255
13    0.142542
14    0.224308
15    0.113461
16    0.187306
17    0.158955
18    0.083632
19    0.130518
20    0.143621
21    0.110948
22    0.159595
23    0.137795
24    0.087782
25    0.286661
26    0.138068
27    0.106123
28    0.230642
29    0.123863
30    0.193321
31    0.135833
32    0.108350
33    0.124335
34    0.125209
35    0.249945
36    0.220032
37    0.182115
38    0.122713
39    0.252799
40    0.285346
41    0.144405
42    0.110665
43    0.111612
44    0.056912
45    0.066767
46    0.164663
47    0.091195
48    0.495598
49    0.101029

