Train Accuracies:
0     0.665025
1     0.811111
2     0.847222
3     0.861111
4     0.869823
5     0.901641
6     0.909975
7     0.920328
8     0.922727
9     0.928409
10    0.932955
11    0.936237
12    0.924369
13    0.952399
14    0.941162
15    0.944318
16    0.932828
17    0.945202
18    0.946086
19    0.961111
20    0.941793
21    0.956187
22    0.957702
23    0.944444
24    0.948737
25    0.954924
26    0.953283
27    0.954419
28    0.958838
29    0.961364
30    0.949621
31    0.957449
32    0.965783
33    0.969066
34    0.962121
35    0.944571
36    0.966793
37    0.967045
38    0.969192
39    0.967677
40    0.967551
41    0.970455
42    0.971465
43    0.975379
44    0.964268
45    0.960859
46    0.960985
47    0.973106
48    0.970707
49    0.966288

Validation Accuracies:
0     0.768687
1     0.697475
2     0.841414
3     0.914141
4     0.862121
5     0.911616
6     0.913131
7     0.960606
8     0.865152
9     0.945960
10    0.944949
11    0.925758
12    0.947980
13    0.916162
14    0.936364
15    0.959091
16    0.888384
17    0.953030
18    0.964141
19    0.966162
20    0.916667
21    0.952020
22    0.967677
23    0.954040
24    0.925253
25    0.946970
26    0.960101
27    0.963636
28    0.967677
29    0.958081
30    0.942929
31    0.981313
32    0.980303
33    0.966162
34    0.956061
35    0.951010
36    0.953535
37    0.986869
38    0.940404
39    0.970707
40    0.974242
41    0.963636
42    0.977778
43    0.929293
44    0.965657
45    0.917677
46    0.948990
47    0.973737
48    0.972727
49    0.967677

Train Losses:
0     2.478058
1     0.475927
2     0.401356
3     0.370181
4     0.352722
5     0.273823
6     0.252068
7     0.220540
8     0.220447
9     0.197864
10    0.184505
11    0.180716
12    0.218004
13    0.132186
14    0.176229
15    0.167452
16    0.197585
17    0.156604
18    0.150369
19    0.113122
20    0.180666
21    0.141328
22    0.129853
23    0.169724
24    0.146349
25    0.132701
26    0.141735
27    0.144221
28    0.115746
29    0.119240
30    0.146432
31    0.133203
32    0.097006
33    0.089900
34    0.107271
35    0.181400
36    0.113973
37    0.097022
38    0.097446
39    0.100652
40    0.096266
41    0.088703
42    0.087802
43    0.077517
44    0.105584
45    0.140156
46    0.122615
47    0.080486
48    0.100889
49    0.096868

Validation Losses:
0     0.581009
1     0.714291
2     0.424347
3     0.246419
4     0.353800
5     0.264034
6     0.227391
7     0.127643
8     0.354560
9     0.147184
10    0.157830
11    0.224774
12    0.160451
13    0.234617
14    0.201885
15    0.114464
16    0.286465
17    0.154312
18    0.093346
19    0.100934
20    0.199978
21    0.118353
22    0.112761
23    0.178379
24    0.196717
25    0.135940
26    0.117088
27    0.123214
28    0.111343
29    0.126099
30    0.137517
31    0.053323
32    0.057491
33    0.120851
34    0.126648
35    0.181147
36    0.157861
37    0.044445
38    0.190158
39    0.113893
40    0.068379
41    0.122721
42    0.079029
43    0.177585
44    0.121087
45    0.244200
46    0.196218
47    0.067800
48    0.080427
49    0.100777

