Train Accuracies:
0     0.656061
1     0.825631
2     0.834848
3     0.877020
4     0.886869
5     0.900000
6     0.896591
7     0.915404
8     0.895707
9     0.929924
10    0.926768
11    0.930177
12    0.930808
13    0.923990
14    0.936111
15    0.941288
16    0.925126
17    0.948737
18    0.947601
19    0.942929
20    0.942045
21    0.933965
22    0.945960
23    0.943813
24    0.944318
25    0.953157
26    0.960227
27    0.950379
28    0.962374
29    0.952273
30    0.957197
31    0.943182
32    0.948990
33    0.961111
34    0.962121
35    0.967172
36    0.969697
37    0.957702
38    0.966035
39    0.954798
40    0.962753
41    0.966919
42    0.960985
43    0.970707
44    0.967172
45    0.973106
46    0.972475
47    0.967424
48    0.964773
49    0.965152

Validation Accuracies:
0     0.797475
1     0.866667
2     0.837879
3     0.911111
4     0.916162
5     0.942929
6     0.894444
7     0.946465
8     0.902020
9     0.954040
10    0.947980
11    0.947475
12    0.934343
13    0.904040
14    0.896970
15    0.909596
16    0.958081
17    0.959596
18    0.939899
19    0.927778
20    0.952020
21    0.954545
22    0.943939
23    0.860101
24    0.944444
25    0.973232
26    0.960101
27    0.966667
28    0.919697
29    0.945960
30    0.942929
31    0.905051
32    0.889899
33    0.974242
34    0.946465
35    0.960606
36    0.958586
37    0.956566
38    0.971212
39    0.975758
40    0.946465
41    0.962121
42    0.977778
43    0.973737
44    0.975253
45    0.983333
46    0.981313
47    0.957576
48    0.963636
49    0.976768

Train Losses:
0     3.271257
1     0.452910
2     0.418845
3     0.323189
4     0.312016
5     0.266617
6     0.282232
7     0.231410
8     0.273861
9     0.190741
10    0.203431
11    0.191134
12    0.203284
13    0.220365
14    0.185481
15    0.172394
16    0.210399
17    0.140445
18    0.153906
19    0.177091
20    0.167780
21    0.190710
22    0.157990
23    0.158579
24    0.173643
25    0.143701
26    0.120857
27    0.139592
28    0.113848
29    0.129976
30    0.129332
31    0.165276
32    0.155236
33    0.123269
34    0.114337
35    0.096655
36    0.092297
37    0.122192
38    0.106518
39    0.134570
40    0.116270
41    0.099807
42    0.115916
43    0.088850
44    0.102458
45    0.077760
46    0.078955
47    0.095592
48    0.108505
49    0.104909

Validation Losses:
0     0.475764
1     0.342544
2     0.384921
3     0.258937
4     0.219193
5     0.158227
6     0.291326
7     0.159821
8     0.279954
9     0.117771
10    0.139105
11    0.172210
12    0.183911
13    0.254640
14    0.257499
15    0.282086
16    0.123425
17    0.122171
18    0.168490
19    0.176819
20    0.150518
21    0.124057
22    0.162171
23    0.334632
24    0.179248
25    0.072873
26    0.153339
27    0.126596
28    0.238572
29    0.150699
30    0.179672
31    0.257604
32    0.335389
33    0.095416
34    0.151523
35    0.114763
36    0.106298
37    0.106769
38    0.080827
39    0.064816
40    0.144664
41    0.105952
42    0.071079
43    0.073581
44    0.075771
45    0.063317
46    0.068922
47    0.120157
48    0.102508
49    0.065907

