Train Accuracies:
0     0.682071
1     0.799874
2     0.839394
3     0.879167
4     0.868939
5     0.894949
6     0.916414
7     0.905177
8     0.912121
9     0.923611
10    0.925884
11    0.934596
12    0.933081
13    0.934596
14    0.931692
15    0.939646
16    0.931061
17    0.938258
18    0.941667
19    0.949747
20    0.949116
21    0.945202
22    0.946212
23    0.953662
24    0.943056
25    0.938258
26    0.944192
27    0.954545
28    0.950505
29    0.958207
30    0.961995
31    0.951010
32    0.959975
33    0.965530
34    0.951389
35    0.960354
36    0.976010
37    0.968182
38    0.966667
39    0.958081
40    0.965278
41    0.963763
42    0.960606
43    0.970076
44    0.972727
45    0.971086
46    0.967677
47    0.972854
48    0.956944
49    0.959848

Validation Accuracies:
0     0.778283
1     0.847980
2     0.827273
3     0.845455
4     0.851515
5     0.923737
6     0.903535
7     0.894444
8     0.943939
9     0.877778
10    0.940909
11    0.898485
12    0.927273
13    0.951515
14    0.875253
15    0.967172
16    0.909596
17    0.960101
18    0.961616
19    0.945960
20    0.959091
21    0.966667
22    0.955556
23    0.922222
24    0.953535
25    0.915152
26    0.960101
27    0.953030
28    0.924747
29    0.954040
30    0.892424
31    0.940404
32    0.974747
33    0.919697
34    0.980808
35    0.971717
36    0.946465
37    0.948990
38    0.940404
39    0.978283
40    0.959091
41    0.956566
42    0.970707
43    0.973232
44    0.977778
45    0.976263
46    0.973737
47    0.966162
48    0.957071
49    0.949495

Train Losses:
0     3.617262
1     0.515531
2     0.399339
3     0.323320
4     0.340247
5     0.282176
6     0.228148
7     0.257284
8     0.248292
9     0.211886
10    0.214366
11    0.188968
12    0.182322
13    0.189489
14    0.179079
15    0.173244
16    0.185776
17    0.175034
18    0.168595
19    0.149583
20    0.147878
21    0.152504
22    0.170134
23    0.143710
24    0.162265
25    0.183468
26    0.163729
27    0.140810
28    0.143215
29    0.123274
30    0.119373
31    0.154129
32    0.125818
33    0.107015
34    0.144766
35    0.117932
36    0.074591
37    0.098921
38    0.097938
39    0.126237
40    0.104791
41    0.112428
42    0.139577
43    0.094952
44    0.090109
45    0.090580
46    0.098181
47    0.078350
48    0.123894
49    0.122106

Validation Losses:
0     0.576812
1     0.383123
2     0.419373
3     0.358080
4     0.475381
5     0.231162
6     0.271981
7     0.315127
8     0.164092
9     0.332116
10    0.190355
11    0.335440
12    0.212612
13    0.138848
14    0.354786
15    0.099282
16    0.305984
17    0.136601
18    0.103002
19    0.152457
20    0.117186
21    0.112676
22    0.110895
23    0.244188
24    0.124107
25    0.261672
26    0.139435
27    0.149111
28    0.278610
29    0.129295
30    0.404690
31    0.230508
32    0.074850
33    0.280061
34    0.059556
35    0.079991
36    0.154271
37    0.165812
38    0.138725
39    0.074178
40    0.099109
41    0.108282
42    0.123358
43    0.097441
44    0.080731
45    0.070503
46    0.085839
47    0.096124
48    0.136082
49    0.156929

