Train Accuracies:
0     0.671970
1     0.819949
2     0.839015
3     0.871086
4     0.888005
5     0.903662
6     0.908838
7     0.913005
8     0.899116
9     0.923864
10    0.934343
11    0.934848
12    0.926515
13    0.933207
14    0.939394
15    0.943308
16    0.938131
17    0.942424
18    0.943308
19    0.941540
20    0.946591
21    0.943561
22    0.942551
23    0.949369
24    0.954798
25    0.945833
26    0.954419
27    0.942929
28    0.958207
29    0.955051
30    0.951010
31    0.965278
32    0.951136
33    0.958333
34    0.941414
35    0.958586
36    0.952778
37    0.969066
38    0.958965
39    0.959217
40    0.967172
41    0.967929
42    0.969949
43    0.972348
44    0.969066
45    0.958838
46    0.963005
47    0.966414
48    0.973990
49    0.968813

Validation Accuracies:
0     0.848990
1     0.837374
2     0.894949
3     0.824747
4     0.893434
5     0.933333
6     0.933838
7     0.916667
8     0.960101
9     0.960606
10    0.943434
11    0.900000
12    0.936364
13    0.949495
14    0.935354
15    0.934343
16    0.918687
17    0.945455
18    0.910606
19    0.925253
20    0.952525
21    0.948990
22    0.952020
23    0.953535
24    0.828788
25    0.943939
26    0.966162
27    0.974747
28    0.968182
29    0.950505
30    0.963636
31    0.937374
32    0.935354
33    0.964646
34    0.959091
35    0.925253
36    0.954545
37    0.972222
38    0.930303
39    0.931313
40    0.942424
41    0.979293
42    0.924242
43    0.940909
44    0.932828
45    0.971717
46    0.961616
47    0.974747
48    0.985354
49    0.982323

Train Losses:
0     2.632264
1     0.452635
2     0.407101
3     0.337503
4     0.303558
5     0.256599
6     0.255938
7     0.237059
8     0.272974
9     0.212391
10    0.190780
11    0.183748
12    0.216141
13    0.196025
14    0.173097
15    0.160289
16    0.175469
17    0.171818
18    0.165385
19    0.170352
20    0.158800
21    0.167052
22    0.174455
23    0.148928
24    0.141680
25    0.158647
26    0.137974
27    0.173091
28    0.123054
29    0.136386
30    0.150060
31    0.104026
32    0.140625
33    0.118366
34    0.186371
35    0.133287
36    0.137965
37    0.095655
38    0.112433
39    0.122954
40    0.102223
41    0.096958
42    0.091356
43    0.089752
44    0.099983
45    0.124186
46    0.108694
47    0.106982
48    0.077099
49    0.089216

Validation Losses:
0     0.425770
1     0.392442
2     0.287267
3     0.453500
4     0.294258
5     0.218203
6     0.175055
7     0.223865
8     0.123303
9     0.136915
10    0.147013
11    0.233260
12    0.195889
13    0.149761
14    0.218989
15    0.191441
16    0.210876
17    0.144969
18    0.242869
19    0.203271
20    0.146469
21    0.164275
22    0.174398
23    0.134526
24    0.639307
25    0.139476
26    0.095229
27    0.162156
28    0.097644
29    0.148672
30    0.103169
31    0.262288
32    0.182036
33    0.121377
34    0.119078
35    0.225919
36    0.163361
37    0.086823
38    0.231512
39    0.179755
40    0.164181
41    0.057688
42    0.255505
43    0.191133
44    0.184485
45    0.073848
46    0.179595
47    0.084855
48    0.041301
49    0.070047

