Train Accuracies:
0     0.672854
1     0.814141
2     0.839520
3     0.875253
4     0.887626
5     0.889773
6     0.908460
7     0.912879
8     0.923611
9     0.916667
10    0.904545
11    0.933207
12    0.940152
13    0.936616
14    0.943308
15    0.929798
16    0.929167
17    0.939899
18    0.943434
19    0.946086
20    0.943561
21    0.941414
22    0.949116
23    0.951515
24    0.941540
25    0.946970
26    0.948232
27    0.955303
28    0.953914
29    0.960480
30    0.950505
31    0.951389
32    0.955808
33    0.939015
34    0.940025
35    0.961237
36    0.956439
37    0.960859
38    0.960985
39    0.963131
40    0.956944
41    0.961869
42    0.970960
43    0.965530
44    0.967551
45    0.964394
46    0.965404
47    0.974874
48    0.970076
49    0.967677

Validation Accuracies:
0     0.766667
1     0.641919
2     0.856061
3     0.742424
4     0.922222
5     0.894949
6     0.943434
7     0.909596
8     0.925758
9     0.919697
10    0.907071
11    0.899495
12    0.906566
13    0.959596
14    0.940404
15    0.938889
16    0.952525
17    0.948485
18    0.958586
19    0.952525
20    0.946465
21    0.934848
22    0.892929
23    0.958586
24    0.956566
25    0.950505
26    0.961111
27    0.926768
28    0.938889
29    0.966667
30    0.931818
31    0.931313
32    0.919697
33    0.799495
34    0.958081
35    0.955051
36    0.943434
37    0.936869
38    0.970707
39    0.956566
40    0.962121
41    0.955051
42    0.942929
43    0.954040
44    0.954545
45    0.949495
46    0.968687
47    0.959091
48    0.986364
49    0.974242

Train Losses:
0     3.331428
1     0.469713
2     0.407540
3     0.323767
4     0.297961
5     0.296026
6     0.253604
7     0.240743
8     0.205487
9     0.229918
10    0.261841
11    0.185858
12    0.169462
13    0.190132
14    0.164184
15    0.198071
16    0.206700
17    0.181833
18    0.164945
19    0.158118
20    0.159172
21    0.164678
22    0.155849
23    0.147172
24    0.174014
25    0.157000
26    0.166690
27    0.128127
28    0.133006
29    0.114500
30    0.146668
31    0.148045
32    0.133135
33    0.181722
34    0.183182
35    0.118056
36    0.134709
37    0.123385
38    0.121759
39    0.105452
40    0.131181
41    0.111157
42    0.094858
43    0.102327
44    0.093235
45    0.101997
46    0.100107
47    0.081273
48    0.090559
49    0.091892

Validation Losses:
0     0.592938
1     0.848276
2     0.401880
3     0.750821
4     0.201885
5     0.287716
6     0.162676
7     0.246469
8     0.195539
9     0.203319
10    0.247754
11    0.280977
12    0.241428
13    0.127642
14    0.163353
15    0.167178
16    0.142077
17    0.139751
18    0.123203
19    0.124834
20    0.149299
21    0.157915
22    0.332128
23    0.112642
24    0.114765
25    0.121968
26    0.119796
27    0.244407
28    0.197910
29    0.083911
30    0.219967
31    0.164061
32    0.227320
33    0.357197
34    0.129994
35    0.124691
36    0.168053
37    0.184148
38    0.087524
39    0.162689
40    0.124888
41    0.134424
42    0.177715
43    0.121301
44    0.145225
45    0.171137
46    0.096383
47    0.118376
48    0.052321
49    0.082583

