Train Accuracies:
0     0.672475
1     0.824242
2     0.854672
3     0.870076
4     0.879924
5     0.895581
6     0.906692
7     0.920455
8     0.902778
9     0.926136
10    0.928914
11    0.932323
12    0.931061
13    0.934975
14    0.923864
15    0.940025
16    0.953030
17    0.941288
18    0.944697
19    0.942172
20    0.954419
21    0.917045
22    0.926515
23    0.945960
24    0.953409
25    0.943813
26    0.948611
27    0.954672
28    0.944823
29    0.948990
30    0.949621
31    0.960732
32    0.961237
33    0.958586
34    0.947854
35    0.940404
36    0.960606
37    0.963636
38    0.953662
39    0.955051
40    0.963636
41    0.963510
42    0.964773
43    0.969571
44    0.967677
45    0.958333
46    0.973359
47    0.965530
48    0.968561
49    0.971212

Validation Accuracies:
0     0.850505
1     0.687879
2     0.728788
3     0.845455
4     0.821212
5     0.865657
6     0.909091
7     0.904040
8     0.910101
9     0.953030
10    0.911111
11    0.835859
12    0.915152
13    0.942424
14    0.950505
15    0.955556
16    0.937374
17    0.973232
18    0.922727
19    0.906566
20    0.965152
21    0.841919
22    0.942424
23    0.957071
24    0.927778
25    0.936869
26    0.952525
27    0.957576
28    0.950000
29    0.921717
30    0.963636
31    0.972222
32    0.964646
33    0.955556
34    0.945960
35    0.964141
36    0.978283
37    0.971717
38    0.976263
39    0.969192
40    0.882323
41    0.972727
42    0.954545
43    0.958586
44    0.892929
45    0.963131
46    0.975758
47    0.962121
48    0.982323
49    0.961616

Train Losses:
0     2.879101
1     0.447603
2     0.385095
3     0.346867
4     0.314402
5     0.275786
6     0.252744
7     0.219371
8     0.267520
9     0.202218
10    0.207781
11    0.200128
12    0.195281
13    0.191968
14    0.225897
15    0.173513
16    0.142608
17    0.168443
18    0.171672
19    0.160623
20    0.128503
21    0.241128
22    0.224816
23    0.167597
24    0.152071
25    0.178293
26    0.149033
27    0.136870
28    0.169976
29    0.147127
30    0.155576
31    0.114754
32    0.123275
33    0.119522
34    0.154312
35    0.177976
36    0.111578
37    0.109557
38    0.136119
39    0.133824
40    0.111312
41    0.110722
42    0.100529
43    0.087829
44    0.105921
45    0.127094
46    0.084606
47    0.094153
48    0.089523
49    0.085841

Validation Losses:
0     0.371500
1     0.781633
2     0.739737
3     0.356817
4     0.580008
5     0.398151
6     0.242949
7     0.238995
8     0.240590
9     0.139092
10    0.226465
11    0.431584
12    0.227146
13    0.181291
14    0.188654
15    0.123242
16    0.248694
17    0.082435
18    0.254218
19    0.281111
20    0.125706
21    0.526934
22    0.164569
23    0.124506
24    0.255191
25    0.185802
26    0.136854
27    0.109844
28    0.128459
29    0.325184
30    0.118638
31    0.077391
32    0.095809
33    0.138709
34    0.191721
35    0.123353
36    0.072558
37    0.080643
38    0.087491
39    0.101549
40    0.377337
41    0.091366
42    0.149347
43    0.233553
44    0.321681
45    0.139119
46    0.074051
47    0.142309
48    0.055425
49    0.133534

