Train Accuracies:
0     0.659470
1     0.805682
2     0.833081
3     0.851389
4     0.868813
5     0.859722
6     0.889268
7     0.901641
8     0.900631
9     0.913384
10    0.932576
11    0.920076
12    0.905682
13    0.913510
14    0.931692
15    0.933333
16    0.938384
17    0.922854
18    0.943182
19    0.931439
20    0.942045
21    0.951768
22    0.947222
23    0.955556
24    0.952399
25    0.949874
26    0.960859
27    0.949874
28    0.945833
29    0.957449
30    0.959596
31    0.959091
32    0.951768
33    0.963889
34    0.958586
35    0.966288
36    0.967551
37    0.960859
38    0.963889
39    0.954040
40    0.960859
41    0.958207
42    0.955051
43    0.968561
44    0.973232
45    0.973106
46    0.960101
47    0.967045
48    0.958207
49    0.949874

Validation Accuracies:
0     0.742929
1     0.858081
2     0.792929
3     0.877778
4     0.852020
5     0.876768
6     0.873232
7     0.896970
8     0.863131
9     0.932323
10    0.941414
11    0.927273
12    0.933838
13    0.937879
14    0.913131
15    0.956061
16    0.963636
17    0.942929
18    0.951515
19    0.956566
20    0.957071
21    0.940909
22    0.920707
23    0.969697
24    0.842929
25    0.963131
26    0.964141
27    0.826768
28    0.955051
29    0.955051
30    0.966667
31    0.910606
32    0.969697
33    0.961616
34    0.965152
35    0.957071
36    0.961616
37    0.962626
38    0.962121
39    0.960606
40    0.959596
41    0.947475
42    0.959596
43    0.979798
44    0.982828
45    0.934848
46    0.953030
47    0.952525
48    0.958081
49    0.894949

Train Losses:
0     2.807512
1     0.498423
2     0.433336
3     0.389700
4     0.341861
5     0.367294
6     0.299223
7     0.280220
8     0.268359
9     0.241829
10    0.181104
11    0.227015
12    0.254195
13    0.252944
14    0.196612
15    0.189828
16    0.182888
17    0.214646
18    0.166243
19    0.198188
20    0.175312
21    0.146657
22    0.163527
23    0.130826
24    0.137497
25    0.145001
26    0.113841
27    0.166758
28    0.164394
29    0.126527
30    0.127501
31    0.122971
32    0.146349
33    0.114001
34    0.126702
35    0.102514
36    0.100842
37    0.124837
38    0.108654
39    0.131251
40    0.121270
41    0.120165
42    0.140802
43    0.087930
44    0.083800
45    0.083441
46    0.115685
47    0.096518
48    0.123169
49    0.151911

Validation Losses:
0     0.609250
1     0.372994
2     0.507654
3     0.340621
4     0.398449
5     0.324439
6     0.349093
7     0.310415
8     0.363542
9     0.161785
10    0.183611
11    0.211738
12    0.197721
13    0.179848
14    0.208151
15    0.140499
16    0.113903
17    0.188643
18    0.146990
19    0.124123
20    0.172315
21    0.197053
22    0.215202
23    0.088810
24    0.465674
25    0.119575
26    0.110786
27    1.042596
28    0.118558
29    0.136462
30    0.106579
31    0.228427
32    0.103401
33    0.117323
34    0.083515
35    0.132310
36    0.112508
37    0.113435
38    0.127620
39    0.120306
40    0.113218
41    0.165464
42    0.122202
43    0.065335
44    0.054035
45    0.207657
46    0.136915
47    0.209381
48    0.128180
49    0.276410

