Train Accuracies:
0     0.709091
1     0.804293
2     0.848232
3     0.854545
4     0.873232
5     0.889394
6     0.887753
7     0.909217
8     0.908712
9     0.925253
10    0.924242
11    0.943561
12    0.924369
13    0.938384
14    0.931313
15    0.926515
16    0.949747
17    0.937879
18    0.946086
19    0.949747
20    0.927273
21    0.937374
22    0.952778
23    0.945960
24    0.944444
25    0.960859
26    0.938384
27    0.959343
28    0.954798
29    0.948106
30    0.962121
31    0.960985
32    0.955556
33    0.957323
34    0.964141
35    0.962753
36    0.961111
37    0.969949
38    0.954924
39    0.963763
40    0.970455
41    0.972854
42    0.958460
43    0.961742
44    0.965909
45    0.971717
46    0.964773
47    0.971086
48    0.977146
49    0.971717

Validation Accuracies:
0     0.795960
1     0.782323
2     0.845455
3     0.839394
4     0.897980
5     0.793939
6     0.880303
7     0.869192
8     0.798485
9     0.949495
10    0.928788
11    0.926768
12    0.909091
13    0.943434
14    0.949495
15    0.950000
16    0.911111
17    0.923737
18    0.944444
19    0.894444
20    0.957576
21    0.889899
22    0.910606
23    0.898990
24    0.940909
25    0.913131
26    0.955051
27    0.828788
28    0.957071
29    0.895455
30    0.972727
31    0.951515
32    0.963131
33    0.969697
34    0.944444
35    0.958586
36    0.972727
37    0.950505
38    0.966667
39    0.870202
40    0.978788
41    0.915657
42    0.974747
43    0.886869
44    0.967172
45    0.970707
46    0.980808
47    0.971717
48    0.917677
49    0.981818

Train Losses:
0     2.587944
1     0.484327
2     0.386394
3     0.373362
4     0.336002
5     0.298029
6     0.295379
7     0.250741
8     0.259085
9     0.218083
10    0.211589
11    0.164482
12    0.219140
13    0.177331
14    0.195576
15    0.208886
16    0.144629
17    0.184836
18    0.165347
19    0.148552
20    0.213866
21    0.178290
22    0.139356
23    0.152631
24    0.163135
25    0.121144
26    0.175961
27    0.120413
28    0.137274
29    0.158029
30    0.120667
31    0.111709
32    0.130726
33    0.126117
34    0.114575
35    0.117350
36    0.121276
37    0.093634
38    0.135985
39    0.104870
40    0.090508
41    0.082749
42    0.123149
43    0.121008
44    0.107825
45    0.101009
46    0.103831
47    0.092944
48    0.067428
49    0.084929

Validation Losses:
0     0.516557
1     0.565504
2     0.414033
3     0.483792
4     0.280589
5     0.504239
6     0.299969
7     0.364391
8     0.510614
9     0.149461
10    0.199412
11    0.212491
12    0.243074
13    0.160791
14    0.137717
15    0.134421
16    0.240672
17    0.205212
18    0.142159
19    0.321398
20    0.143696
21    0.323102
22    0.304227
23    0.295462
24    0.208682
25    0.204714
26    0.170092
27    0.625732
28    0.107108
29    0.324174
30    0.080034
31    0.129927
32    0.118126
33    0.090871
34    0.189158
35    0.117062
36    0.090148
37    0.150686
38    0.092735
39    0.291533
40    0.075860
41    0.290716
42    0.076054
43    0.350821
44    0.084672
45    0.097677
46    0.063735
47    0.078127
48    0.255195
49    0.064046

