Train Accuracies:
0     0.653030
1     0.813131
2     0.847727
3     0.865657
4     0.864141
5     0.903535
6     0.897980
7     0.907828
8     0.904167
9     0.922222
10    0.927652
11    0.915152
12    0.930934
13    0.928030
14    0.922727
15    0.939899
16    0.937500
17    0.941667
18    0.937121
19    0.947727
20    0.938005
21    0.937753
22    0.948359
23    0.946717
24    0.951136
25    0.945833
26    0.938763
27    0.953283
28    0.948106
29    0.950758
30    0.948990
31    0.955429
32    0.919823
33    0.949621
34    0.959091
35    0.966414
36    0.957828
37    0.965152
38    0.955303
39    0.960101
40    0.961742
41    0.958712
42    0.949621
43    0.960480
44    0.969571
45    0.961616
46    0.963384
47    0.964268
48    0.961742
49    0.962753

Validation Accuracies:
0     0.789394
1     0.827778
2     0.880808
3     0.891414
4     0.879798
5     0.909596
6     0.863636
7     0.920707
8     0.913131
9     0.894949
10    0.939394
11    0.920707
12    0.958081
13    0.930303
14    0.944949
15    0.963636
16    0.942424
17    0.904040
18    0.934343
19    0.959596
20    0.914141
21    0.895960
22    0.941414
23    0.939899
24    0.883333
25    0.946465
26    0.965657
27    0.968687
28    0.940404
29    0.964646
30    0.970202
31    0.974747
32    0.932828
33    0.946465
34    0.913131
35    0.932323
36    0.969697
37    0.939394
38    0.903030
39    0.941414
40    0.959596
41    0.966162
42    0.929293
43    0.964141
44    0.964646
45    0.972222
46    0.961616
47    0.968687
48    0.965657
49    0.960606

Train Losses:
0     3.144835
1     0.459613
2     0.389078
3     0.358290
4     0.351834
5     0.266284
6     0.275154
7     0.253227
8     0.257433
9     0.209439
10    0.207879
11    0.233867
12    0.194837
13    0.193308
14    0.219948
15    0.171528
16    0.183198
17    0.163476
18    0.169954
19    0.151567
20    0.175250
21    0.173215
22    0.148216
23    0.155642
24    0.152200
25    0.155530
26    0.176393
27    0.138306
28    0.155749
29    0.141173
30    0.149961
31    0.124393
32    0.231830
33    0.150590
34    0.125226
35    0.109098
36    0.131455
37    0.113165
38    0.134460
39    0.116867
40    0.111125
41    0.120271
42    0.138879
43    0.123987
44    0.088356
45    0.121787
46    0.112770
47    0.107639
48    0.122192
49    0.119643

Validation Losses:
0     0.522555
1     0.436941
2     0.299847
3     0.292660
4     0.316286
5     0.227041
6     0.365163
7     0.231386
8     0.231482
9     0.287156
10    0.180570
11    0.215365
12    0.110860
13    0.206894
14    0.160447
15    0.107175
16    0.148820
17    0.266868
18    0.233843
19    0.131549
20    0.206142
21    0.278266
22    0.150564
23    0.161280
24    0.268277
25    0.198078
26    0.107955
27    0.085744
28    0.166565
29    0.091500
30    0.103812
31    0.101411
32    0.165554
33    0.128730
34    0.216014
35    0.179387
36    0.092540
37    0.164837
38    0.258568
39    0.199382
40    0.102725
41    0.088872
42    0.199860
43    0.102889
44    0.112041
45    0.093160
46    0.147668
47    0.111379
48    0.111127
49    0.115268

