Train Accuracies:
0     0.668687
1     0.817551
2     0.848359
3     0.862121
4     0.882955
5     0.896717
6     0.904545
7     0.915909
8     0.911995
9     0.922096
10    0.925379
11    0.931692
12    0.928409
13    0.926263
14    0.942929
15    0.929545
16    0.936111
17    0.937500
18    0.933081
19    0.941288
20    0.946338
21    0.943939
22    0.951894
23    0.939015
24    0.945076
25    0.940278
26    0.952273
27    0.952020
28    0.949242
29    0.959848
30    0.949874
31    0.958965
32    0.951389
33    0.943939
34    0.951136
35    0.940783
36    0.965657
37    0.964268
38    0.967929
39    0.960732
40    0.961237
41    0.957828
42    0.964015
43    0.957449
44    0.965278
45    0.965783
46    0.972096
47    0.967929
48    0.962247
49    0.960354

Validation Accuracies:
0     0.836869
1     0.795455
2     0.824242
3     0.890404
4     0.900000
5     0.867172
6     0.904040
7     0.946465
8     0.891414
9     0.905051
10    0.941414
11    0.951515
12    0.945960
13    0.955051
14    0.951515
15    0.929798
16    0.933333
17    0.924242
18    0.940404
19    0.962121
20    0.895455
21    0.926768
22    0.951010
23    0.961616
24    0.973737
25    0.964141
26    0.918182
27    0.957576
28    0.952020
29    0.968182
30    0.945455
31    0.961616
32    0.975758
33    0.944949
34    0.941919
35    0.948485
36    0.970202
37    0.980303
38    0.968687
39    0.968182
40    0.975253
41    0.960101
42    0.971717
43    0.977778
44    0.967677
45    0.966162
46    0.977778
47    0.943434
48    0.935354
49    0.963131

Train Losses:
0     3.208864
1     0.464026
2     0.390698
3     0.362197
4     0.318748
5     0.273602
6     0.254550
7     0.226889
8     0.247018
9     0.225536
10    0.205879
11    0.181946
12    0.200437
13    0.211412
14    0.163941
15    0.202988
16    0.179159
17    0.175210
18    0.203114
19    0.177702
20    0.157279
21    0.165823
22    0.136329
23    0.176094
24    0.159901
25    0.168578
26    0.146410
27    0.151462
28    0.153042
29    0.122310
30    0.142569
31    0.116118
32    0.143312
33    0.166452
34    0.146908
35    0.175996
36    0.105242
37    0.098371
38    0.102214
39    0.116867
40    0.126485
41    0.144770
42    0.110744
43    0.129961
44    0.098607
45    0.096917
46    0.085728
47    0.097129
48    0.113636
49    0.123784

Validation Losses:
0     0.404305
1     0.520010
2     0.494008
3     0.307447
4     0.301126
5     0.353990
6     0.255011
7     0.161632
8     0.285867
9     0.279803
10    0.170434
11    0.156397
12    0.160452
13    0.158098
14    0.135637
15    0.182118
16    0.230557
17    0.225392
18    0.202204
19    0.123860
20    0.300923
21    0.200162
22    0.161579
23    0.107317
24    0.070352
25    0.112445
26    0.230934
27    0.147037
28    0.150916
29    0.101150
30    0.165383
31    0.134076
32    0.078766
33    0.176781
34    0.192298
35    0.175311
36    0.095317
37    0.073209
38    0.093407
39    0.096859
40    0.086925
41    0.136318
42    0.104509
43    0.089865
44    0.112832
45    0.105545
46    0.084762
47    0.170119
48    0.197152
49    0.140665

