Train Accuracies:
0     0.666162
1     0.816919
2     0.843939
3     0.868434
4     0.892929
5     0.885859
6     0.902399
7     0.908838
8     0.917172
9     0.918434
10    0.922475
11    0.935985
12    0.935101
13    0.925505
14    0.944949
15    0.936364
16    0.941540
17    0.951515
18    0.942551
19    0.938384
20    0.947348
21    0.950379
22    0.950758
23    0.952273
24    0.943308
25    0.952273
26    0.950884
27    0.950379
28    0.950000
29    0.958460
30    0.952273
31    0.954419
32    0.962374
33    0.955051
34    0.969192
35    0.957449
36    0.962626
37    0.952904
38    0.968561
39    0.962121
40    0.972475
41    0.963005
42    0.964899
43    0.959722
44    0.970960
45    0.971086
46    0.966793
47    0.967172
48    0.977778
49    0.968308

Validation Accuracies:
0     0.811616
1     0.843434
2     0.868687
3     0.895960
4     0.885354
5     0.903030
6     0.904545
7     0.833333
8     0.865152
9     0.925253
10    0.927273
11    0.911616
12    0.922727
13    0.925253
14    0.945960
15    0.923737
16    0.956061
17    0.939394
18    0.915657
19    0.928283
20    0.951010
21    0.944444
22    0.964141
23    0.941919
24    0.942424
25    0.918687
26    0.963636
27    0.931818
28    0.966162
29    0.946465
30    0.942424
31    0.918182
32    0.950000
33    0.944949
34    0.968687
35    0.937374
36    0.961616
37    0.954545
38    0.957576
39    0.947980
40    0.960101
41    0.962626
42    0.944444
43    0.952020
44    0.959596
45    0.959596
46    0.969697
47    0.944949
48    0.974747
49    0.955051

Train Losses:
0     3.694662
1     0.458032
2     0.399030
3     0.345279
4     0.281323
5     0.306139
6     0.266630
7     0.253018
8     0.224473
9     0.220748
10    0.210193
11    0.178073
12    0.183599
13    0.206169
14    0.155031
15    0.169083
16    0.159778
17    0.130635
18    0.163992
19    0.178177
20    0.144885
21    0.140059
22    0.141761
23    0.136602
24    0.154736
25    0.137256
26    0.144613
27    0.138564
28    0.134528
29    0.115586
30    0.131462
31    0.134814
32    0.106182
33    0.125348
34    0.086598
35    0.127872
36    0.114435
37    0.143037
38    0.089757
39    0.109848
40    0.080610
41    0.104905
42    0.103552
43    0.113664
44    0.089714
45    0.082109
46    0.094267
47    0.098376
48    0.068368
49    0.093278

Validation Losses:
0     0.470360
1     0.413142
2     0.332534
3     0.282042
4     0.298507
5     0.284268
6     0.262872
7     0.456454
8     0.356931
9     0.213637
10    0.211591
11    0.251031
12    0.218124
13    0.195184
14    0.184833
15    0.191942
16    0.132496
17    0.169597
18    0.226376
19    0.232854
20    0.170967
21    0.147434
22    0.105799
23    0.199948
24    0.163936
25    0.275170
26    0.125920
27    0.181799
28    0.112775
29    0.172652
30    0.185026
31    0.239648
32    0.175610
33    0.154750
34    0.094223
35    0.175049
36    0.104592
37    0.157813
38    0.123879
39    0.158185
40    0.105138
41    0.127095
42    0.154180
43    0.168793
44    0.114571
45    0.118856
46    0.105571
47    0.143634
48    0.079035
49    0.144233

