Train Accuracies:
0     0.690278
1     0.830177
2     0.853030
3     0.875000
4     0.893939
5     0.906187
6     0.911111
7     0.924369
8     0.918813
9     0.918056
10    0.922727
11    0.925884
12    0.932955
13    0.932449
14    0.936111
15    0.938510
16    0.935859
17    0.940909
18    0.933207
19    0.926641
20    0.945328
21    0.941919
22    0.934470
23    0.945833
24    0.951768
25    0.942551
26    0.949747
27    0.948359
28    0.951136
29    0.959975
30    0.957576
31    0.952146
32    0.960227
33    0.949621
34    0.958207
35    0.954293
36    0.954419
37    0.963384
38    0.964141
39    0.956944
40    0.966793
41    0.966035
42    0.964394
43    0.961364
44    0.977020
45    0.963005
46    0.964141
47    0.964899
48    0.969318
49    0.967551

Validation Accuracies:
0     0.844949
1     0.786364
2     0.873737
3     0.917677
4     0.907071
5     0.888889
6     0.904040
7     0.922727
8     0.939899
9     0.925253
10    0.928788
11    0.954040
12    0.935859
13    0.937879
14    0.961111
15    0.955556
16    0.932323
17    0.947980
18    0.886869
19    0.945455
20    0.962626
21    0.900000
22    0.927273
23    0.939899
24    0.963636
25    0.965657
26    0.953535
27    0.935859
28    0.943939
29    0.917677
30    0.950505
31    0.966667
32    0.898990
33    0.966667
34    0.932323
35    0.955051
36    0.965152
37    0.927778
38    0.946970
39    0.965152
40    0.962626
41    0.952020
42    0.868687
43    0.957576
44    0.970707
45    0.970707
46    0.968182
47    0.961111
48    0.964141
49    0.970707

Train Losses:
0     3.671563
1     0.432254
2     0.375226
3     0.323818
4     0.283562
5     0.251139
6     0.241313
7     0.206283
8     0.224398
9     0.221732
10    0.205623
11    0.195927
12    0.186652
13    0.190658
14    0.178152
15    0.168427
16    0.184480
17    0.172436
18    0.192168
19    0.197806
20    0.153821
21    0.164937
22    0.194567
23    0.149779
24    0.138468
25    0.165405
26    0.147367
27    0.147766
28    0.136758
29    0.109042
30    0.127493
31    0.143750
32    0.106837
33    0.143555
34    0.117037
35    0.134492
36    0.128756
37    0.107057
38    0.103286
39    0.128107
40    0.093427
41    0.099172
42    0.105623
43    0.106689
44    0.074884
45    0.106469
46    0.103426
47    0.104239
48    0.085733
49    0.101314

Validation Losses:
0     0.390315
1     0.492149
2     0.317307
3     0.230224
4     0.261844
5     0.324939
6     0.269242
7     0.222376
8     0.171389
9     0.232384
10    0.211857
11    0.129588
12    0.181212
13    0.201396
14    0.130022
15    0.127776
16    0.210233
17    0.142158
18    0.314999
19    0.139674
20    0.108608
21    0.329149
22    0.253933
23    0.186875
24    0.090408
25    0.090658
26    0.119562
27    0.154818
28    0.131798
29    0.229915
30    0.133804
31    0.087195
32    0.345846
33    0.091666
34    0.211966
35    0.128695
36    0.109014
37    0.187556
38    0.129731
39    0.094924
40    0.101525
41    0.140422
42    0.325787
43    0.120708
44    0.081625
45    0.073595
46    0.126008
47    0.105710
48    0.101251
49    0.086737

