Train Accuracies:
0     0.688384
1     0.810227
2     0.849242
3     0.872601
4     0.887500
5     0.901389
6     0.901894
7     0.913636
8     0.921465
9     0.920960
10    0.932955
11    0.922222
12    0.932323
13    0.938005
14    0.938763
15    0.938636
16    0.949621
17    0.943434
18    0.949242
19    0.942424
20    0.947475
21    0.951768
22    0.943687
23    0.954924
24    0.952652
25    0.944823
26    0.956439
27    0.956944
28    0.958965
29    0.952904
30    0.959091
31    0.950884
32    0.951010
33    0.952904
34    0.965530
35    0.951515
36    0.965530
37    0.971591
38    0.969823
39    0.965783
40    0.965530
41    0.970707
42    0.971717
43    0.969571
44    0.963636
45    0.967929
46    0.968687
47    0.972096
48    0.970076
49    0.974874

Validation Accuracies:
0     0.808586
1     0.844444
2     0.895455
3     0.901515
4     0.869192
5     0.945960
6     0.883333
7     0.940909
8     0.923232
9     0.914646
10    0.891414
11    0.892929
12    0.951010
13    0.948990
14    0.898990
15    0.947475
16    0.928788
17    0.848990
18    0.940909
19    0.937879
20    0.901010
21    0.945455
22    0.911616
23    0.964646
24    0.927273
25    0.894949
26    0.898990
27    0.967677
28    0.941919
29    0.972222
30    0.980303
31    0.939394
32    0.954545
33    0.942424
34    0.941414
35    0.965657
36    0.954040
37    0.940909
38    0.971212
39    0.960606
40    0.970202
41    0.962626
42    0.939394
43    0.921212
44    0.962121
45    0.970202
46    0.971717
47    0.948990
48    0.969697
49    0.972727

Train Losses:
0     2.823143
1     0.478906
2     0.395712
3     0.330771
4     0.291136
5     0.263894
6     0.261143
7     0.229701
8     0.218144
9     0.217371
10    0.183093
11    0.208728
12    0.190709
13    0.170109
14    0.167874
15    0.181056
16    0.149765
17    0.166056
18    0.149519
19    0.171307
20    0.150500
21    0.131969
22    0.159496
23    0.122304
24    0.138578
25    0.166903
26    0.124246
27    0.119362
28    0.115627
29    0.127332
30    0.119616
31    0.150995
32    0.138989
33    0.134954
34    0.097473
35    0.137139
36    0.097931
37    0.079163
38    0.084632
39    0.104572
40    0.103828
41    0.087601
42    0.078895
43    0.093775
44    0.110580
45    0.093477
46    0.086441
47    0.084147
48    0.084025
49    0.074010

Validation Losses:
0     0.481819
1     0.390853
2     0.299656
3     0.255180
4     0.339889
5     0.167019
6     0.324479
7     0.160351
8     0.208405
9     0.230791
10    0.307442
11    0.301796
12    0.141920
13    0.154738
14    0.276789
15    0.169731
16    0.224677
17    0.488431
18    0.160093
19    0.168798
20    0.296603
21    0.165397
22    0.252461
23    0.118144
24    0.220918
25    0.349842
26    0.292509
27    0.104856
28    0.171229
29    0.078029
30    0.059935
31    0.176025
32    0.145119
33    0.162455
34    0.160977
35    0.087066
36    0.130251
37    0.238692
38    0.087795
39    0.100802
40    0.085495
41    0.111570
42    0.144716
43    0.247197
44    0.119956
45    0.081543
46    0.083794
47    0.171086
48    0.079532
49    0.077518

