Train Accuracies:
0     0.664015
1     0.804545
2     0.845202
3     0.879545
4     0.886490
5     0.904293
6     0.915657
7     0.912626
8     0.928157
9     0.917424
10    0.932449
11    0.932197
12    0.934470
13    0.928535
14    0.940404
15    0.942551
16    0.938510
17    0.932576
18    0.943687
19    0.945833
20    0.953914
21    0.939773
22    0.944823
23    0.943434
24    0.939268
25    0.949495
26    0.951894
27    0.954545
28    0.958333
29    0.955934
30    0.953030
31    0.954419
32    0.957955
33    0.955682
34    0.961237
35    0.967551
36    0.963510
37    0.961616
38    0.966919
39    0.956818
40    0.953914
41    0.962879
42    0.967172
43    0.968182
44    0.964899
45    0.963636
46    0.965909
47    0.969823
48    0.964520
49    0.969066

Validation Accuracies:
0     0.793939
1     0.799495
2     0.861111
3     0.868687
4     0.895455
5     0.892929
6     0.937879
7     0.944949
8     0.931818
9     0.918687
10    0.929798
11    0.959091
12    0.939394
13    0.964141
14    0.900000
15    0.958081
16    0.929798
17    0.959596
18    0.958081
19    0.961111
20    0.962626
21    0.865152
22    0.942424
23    0.921717
24    0.932323
25    0.962121
26    0.948485
27    0.950000
28    0.934848
29    0.934848
30    0.961616
31    0.919192
32    0.943434
33    0.962626
34    0.957071
35    0.976263
36    0.959596
37    0.958081
38    0.910606
39    0.920707
40    0.957071
41    0.954545
42    0.971717
43    0.938384
44    0.970202
45    0.942424
46    0.972222
47    0.954545
48    0.965152
49    0.931313

Train Losses:
0     3.620083
1     0.488233
2     0.390735
3     0.314699
4     0.305867
5     0.258473
6     0.231390
7     0.234375
8     0.195657
9     0.234789
10    0.185528
11    0.186829
12    0.182180
13    0.200257
14    0.166944
15    0.165632
16    0.177625
17    0.183959
18    0.161565
19    0.149836
20    0.133724
21    0.176766
22    0.160655
23    0.153404
24    0.164702
25    0.146260
26    0.138438
27    0.135237
28    0.117454
29    0.125101
30    0.134043
31    0.130301
32    0.125957
33    0.125110
34    0.111689
35    0.088637
36    0.106174
37    0.104060
38    0.099935
39    0.120877
40    0.127193
41    0.102388
42    0.087279
43    0.088301
44    0.100392
45    0.100705
46    0.100217
47    0.089881
48    0.105781
49    0.085019

Validation Losses:
0     0.482502
1     0.490349
2     0.363825
3     0.314645
4     0.325260
5     0.266709
6     0.165386
7     0.166288
8     0.189898
9     0.233923
10    0.202547
11    0.117676
12    0.179265
13    0.105904
14    0.267567
15    0.116158
16    0.169934
17    0.097893
18    0.113049
19    0.117162
20    0.119078
21    0.538429
22    0.146921
23    0.217588
24    0.181280
25    0.107321
26    0.146702
27    0.127790
28    0.165397
29    0.177243
30    0.118384
31    0.248045
32    0.151422
33    0.101431
34    0.109905
35    0.076905
36    0.102029
37    0.128040
38    0.227135
39    0.198712
40    0.136014
41    0.156506
42    0.081963
43    0.166258
44    0.093220
45    0.168571
46    0.076345
47    0.113093
48    0.105209
49    0.217692

