Train Accuracies:
0     0.668939
1     0.827525
2     0.851263
3     0.866667
4     0.890657
5     0.891540
6     0.909848
7     0.922601
8     0.923359
9     0.926389
10    0.921338
11    0.936111
12    0.933333
13    0.936616
14    0.935354
15    0.944444
16    0.955177
17    0.939520
18    0.938763
19    0.957955
20    0.945833
21    0.941035
22    0.927652
23    0.949874
24    0.946086
25    0.955934
26    0.953914
27    0.960227
28    0.953535
29    0.960732
30    0.953662
31    0.959722
32    0.948611
33    0.955682
34    0.961869
35    0.960101
36    0.964520
37    0.957828
38    0.958838
39    0.974495
40    0.958333
41    0.955682
42    0.957197
43    0.965530
44    0.967929
45    0.972222
46    0.963005
47    0.964520
48    0.965152
49    0.980051

Validation Accuracies:
0     0.729798
1     0.871717
2     0.815657
3     0.881818
4     0.881313
5     0.923232
6     0.930808
7     0.853030
8     0.912121
9     0.922222
10    0.948485
11    0.911616
12    0.945455
13    0.875758
14    0.910606
15    0.958586
16    0.940404
17    0.872727
18    0.930808
19    0.972222
20    0.950000
21    0.941919
22    0.918182
23    0.921717
24    0.953030
25    0.955051
26    0.949495
27    0.949495
28    0.962121
29    0.954545
30    0.966162
31    0.970707
32    0.958586
33    0.974242
34    0.954545
35    0.906566
36    0.968182
37    0.942929
38    0.960606
39    0.942424
40    0.961616
41    0.966667
42    0.970202
43    0.903030
44    0.960101
45    0.963131
46    0.966162
47    0.971717
48    0.978283
49    0.938384

Train Losses:
0     3.574117
1     0.437765
2     0.382497
3     0.342808
4     0.292570
5     0.292194
6     0.248135
7     0.216442
8     0.214627
9     0.199382
10    0.212107
11    0.179477
12    0.184779
13    0.172285
14    0.182763
15    0.159436
16    0.133358
17    0.172101
18    0.178959
19    0.126173
20    0.153668
21    0.164902
22    0.204834
23    0.139095
24    0.153111
25    0.128444
26    0.129395
27    0.105099
28    0.128710
29    0.118273
30    0.129052
31    0.112824
32    0.146856
33    0.130150
34    0.108605
35    0.114320
36    0.098374
37    0.122149
38    0.115020
39    0.075781
40    0.126273
41    0.138648
42    0.125121
43    0.096911
44    0.090498
45    0.078573
46    0.102130
47    0.110458
48    0.100961
49    0.056036

Validation Losses:
0     0.687651
1     0.330383
2     0.447972
3     0.305425
4     0.299463
5     0.198233
6     0.168135
7     0.380730
8     0.298897
9     0.198414
10    0.151486
11    0.235601
12    0.134456
13    0.311493
14    0.294632
15    0.129003
16    0.163967
17    0.372893
18    0.199273
19    0.089198
20    0.125685
21    0.160150
22    0.240250
23    0.306657
24    0.121935
25    0.124057
26    0.156734
27    0.154466
28    0.103652
29    0.120175
30    0.088630
31    0.088045
32    0.136827
33    0.076652
34    0.133686
35    0.295946
36    0.098444
37    0.163783
38    0.115868
39    0.174902
40    0.112048
41    0.117598
42    0.077373
43    0.296795
44    0.155950
45    0.102987
46    0.099115
47    0.105239
48    0.058634
49    0.172561

