Train Accuracies:
0     0.682197
1     0.823737
2     0.852146
3     0.863889
4     0.886869
5     0.893939
6     0.902904
7     0.915278
8     0.915404
9     0.921212
10    0.915657
11    0.931566
12    0.928914
13    0.934343
14    0.934848
15    0.937500
16    0.937500
17    0.943939
18    0.938889
19    0.936742
20    0.931566
21    0.936995
22    0.948737
23    0.934470
24    0.945202
25    0.952652
26    0.951263
27    0.949116
28    0.958460
29    0.950126
30    0.944571
31    0.947601
32    0.955682
33    0.954545
34    0.952146
35    0.950000
36    0.955177
37    0.966035
38    0.963131
39    0.958712
40    0.962247
41    0.962626
42    0.963131
43    0.967929
44    0.962247
45    0.964899
46    0.954798
47    0.966793
48    0.966667
49    0.967929

Validation Accuracies:
0     0.775253
1     0.856566
2     0.880303
3     0.870202
4     0.890909
5     0.896970
6     0.901010
7     0.903535
8     0.909596
9     0.910606
10    0.904040
11    0.898485
12    0.879798
13    0.939899
14    0.903030
15    0.950000
16    0.932828
17    0.943939
18    0.911111
19    0.938889
20    0.952020
21    0.912626
22    0.920707
23    0.924242
24    0.961616
25    0.948485
26    0.951010
27    0.948485
28    0.912626
29    0.948990
30    0.936364
31    0.966162
32    0.928283
33    0.926263
34    0.915657
35    0.934848
36    0.927778
37    0.928283
38    0.953535
39    0.964141
40    0.946465
41    0.962626
42    0.972222
43    0.934343
44    0.970202
45    0.954545
46    0.954545
47    0.963131
48    0.961111
49    0.947980

Train Losses:
0     2.854028
1     0.439346
2     0.376447
3     0.346298
4     0.293750
5     0.284109
6     0.267545
7     0.225619
8     0.223392
9     0.212646
10    0.244056
11    0.200498
12    0.198358
13    0.186964
14    0.172742
15    0.182446
16    0.176112
17    0.165066
18    0.179440
19    0.181571
20    0.195401
21    0.180927
22    0.143739
23    0.192437
24    0.145114
25    0.136568
26    0.136098
27    0.143825
28    0.131228
29    0.143068
30    0.160467
31    0.155566
32    0.130886
33    0.124464
34    0.135985
35    0.157814
36    0.133233
37    0.103657
38    0.103539
39    0.124904
40    0.115232
41    0.108734
42    0.106081
43    0.090685
44    0.101830
45    0.102313
46    0.130482
47    0.093558
48    0.103065
49    0.088845

Validation Losses:
0     0.541920
1     0.359531
2     0.319761
3     0.324043
4     0.282764
5     0.262635
6     0.255042
7     0.252289
8     0.285127
9     0.270158
10    0.258118
11    0.268669
12    0.293891
13    0.167022
14    0.288331
15    0.136327
16    0.176934
17    0.152199
18    0.223043
19    0.221993
20    0.139528
21    0.268521
22    0.418432
23    0.228709
24    0.101302
25    0.159920
26    0.169632
27    0.132297
28    0.275463
29    0.140769
30    0.184313
31    0.095992
32    0.191396
33    0.209347
34    0.240161
35    0.231529
36    0.181683
37    0.217983
38    0.127764
39    0.105184
40    0.172787
41    0.101982
42    0.088753
43    0.213024
44    0.111420
45    0.189500
46    0.121378
47    0.111647
48    0.105300
49    0.159884

