Train Accuracies:
0     0.671086
1     0.812626
2     0.856566
3     0.868182
4     0.885859
5     0.914646
6     0.900758
7     0.926641
8     0.915909
9     0.928662
10    0.920833
11    0.940152
12    0.922601
13    0.930303
14    0.942677
15    0.942551
16    0.929545
17    0.940530
18    0.942045
19    0.942298
20    0.946212
21    0.946843
22    0.945960
23    0.945707
24    0.941035
25    0.946591
26    0.966414
27    0.952904
28    0.954040
29    0.959470
30    0.961742
31    0.954167
32    0.955682
33    0.960480
34    0.958586
35    0.960606
36    0.954798
37    0.960606
38    0.953030
39    0.965530
40    0.966540
41    0.966667
42    0.968561
43    0.967929
44    0.967298
45    0.960606
46    0.969444
47    0.966793
48    0.970076
49    0.972475

Validation Accuracies:
0     0.781313
1     0.844444
2     0.855051
3     0.851010
4     0.921212
5     0.945960
6     0.866162
7     0.945960
8     0.946465
9     0.868182
10    0.889899
11    0.883838
12    0.965152
13    0.945960
14    0.871212
15    0.937879
16    0.915657
17    0.915152
18    0.911616
19    0.969697
20    0.940404
21    0.959091
22    0.971717
23    0.930303
24    0.955051
25    0.900505
26    0.967677
27    0.930303
28    0.958586
29    0.975253
30    0.954040
31    0.979293
32    0.924242
33    0.971717
34    0.959596
35    0.961616
36    0.963131
37    0.932323
38    0.947475
39    0.969192
40    0.980808
41    0.954545
42    0.947980
43    0.977778
44    0.971717
45    0.910101
46    0.977273
47    0.941919
48    0.967172
49    0.983838

Train Losses:
0     2.381295
1     0.464570
2     0.365069
3     0.345681
4     0.296153
5     0.232848
6     0.270402
7     0.197328
8     0.226487
9     0.204473
10    0.216521
11    0.166685
12    0.213341
13    0.185906
14    0.161436
15    0.160941
16    0.193977
17    0.172516
18    0.165254
19    0.160828
20    0.147240
21    0.155058
22    0.146866
23    0.147240
24    0.156903
25    0.147486
26    0.109009
27    0.134356
28    0.138135
29    0.117752
30    0.110610
31    0.125488
32    0.129234
33    0.114045
34    0.115689
35    0.105823
36    0.123082
37    0.113443
38    0.133816
39    0.100786
40    0.098267
41    0.092775
42    0.093557
43    0.093873
44    0.093135
45    0.127146
46    0.085738
47    0.093777
48    0.087081
49    0.072882

Validation Losses:
0     0.603724
1     0.416818
2     0.378030
3     0.380547
4     0.197283
5     0.133356
6     0.404191
7     0.144834
8     0.159292
9     0.332881
10    0.279454
11    0.362609
12    0.094758
13    0.135131
14    0.367918
15    0.173304
16    0.218886
17    0.252045
18    0.336103
19    0.081832
20    0.177500
21    0.123087
22    0.077029
23    0.172531
24    0.125589
25    0.249149
26    0.091147
27    0.178700
28    0.102651
29    0.085499
30    0.114468
31    0.070322
32    0.207081
33    0.086073
34    0.127556
35    0.093177
36    0.117440
37    0.206478
38    0.138617
39    0.085685
40    0.067826
41    0.119616
42    0.164465
43    0.059000
44    0.084886
45    0.277616
46    0.061392
47    0.187678
48    0.103396
49    0.042436

