Train Accuracies:
0     0.469697
1     0.689773
2     0.724495
3     0.766919
4     0.788636
5     0.789899
6     0.821591
7     0.833207
8     0.840404
9     0.855429
10    0.860985
11    0.877146
12    0.891919
13    0.902904
14    0.903914
15    0.912626
16    0.925379
17    0.921591
18    0.924747
19    0.931692
20    0.931439
21    0.939268
22    0.935985
23    0.938763
24    0.939141
25    0.942045
26    0.939773
27    0.944949
28    0.946212
29    0.949369
30    0.949369
31    0.948485
32    0.951768
33    0.955051
34    0.955429
35    0.961869
36    0.955556
37    0.963384
38    0.960480
39    0.953409
40    0.964899
41    0.958965
42    0.966288
43    0.968939
44    0.953030
45    0.970581
46    0.969949
47    0.973232
48    0.967803
49    0.964520

Validation Accuracies:
0     0.780808
1     0.806061
2     0.816162
3     0.846970
4     0.866667
5     0.875253
6     0.881818
7     0.874747
8     0.893939
9     0.914646
10    0.908081
11    0.894444
12    0.920707
13    0.929293
14    0.954545
15    0.951010
16    0.956061
17    0.965657
18    0.937374
19    0.968182
20    0.965657
21    0.969192
22    0.960101
23    0.935859
24    0.966162
25    0.976768
26    0.975253
27    0.975758
28    0.973737
29    0.973232
30    0.983333
31    0.966162
32    0.966162
33    0.955556
34    0.952020
35    0.970707
36    0.974747
37    0.981818
38    0.976768
39    0.972727
40    0.966667
41    0.984343
42    0.974747
43    0.969192
44    0.977273
45    0.970707
46    0.969697
47    0.983333
48    0.985859
49    0.968182

Train Losses:
0     1.276533
1     0.728902
2     0.649087
3     0.576921
4     0.530262
5     0.520017
6     0.465451
7     0.436891
8     0.426944
9     0.381196
10    0.367163
11    0.328092
12    0.300605
13    0.279945
14    0.276723
15    0.253692
16    0.211665
17    0.222193
18    0.214949
19    0.200782
20    0.198136
21    0.181704
22    0.189940
23    0.175503
24    0.176921
25    0.173321
26    0.168920
27    0.161362
28    0.156360
29    0.152545
30    0.156459
31    0.148501
32    0.141975
33    0.137278
34    0.134402
35    0.116758
36    0.134256
37    0.109204
38    0.118595
39    0.140857
40    0.109265
41    0.117896
42    0.101754
43    0.098789
44    0.138774
45    0.092726
46    0.085196
47    0.089151
48    0.099556
49    0.105038

Validation Losses:
0     0.589681
1     0.490951
2     0.494014
3     0.396577
4     0.350429
5     0.337859
6     0.307343
7     0.342824
8     0.263234
9     0.252657
10    0.223764
11    0.278662
12    0.196295
13    0.174432
14    0.123561
15    0.132968
16    0.107304
17    0.095731
18    0.165531
19    0.080052
20    0.090248
21    0.086934
22    0.106926
23    0.167128
24    0.080545
25    0.064283
26    0.075166
27    0.071786
28    0.075406
29    0.069191
30    0.048534
31    0.095085
32    0.095729
33    0.105100
34    0.119292
35    0.084568
36    0.066236
37    0.047553
38    0.074575
39    0.074596
40    0.082642
41    0.042816
42    0.071135
43    0.095903
44    0.067447
45    0.069827
46    0.085003
47    0.052991
48    0.039944
49    0.106766

