Train Accuracies:
0     0.487247
1     0.692929
2     0.745581
3     0.759596
4     0.779167
5     0.799495
6     0.821338
7     0.824495
8     0.841035
9     0.839899
10    0.869066
11    0.878157
12    0.883712
13    0.885985
14    0.900126
15    0.907576
16    0.907828
17    0.918308
18    0.921843
19    0.924874
20    0.932323
21    0.929419
22    0.944697
23    0.940657
24    0.948611
25    0.942677
26    0.954040
27    0.948611
28    0.944318
29    0.954419
30    0.954672
31    0.951641
32    0.954167
33    0.960859
34    0.960101
35    0.957449
36    0.957955
37    0.964520
38    0.961111
39    0.961490
40    0.958460
41    0.962247
42    0.965025
43    0.966667
44    0.962374
45    0.963510
46    0.967929
47    0.971591
48    0.961995
49    0.969318

Validation Accuracies:
0     0.784848
1     0.810101
2     0.839899
3     0.863131
4     0.854040
5     0.894949
6     0.901515
7     0.876768
8     0.913636
9     0.890404
10    0.914646
11    0.904545
12    0.931818
13    0.945455
14    0.953535
15    0.936869
16    0.958081
17    0.933838
18    0.956566
19    0.965152
20    0.962626
21    0.976263
22    0.967172
23    0.970707
24    0.967172
25    0.971717
26    0.961616
27    0.923737
28    0.974747
29    0.964646
30    0.978788
31    0.958586
32    0.977778
33    0.974242
34    0.971212
35    0.980808
36    0.974242
37    0.966162
38    0.973232
39    0.979798
40    0.972727
41    0.979293
42    0.974747
43    0.973737
44    0.985859
45    0.973737
46    0.974747
47    0.980303
48    0.970707
49    0.975253

Train Losses:
0     1.207693
1     0.719080
2     0.619985
3     0.581738
4     0.548261
5     0.508294
6     0.452194
7     0.449489
8     0.422013
9     0.408743
10    0.359152
11    0.334646
12    0.325794
13    0.302316
14    0.276092
15    0.264296
16    0.261989
17    0.228270
18    0.223578
19    0.210336
20    0.196272
21    0.204991
22    0.178866
23    0.172561
24    0.151701
25    0.173937
26    0.146134
27    0.148067
28    0.169899
29    0.133858
30    0.135478
31    0.139445
32    0.130789
33    0.123593
34    0.122008
35    0.127078
36    0.126268
37    0.104451
38    0.114217
39    0.119649
40    0.123171
41    0.105355
42    0.109893
43    0.105367
44    0.112401
45    0.109329
46    0.095615
47    0.090542
48    0.127325
49    0.088022

Validation Losses:
0     0.550431
1     0.456462
2     0.409796
3     0.351097
4     0.379673
5     0.288222
6     0.280216
7     0.325824
8     0.230324
9     0.280303
10    0.253469
11    0.247971
12    0.188868
13    0.144565
14    0.137112
15    0.154913
16    0.113348
17    0.181659
18    0.127509
19    0.093901
20    0.115294
21    0.076164
22    0.088698
23    0.070046
24    0.086507
25    0.076485
26    0.092174
27    0.254691
28    0.069579
29    0.089369
30    0.070272
31    0.112596
32    0.062198
33    0.070792
34    0.069722
35    0.059651
36    0.059890
37    0.091613
38    0.059251
39    0.057253
40    0.072957
41    0.064698
42    0.076283
43    0.073782
44    0.048781
45    0.065433
46    0.080623
47    0.053194
48    0.066258
49    0.072030

