Train Accuracies:
0     0.476894
1     0.682449
2     0.733586
3     0.765657
4     0.780429
5     0.801010
6     0.822727
7     0.824495
8     0.842677
9     0.856061
10    0.859722
11    0.882828
12    0.890152
13    0.898359
14    0.910354
15    0.920960
16    0.914773
17    0.919697
18    0.928914
19    0.930808
20    0.933586
21    0.942803
22    0.944697
23    0.944066
24    0.951389
25    0.944571
26    0.948990
27    0.948359
28    0.953030
29    0.954672
30    0.953283
31    0.954419
32    0.960101
33    0.959217
34    0.961364
35    0.958333
36    0.963131
37    0.958965
38    0.960859
39    0.966162
40    0.962500
41    0.969192
42    0.964899
43    0.964268
44    0.966162
45    0.967551
46    0.967551
47    0.970076
48    0.968182
49    0.966540

Validation Accuracies:
0     0.824242
1     0.850000
2     0.861616
3     0.883333
4     0.894949
5     0.892929
6     0.902525
7     0.909091
8     0.902020
9     0.925758
10    0.907071
11    0.936364
12    0.958586
13    0.960101
14    0.957576
15    0.954545
16    0.952525
17    0.940909
18    0.973737
19    0.979293
20    0.982828
21    0.975758
22    0.938384
23    0.979798
24    0.969697
25    0.977273
26    0.977273
27    0.971212
28    0.963636
29    0.985859
30    0.981313
31    0.986364
32    0.965152
33    0.980808
34    0.991919
35    0.971717
36    0.980808
37    0.975758
38    0.988889
39    0.987374
40    0.985859
41    0.963131
42    0.980303
43    0.983333
44    0.992424
45    0.975758
46    0.986364
47    0.980303
48    0.973232
49    0.983838

Train Losses:
0     1.245108
1     0.746379
2     0.644854
3     0.581182
4     0.530541
5     0.507043
6     0.463823
7     0.448632
8     0.415318
9     0.371722
10    0.373883
11    0.326185
12    0.292163
13    0.279019
14    0.253154
15    0.231965
16    0.241408
17    0.230411
18    0.198756
19    0.198434
20    0.187010
21    0.169468
22    0.158279
23    0.169371
24    0.151995
25    0.158664
26    0.148839
27    0.154570
28    0.147521
29    0.132806
30    0.142664
31    0.136861
32    0.118570
33    0.116630
34    0.117618
35    0.123496
36    0.113790
37    0.123154
38    0.115724
39    0.103845
40    0.108828
41    0.099469
42    0.103145
43    0.110070
44    0.101623
45    0.100183
46    0.100892
47    0.088484
48    0.095211
49    0.101364

Validation Losses:
0     0.521895
1     0.418641
2     0.379484
3     0.313239
4     0.293356
5     0.277026
6     0.270968
7     0.240369
8     0.273110
9     0.199002
10    0.251354
11    0.165100
12    0.118480
13    0.123141
14    0.113040
15    0.134796
16    0.122759
17    0.146461
18    0.078882
19    0.057308
20    0.052494
21    0.064023
22    0.165671
23    0.052581
24    0.077441
25    0.058717
26    0.056784
27    0.089785
28    0.102788
29    0.043622
30    0.050850
31    0.036221
32    0.096783
33    0.048838
34    0.020860
35    0.078795
36    0.048784
37    0.067966
38    0.032148
39    0.036176
40    0.037103
41    0.102314
42    0.060508
43    0.043428
44    0.026888
45    0.073798
46    0.042663
47    0.062471
48    0.073732
49    0.042481

