Train Accuracies:
0     0.483460
1     0.686237
2     0.728030
3     0.758207
4     0.788889
5     0.795833
6     0.819318
7     0.828788
8     0.842551
9     0.861237
10    0.862500
11    0.879293
12    0.890404
13    0.904672
14    0.905808
15    0.909470
16    0.915404
17    0.922980
18    0.923990
19    0.926136
20    0.930051
21    0.936364
22    0.935480
23    0.938636
24    0.938636
25    0.939520
26    0.945328
27    0.946970
28    0.952778
29    0.952525
30    0.956313
31    0.950758
32    0.956566
33    0.956818
34    0.956692
35    0.958207
36    0.953662
37    0.959343
38    0.963510
39    0.962753
40    0.959091
41    0.968308
42    0.959596
43    0.965025
44    0.960732
45    0.966540
46    0.967929
47    0.970833
48    0.973232
49    0.965657

Validation Accuracies:
0     0.805051
1     0.827273
2     0.859596
3     0.854040
4     0.872727
5     0.897475
6     0.881818
7     0.912626
8     0.923232
9     0.923232
10    0.931313
11    0.919192
12    0.955556
13    0.939394
14    0.970707
15    0.956061
16    0.954545
17    0.939394
18    0.956061
19    0.943434
20    0.958586
21    0.969192
22    0.959596
23    0.952525
24    0.968687
25    0.975758
26    0.978788
27    0.961111
28    0.975253
29    0.981818
30    0.965152
31    0.981818
32    0.972727
33    0.980808
34    0.976263
35    0.984848
36    0.978283
37    0.968182
38    0.975758
39    0.978283
40    0.980303
41    0.977778
42    0.983333
43    0.978788
44    0.984343
45    0.986869
46    0.975758
47    0.984848
48    0.983333
49    0.989899

Train Losses:
0     1.248831
1     0.737684
2     0.637701
3     0.578496
4     0.528405
5     0.512923
6     0.468281
7     0.445538
8     0.409455
9     0.366255
10    0.360957
11    0.334244
12    0.300288
13    0.274549
14    0.274846
15    0.254560
16    0.246028
17    0.226058
18    0.221385
19    0.209269
20    0.199319
21    0.186033
22    0.188125
23    0.177317
24    0.165885
25    0.178116
26    0.157359
27    0.160897
28    0.144113
29    0.141858
30    0.129650
31    0.149125
32    0.140300
33    0.130421
34    0.131625
35    0.130124
36    0.138181
37    0.122331
38    0.117734
39    0.118600
40    0.123088
41    0.104236
42    0.122524
43    0.106299
44    0.122344
45    0.106053
46    0.098104
47    0.098580
48    0.088956
49    0.100950

Validation Losses:
0     0.528075
1     0.437836
2     0.401036
3     0.356471
4     0.362984
5     0.312118
6     0.307042
7     0.237931
8     0.229204
9     0.216125
10    0.182287
11    0.197125
12    0.138450
13    0.154969
14    0.104453
15    0.117965
16    0.122787
17    0.165958
18    0.118426
19    0.168534
20    0.112943
21    0.090290
22    0.111913
23    0.120662
24    0.092749
25    0.066469
26    0.052871
27    0.088202
28    0.070229
29    0.054271
30    0.089097
31    0.052647
32    0.083618
33    0.056784
34    0.076168
35    0.049266
36    0.069201
37    0.093014
38    0.075651
39    0.055262
40    0.049784
41    0.058984
42    0.052605
43    0.064148
44    0.042105
45    0.035794
46    0.055714
47    0.035285
48    0.044416
49    0.029146

