Train Accuracies:
0     0.512374
1     0.701389
2     0.750884
3     0.775505
4     0.789141
5     0.807576
6     0.817045
7     0.832576
8     0.845328
9     0.856566
10    0.871970
11    0.876641
12    0.891035
13    0.901515
14    0.905934
15    0.917172
16    0.921086
17    0.919697
18    0.930556
19    0.932955
20    0.934217
21    0.940657
22    0.938384
23    0.939646
24    0.939899
25    0.943561
26    0.943308
27    0.950505
28    0.943813
29    0.953662
30    0.955429
31    0.950126
32    0.955177
33    0.954040
34    0.964394
35    0.957576
36    0.957576
37    0.960480
38    0.965783
39    0.955682
40    0.968813
41    0.959848
42    0.967045
43    0.961616
44    0.962121
45    0.966162
46    0.965404
47    0.973106
48    0.966288
49    0.961742

Validation Accuracies:
0     0.790404
1     0.845960
2     0.797980
3     0.862626
4     0.880303
5     0.870202
6     0.878283
7     0.898990
8     0.883333
9     0.901010
10    0.892929
11    0.931313
12    0.902020
13    0.923737
14    0.947980
15    0.951010
16    0.958586
17    0.947475
18    0.967677
19    0.964646
20    0.975758
21    0.953030
22    0.959091
23    0.974242
24    0.967677
25    0.971717
26    0.975758
27    0.955051
28    0.970202
29    0.980303
30    0.973737
31    0.975253
32    0.975253
33    0.980808
34    0.963636
35    0.964141
36    0.976263
37    0.974242
38    0.950505
39    0.962121
40    0.977273
41    0.981818
42    0.981313
43    0.973232
44    0.971717
45    0.979798
46    0.976263
47    0.982828
48    0.967172
49    0.982828

Train Losses:
0     1.198196
1     0.697654
2     0.603471
3     0.555302
4     0.523620
5     0.492527
6     0.463320
7     0.429308
8     0.420915
9     0.379482
10    0.355650
11    0.343252
12    0.304827
13    0.272392
14    0.265251
15    0.236257
16    0.245601
17    0.227138
18    0.201962
19    0.192820
20    0.192129
21    0.178150
22    0.182860
23    0.168071
24    0.179512
25    0.161781
26    0.165416
27    0.143021
28    0.166410
29    0.133870
30    0.139376
31    0.148753
32    0.130834
33    0.129800
34    0.118122
35    0.127941
36    0.123808
37    0.124089
38    0.101152
39    0.137684
40    0.102409
41    0.119314
42    0.097524
43    0.111024
44    0.108736
45    0.100307
46    0.107890
47    0.077791
48    0.097001
49    0.112561

Validation Losses:
0     0.539396
1     0.422303
2     0.471991
3     0.345903
4     0.317034
5     0.333053
6     0.319805
7     0.273470
8     0.304341
9     0.249062
10    0.280082
11    0.205801
12    0.237402
13    0.192860
14    0.138979
15    0.130739
16    0.122317
17    0.140809
18    0.084101
19    0.094935
20    0.067124
21    0.123833
22    0.113011
23    0.076258
24    0.078863
25    0.070624
26    0.083296
27    0.125665
28    0.082252
29    0.068373
30    0.076927
31    0.055812
32    0.054464
33    0.054583
34    0.117409
35    0.095029
36    0.070689
37    0.068707
38    0.139901
39    0.098433
40    0.077025
41    0.050987
42    0.058957
43    0.085383
44    0.073724
45    0.051842
46    0.074696
47    0.055520
48    0.077760
49    0.044884

