Train Accuracies:
0     0.495455
1     0.693434
2     0.736995
3     0.769444
4     0.784848
5     0.793939
6     0.813636
7     0.829040
8     0.838005
9     0.844571
10    0.865152
11    0.869697
12    0.878914
13    0.888763
14    0.897854
15    0.908838
16    0.904672
17    0.917803
18    0.920707
19    0.925379
20    0.932702
21    0.934596
22    0.940152
23    0.940530
24    0.944066
25    0.942803
26    0.942929
27    0.947096
28    0.944823
29    0.952525
30    0.953030
31    0.956692
32    0.947096
33    0.961237
34    0.957576
35    0.961237
36    0.954167
37    0.957449
38    0.964015
39    0.957323
40    0.967172
41    0.960732
42    0.966414
43    0.959975
44    0.961364
45    0.967424
46    0.966414
47    0.973864
48    0.966162
49    0.971591

Validation Accuracies:
0     0.750000
1     0.778788
2     0.843434
3     0.812626
4     0.869697
5     0.868687
6     0.877778
7     0.902020
8     0.912626
9     0.902020
10    0.919192
11    0.927778
12    0.901010
13    0.920202
14    0.930303
15    0.963636
16    0.920202
17    0.960606
18    0.968182
19    0.972222
20    0.962626
21    0.958081
22    0.971212
23    0.971717
24    0.959596
25    0.948485
26    0.969192
27    0.956061
28    0.978283
29    0.958081
30    0.982323
31    0.959596
32    0.979293
33    0.970707
34    0.978788
35    0.980808
36    0.967172
37    0.985859
38    0.981313
39    0.978788
40    0.987879
41    0.963131
42    0.989899
43    0.975758
44    0.980808
45    0.987879
46    0.984848
47    0.986869
48    0.986869
49    0.978788

Train Losses:
0     1.202944
1     0.718812
2     0.618816
3     0.567214
4     0.534281
5     0.505195
6     0.463694
7     0.440995
8     0.420687
9     0.398941
10    0.371709
11    0.359985
12    0.328609
13    0.315135
14    0.285408
15    0.264613
16    0.268986
17    0.246158
18    0.235017
19    0.223158
20    0.204960
21    0.195879
22    0.176707
23    0.175446
24    0.162591
25    0.177059
26    0.172555
27    0.157603
28    0.157083
29    0.142131
30    0.142703
31    0.128989
32    0.154579
33    0.124473
34    0.133250
35    0.118785
36    0.132413
37    0.125648
38    0.107404
39    0.125383
40    0.109638
41    0.125602
42    0.103824
43    0.118686
44    0.109127
45    0.100043
46    0.109498
47    0.085039
48    0.104878
49    0.085959

Validation Losses:
0     0.586904
1     0.514233
2     0.402465
3     0.433001
4     0.321442
5     0.330348
6     0.301812
7     0.259803
8     0.240956
9     0.245865
10    0.226150
11    0.188945
12    0.242326
13    0.213106
14    0.177904
15    0.122519
16    0.220419
17    0.109489
18    0.091231
19    0.086126
20    0.102317
21    0.107406
22    0.079359
23    0.085341
24    0.122721
25    0.147498
26    0.090365
27    0.141853
28    0.056981
29    0.121605
30    0.050960
31    0.102133
32    0.054231
33    0.075571
34    0.053395
35    0.046581
36    0.093866
37    0.042168
38    0.056234
39    0.058366
40    0.031530
41    0.103369
42    0.036490
43    0.068639
44    0.060920
45    0.038389
46    0.044959
47    0.037852
48    0.032521
49    0.052900

