Train Accuracies:
0     0.468687
1     0.676515
2     0.734596
3     0.769066
4     0.793056
5     0.804924
6     0.814394
7     0.829545
8     0.840404
9     0.855177
10    0.867298
11    0.877778
12    0.894697
13    0.902778
14    0.908460
15    0.902399
16    0.916414
17    0.917298
18    0.929924
19    0.935101
20    0.930556
21    0.936237
22    0.944697
23    0.944066
24    0.945328
25    0.943182
26    0.948232
27    0.948737
28    0.954545
29    0.954798
30    0.950884
31    0.956566
32    0.957197
33    0.952020
34    0.954672
35    0.959975
36    0.962879
37    0.960985
38    0.954672
39    0.959722
40    0.968434
41    0.966414
42    0.962753
43    0.964015
44    0.962500
45    0.965530
46    0.958081
47    0.969444
48    0.966540
49    0.969192

Validation Accuracies:
0     0.710101
1     0.823232
2     0.857071
3     0.822222
4     0.824747
5     0.867677
6     0.883333
7     0.884343
8     0.891919
9     0.894949
10    0.927778
11    0.931818
12    0.930808
13    0.947475
14    0.943939
15    0.959091
16    0.937879
17    0.957071
18    0.955556
19    0.967172
20    0.965152
21    0.972727
22    0.951515
23    0.956566
24    0.973737
25    0.966162
26    0.972222
27    0.968687
28    0.976263
29    0.982828
30    0.973737
31    0.969697
32    0.980303
33    0.952525
34    0.971717
35    0.961616
36    0.985354
37    0.970202
38    0.950000
39    0.982323
40    0.966667
41    0.978788
42    0.969697
43    0.983333
44    0.980808
45    0.975758
46    0.965152
47    0.977778
48    0.982828
49    0.978788

Train Losses:
0     1.287402
1     0.754006
2     0.632352
3     0.564601
4     0.528126
5     0.493500
6     0.470244
7     0.427644
8     0.420050
9     0.385608
10    0.349113
11    0.330785
12    0.300258
13    0.283894
14    0.257088
15    0.271380
16    0.233682
17    0.233904
18    0.206328
19    0.192946
20    0.200808
21    0.188911
22    0.168738
23    0.163598
24    0.157090
25    0.168443
26    0.153657
27    0.151220
28    0.135322
29    0.137323
30    0.139558
31    0.130399
32    0.125443
33    0.144024
34    0.130797
35    0.117372
36    0.109252
37    0.112857
38    0.131631
39    0.127475
40    0.097966
41    0.100157
42    0.112177
43    0.112949
44    0.111264
45    0.102349
46    0.126994
47    0.085225
48    0.118665
49    0.102776

Validation Losses:
0     0.681946
1     0.442958
2     0.374954
3     0.419198
4     0.457284
5     0.343823
6     0.308955
7     0.281114
8     0.268640
9     0.288329
10    0.194924
11    0.190939
12    0.168118
13    0.135910
14    0.143772
15    0.113022
16    0.173744
17    0.109469
18    0.113455
19    0.092641
20    0.085624
21    0.070669
22    0.114034
23    0.118429
24    0.063597
25    0.085029
26    0.086562
27    0.096210
28    0.059018
29    0.045631
30    0.075446
31    0.064492
32    0.055032
33    0.144072
34    0.085661
35    0.094504
36    0.046592
37    0.071366
38    0.157623
39    0.046817
40    0.091376
41    0.066097
42    0.080020
43    0.038738
44    0.054000
45    0.069605
46    0.101693
47    0.065585
48    0.046198
49    0.054913

