Train Accuracies:
0     0.508965
1     0.700505
2     0.745076
3     0.769697
4     0.792298
5     0.815152
6     0.823106
7     0.841667
8     0.855051
9     0.862500
10    0.872222
11    0.878662
12    0.895833
13    0.897096
14    0.909722
15    0.907449
16    0.916288
17    0.921212
18    0.925505
19    0.933838
20    0.933460
21    0.935606
22    0.943182
23    0.943056
24    0.943434
25    0.939899
26    0.948611
27    0.952399
28    0.950631
29    0.947348
30    0.952652
31    0.956313
32    0.951894
33    0.964268
34    0.956818
35    0.958333
36    0.959722
37    0.959848
38    0.959343
39    0.963384
40    0.964268
41    0.966919
42    0.958712
43    0.958965
44    0.965278
45    0.964015
46    0.966162
47    0.974747
48    0.964394
49    0.961995

Validation Accuracies:
0     0.800000
1     0.840909
2     0.860606
3     0.881313
4     0.872222
5     0.883838
6     0.904545
7     0.899495
8     0.897475
9     0.910101
10    0.923737
11    0.933333
12    0.925253
13    0.946970
14    0.944949
15    0.947980
16    0.949495
17    0.937374
18    0.929293
19    0.975758
20    0.960606
21    0.971212
22    0.965152
23    0.966162
24    0.973737
25    0.972727
26    0.963636
27    0.980303
28    0.964646
29    0.985354
30    0.968182
31    0.984343
32    0.984343
33    0.973232
34    0.942424
35    0.986869
36    0.980303
37    0.967677
38    0.974747
39    0.967172
40    0.976263
41    0.985859
42    0.991414
43    0.978283
44    0.967677
45    0.970707
46    0.971717
47    0.958081
48    0.983333
49    0.984343

Train Losses:
0     1.161993
1     0.700264
2     0.617367
3     0.562389
4     0.514034
5     0.468952
6     0.462766
7     0.423144
8     0.389954
9     0.369649
10    0.346652
11    0.328087
12    0.292229
13    0.283544
14    0.258360
15    0.259850
16    0.236147
17    0.219743
18    0.213102
19    0.199598
20    0.195186
21    0.185951
22    0.176211
23    0.165074
24    0.163967
25    0.167084
26    0.149993
27    0.149529
28    0.140234
29    0.155854
30    0.135326
31    0.125503
32    0.148167
33    0.109369
34    0.129137
35    0.130500
36    0.119531
37    0.122589
38    0.117578
39    0.116142
40    0.114480
41    0.104109
42    0.121574
43    0.116837
44    0.108284
45    0.105679
46    0.104187
47    0.078786
48    0.111971
49    0.120301

Validation Losses:
0     0.517382
1     0.429914
2     0.367703
3     0.331630
4     0.303031
5     0.341726
6     0.259795
7     0.257373
8     0.252088
9     0.216884
10    0.216169
11    0.176012
12    0.190046
13    0.133863
14    0.147940
15    0.144017
16    0.144915
17    0.190183
18    0.208458
19    0.062140
20    0.092113
21    0.078495
22    0.090826
23    0.084712
24    0.071262
25    0.071132
26    0.097193
27    0.050883
28    0.087086
29    0.045487
30    0.084731
31    0.045597
32    0.041684
33    0.059091
34    0.171267
35    0.040473
36    0.046466
37    0.088747
38    0.064269
39    0.081298
40    0.056302
41    0.036744
42    0.027535
43    0.058722
44    0.095985
45    0.067304
46    0.073310
47    0.129205
48    0.041051
49    0.045008

