Train Accuracies:
0     0.507828
1     0.708207
2     0.741540
3     0.771843
4     0.785732
5     0.810732
6     0.821338
7     0.839141
8     0.838889
9     0.856187
10    0.867424
11    0.877778
12    0.889520
13    0.899369
14    0.901515
15    0.910985
16    0.916667
17    0.915783
18    0.927273
19    0.937626
20    0.930177
21    0.933207
22    0.932702
23    0.941414
24    0.943434
25    0.938763
26    0.944949
27    0.949495
28    0.939520
29    0.948485
30    0.952146
31    0.950758
32    0.948232
33    0.956439
34    0.961616
35    0.955051
36    0.955556
37    0.961237
38    0.963258
39    0.959975
40    0.954293
41    0.965783
42    0.960480
43    0.964141
44    0.970455
45    0.968939
46    0.967551
47    0.963889
48    0.972348
49    0.970202

Validation Accuracies:
0     0.820202
1     0.840404
2     0.870707
3     0.887879
4     0.876263
5     0.886869
6     0.887374
7     0.883838
8     0.890909
9     0.933333
10    0.936364
11    0.936364
12    0.931313
13    0.926768
14    0.923232
15    0.941414
16    0.963131
17    0.961616
18    0.948485
19    0.953535
20    0.976768
21    0.956061
22    0.962121
23    0.974242
24    0.978788
25    0.974242
26    0.968182
27    0.973232
28    0.932828
29    0.979798
30    0.972222
31    0.949495
32    0.979798
33    0.969192
34    0.967677
35    0.981313
36    0.968182
37    0.975253
38    0.976768
39    0.974242
40    0.982828
41    0.958586
42    0.978283
43    0.988384
44    0.980808
45    0.983838
46    0.974747
47    0.983838
48    0.983838
49    0.978788

Train Losses:
0     1.179749
1     0.698567
2     0.624263
3     0.557185
4     0.530142
5     0.484719
6     0.461662
7     0.425967
8     0.416530
9     0.379457
10    0.361459
11    0.331411
12    0.306861
13    0.285963
14    0.278464
15    0.244554
16    0.241837
17    0.244675
18    0.211358
19    0.198136
20    0.196050
21    0.197715
22    0.197339
23    0.180207
24    0.175444
25    0.172989
26    0.158281
27    0.158750
28    0.180434
29    0.152992
30    0.136080
31    0.139304
32    0.153460
33    0.130403
34    0.109456
35    0.126381
36    0.137549
37    0.114422
38    0.115278
39    0.114904
40    0.132810
41    0.099653
42    0.114609
43    0.113437
44    0.092378
45    0.098292
46    0.100552
47    0.108945
48    0.083578
49    0.087400

Validation Losses:
0     0.502438
1     0.411838
2     0.401345
3     0.326637
4     0.336522
5     0.294968
6     0.282655
7     0.277947
8     0.291379
9     0.188120
10    0.184389
11    0.172536
12    0.182229
13    0.179200
14    0.188200
15    0.144189
16    0.100911
17    0.114044
18    0.155755
19    0.128224
20    0.066679
21    0.130970
22    0.101415
23    0.072935
24    0.058548
25    0.072783
26    0.081794
27    0.066455
28    0.165741
29    0.050845
30    0.067370
31    0.161228
32    0.055410
33    0.092255
34    0.085756
35    0.052035
36    0.083298
37    0.061609
38    0.056655
39    0.063560
40    0.053831
41    0.121081
42    0.061259
43    0.036842
44    0.045265
45    0.046426
46    0.065459
47    0.047262
48    0.049670
49    0.062616

