Train Accuracies:
0     0.496970
1     0.698737
2     0.736995
3     0.765530
4     0.789773
5     0.810732
6     0.819444
7     0.836490
8     0.834343
9     0.856313
10    0.866540
11    0.871338
12    0.884722
13    0.896086
14    0.906692
15    0.912374
16    0.923359
17    0.930934
18    0.930808
19    0.933838
20    0.924874
21    0.936995
22    0.937121
23    0.940657
24    0.939899
25    0.948106
26    0.945960
27    0.949747
28    0.951389
29    0.948990
30    0.943813
31    0.955051
32    0.955051
33    0.961616
34    0.955934
35    0.955303
36    0.957576
37    0.958333
38    0.961869
39    0.970960
40    0.962626
41    0.961237
42    0.960732
43    0.963258
44    0.960859
45    0.969571
46    0.961742
47    0.961995
48    0.969823
49    0.965530

Validation Accuracies:
0     0.837879
1     0.831818
2     0.827778
3     0.883333
4     0.879293
5     0.867677
6     0.890404
7     0.876768
8     0.911616
9     0.912626
10    0.929798
11    0.940909
12    0.949495
13    0.937879
14    0.959091
15    0.955556
16    0.961616
17    0.959091
18    0.962121
19    0.972222
20    0.958586
21    0.947475
22    0.956566
23    0.972222
24    0.977273
25    0.971717
26    0.960101
27    0.975253
28    0.975253
29    0.971212
30    0.981313
31    0.985354
32    0.979798
33    0.975253
34    0.974242
35    0.974242
36    0.983838
37    0.982323
38    0.978283
39    0.980303
40    0.976263
41    0.972727
42    0.954545
43    0.960101
44    0.983838
45    0.936869
46    0.980808
47    0.979293
48    0.973232
49    0.975253

Train Losses:
0     1.187938
1     0.712507
2     0.621652
3     0.555674
4     0.523678
5     0.475371
6     0.454010
7     0.429951
8     0.420658
9     0.393697
10    0.362156
11    0.341513
12    0.311522
13    0.282621
14    0.267948
15    0.242283
16    0.227585
17    0.202955
18    0.203242
19    0.193061
20    0.209604
21    0.179250
22    0.189147
23    0.170852
24    0.172810
25    0.147506
26    0.163918
27    0.150641
28    0.136761
29    0.145350
30    0.158629
31    0.131431
32    0.123092
33    0.124449
34    0.126700
35    0.132591
36    0.122015
37    0.120205
38    0.106538
39    0.090279
40    0.117637
41    0.114119
42    0.122571
43    0.112049
44    0.114671
45    0.095122
46    0.111544
47    0.118199
48    0.091952
49    0.105342

Validation Losses:
0     0.497130
1     0.453262
2     0.427384
3     0.337471
4     0.315898
5     0.342203
6     0.298809
7     0.296915
8     0.254534
9     0.224105
10    0.193159
11    0.178123
12    0.141916
13    0.158299
14    0.115121
15    0.122756
16    0.107775
17    0.110397
18    0.105072
19    0.086315
20    0.112416
21    0.125931
22    0.110094
23    0.069584
24    0.056822
25    0.081219
26    0.108748
27    0.062095
28    0.068218
29    0.075680
30    0.052194
31    0.039819
32    0.067430
33    0.085893
34    0.070327
35    0.065405
36    0.044927
37    0.042589
38    0.067221
39    0.046201
40    0.079113
41    0.087782
42    0.141146
43    0.136085
44    0.043897
45    0.227866
46    0.048786
47    0.052846
48    0.068345
49    0.061985

