Train Accuracies:
0     0.505051
1     0.697096
2     0.748485
3     0.766667
4     0.777273
5     0.805429
6     0.808333
7     0.835480
8     0.845076
9     0.860101
10    0.875253
11    0.874621
12    0.888384
13    0.902904
14    0.897980
15    0.911616
16    0.917551
17    0.918939
18    0.925253
19    0.931313
20    0.939899
21    0.940025
22    0.939899
23    0.938763
24    0.946843
25    0.942172
26    0.950253
27    0.942803
28    0.950000
29    0.954040
30    0.954293
31    0.954040
32    0.955934
33    0.956818
34    0.961869
35    0.963258
36    0.957828
37    0.961616
38    0.962247
39    0.965530
40    0.962753
41    0.967045
42    0.968182
43    0.960606
44    0.964646
45    0.968434
46    0.967045
47    0.969697
48    0.964646
49    0.970455

Validation Accuracies:
0     0.817172
1     0.855556
2     0.875253
3     0.839394
4     0.862626
5     0.868182
6     0.868182
7     0.878788
8     0.911616
9     0.925758
10    0.939394
11    0.939394
12    0.936364
13    0.933333
14    0.934343
15    0.964646
16    0.947475
17    0.974747
18    0.968182
19    0.972222
20    0.980303
21    0.981818
22    0.978283
23    0.951010
24    0.973232
25    0.978283
26    0.972222
27    0.976263
28    0.976768
29    0.981313
30    0.963636
31    0.978788
32    0.957071
33    0.980303
34    0.982828
35    0.969697
36    0.980303
37    0.986364
38    0.979293
39    0.965152
40    0.983333
41    0.978788
42    0.988384
43    0.975253
44    0.973737
45    0.981818
46    0.986869
47    0.970707
48    0.976263
49    0.984343

Train Losses:
0     1.199489
1     0.709363
2     0.612991
3     0.560668
4     0.551272
5     0.488841
6     0.488377
7     0.429224
8     0.407050
9     0.382235
10    0.351049
11    0.326579
12    0.306598
13    0.274254
14    0.284944
15    0.245489
16    0.235720
17    0.232085
18    0.213679
19    0.195939
20    0.178945
21    0.181307
22    0.171908
23    0.188362
24    0.155575
25    0.165780
26    0.153796
27    0.167062
28    0.153999
29    0.141479
30    0.134305
31    0.134968
32    0.129342
33    0.131933
34    0.117729
35    0.112944
36    0.118550
37    0.119574
38    0.120979
39    0.105133
40    0.113840
41    0.099179
42    0.094829
43    0.125486
44    0.111347
45    0.094737
46    0.104604
47    0.101012
48    0.108668
49    0.090106

Validation Losses:
0     0.509591
1     0.416087
2     0.353441
3     0.411172
4     0.367695
5     0.320719
6     0.333617
7     0.330477
8     0.250099
9     0.211084
10    0.171726
11    0.164148
12    0.175502
13    0.170712
14    0.175178
15    0.102136
16    0.176502
17    0.074725
18    0.085101
19    0.075111
20    0.064757
21    0.051370
22    0.058266
23    0.122271
24    0.064712
25    0.061056
26    0.075895
27    0.062440
28    0.064378
29    0.055824
30    0.096741
31    0.061495
32    0.121588
33    0.057912
34    0.042363
35    0.073167
36    0.060736
37    0.038519
38    0.058937
39    0.103619
40    0.038960
41    0.067642
42    0.034057
43    0.072962
44    0.073229
45    0.054689
46    0.037563
47    0.079881
48    0.060123
49    0.053732

