Train Accuracies:
0     0.439773
1     0.679798
2     0.730934
3     0.758838
4     0.776894
5     0.785859
6     0.810985
7     0.813258
8     0.831439
9     0.838636
10    0.835606
11    0.861995
12    0.860480
13    0.876263
14    0.879293
15    0.893056
16    0.902273
17    0.906566
18    0.916793
19    0.923864
20    0.918308
21    0.928914
22    0.932702
23    0.927904
24    0.937500
25    0.942929
26    0.936869
27    0.946591
28    0.947727
29    0.946717
30    0.952904
31    0.946465
32    0.956944
33    0.956061
34    0.960606
35    0.960859
36    0.955429
37    0.960354
38    0.957955
39    0.961616
40    0.963384
41    0.960227
42    0.965530
43    0.958838
44    0.968687
45    0.969697
46    0.968561
47    0.970960
48    0.964394
49    0.963889

Validation Accuracies:
0     0.749495
1     0.812121
2     0.853535
3     0.829798
4     0.839394
5     0.883838
6     0.860101
7     0.872727
8     0.895455
9     0.899495
10    0.913636
11    0.897980
12    0.903030
13    0.903535
14    0.944444
15    0.946970
16    0.943939
17    0.945960
18    0.945960
19    0.961616
20    0.953030
21    0.939899
22    0.968687
23    0.962626
24    0.972222
25    0.937879
26    0.969192
27    0.967172
28    0.969192
29    0.969192
30    0.971212
31    0.966667
32    0.965657
33    0.942929
34    0.983333
35    0.982323
36    0.972222
37    0.967677
38    0.973232
39    0.959596
40    0.963636
41    0.983333
42    0.977778
43    0.970707
44    0.972222
45    0.973737
46    0.980303
47    0.948990
48    0.983333
49    0.975758

Train Losses:
0     1.359149
1     0.753648
2     0.642119
3     0.590976
4     0.561517
5     0.531364
6     0.493564
7     0.461439
8     0.446383
9     0.418228
10    0.425785
11    0.375012
12    0.369377
13    0.342426
14    0.327687
15    0.301362
16    0.278749
17    0.271196
18    0.244730
19    0.229493
20    0.223739
21    0.202426
22    0.191387
23    0.211659
24    0.173762
25    0.167619
26    0.185513
27    0.162713
28    0.156670
29    0.156972
30    0.139494
31    0.164604
32    0.122970
33    0.133649
34    0.129177
35    0.125863
36    0.138221
37    0.120598
38    0.129767
39    0.117592
40    0.112079
41    0.120139
42    0.108279
43    0.129870
44    0.097878
45    0.094065
46    0.099704
47    0.092054
48    0.115407
49    0.108241

Validation Losses:
0     0.635339
1     0.472172
2     0.385706
3     0.422563
4     0.390553
5     0.315575
6     0.346119
7     0.312620
8     0.277164
9     0.266522
10    0.237043
11    0.254939
12    0.241806
13    0.235555
14    0.153360
15    0.143461
16    0.155542
17    0.139497
18    0.145087
19    0.114725
20    0.123732
21    0.147943
22    0.083790
23    0.105850
24    0.076835
25    0.162792
26    0.080234
27    0.078028
28    0.088200
29    0.076286
30    0.078322
31    0.088046
32    0.076918
33    0.156849
34    0.042754
35    0.043429
36    0.074389
37    0.080458
38    0.077732
39    0.107989
40    0.091859
41    0.047829
42    0.063164
43    0.079450
44    0.067770
45    0.085061
46    0.054407
47    0.155701
48    0.045141
49    0.073957

