Train Accuracies:
0     0.469571
1     0.698864
2     0.728157
3     0.762626
4     0.777652
5     0.796970
6     0.810732
7     0.816414
8     0.831439
9     0.836616
10    0.843813
11    0.857071
12    0.868308
13    0.881439
14    0.877904
15    0.892298
16    0.908333
17    0.907323
18    0.916667
19    0.927273
20    0.922222
21    0.934596
22    0.932955
23    0.936616
24    0.935480
25    0.948106
26    0.942424
27    0.947348
28    0.944192
29    0.947727
30    0.950253
31    0.955429
32    0.952904
33    0.956566
34    0.955303
35    0.955934
36    0.957197
37    0.951768
38    0.957955
39    0.956944
40    0.968434
41    0.961111
42    0.961869
43    0.962374
44    0.967298
45    0.968182
46    0.968687
47    0.968308
48    0.968434
49    0.969318

Validation Accuracies:
0     0.830303
1     0.805556
2     0.847475
3     0.854545
4     0.871212
5     0.883838
6     0.891414
7     0.888889
8     0.902020
9     0.886869
10    0.915657
11    0.926768
12    0.917172
13    0.904040
14    0.919192
15    0.884848
16    0.948990
17    0.943434
18    0.950505
19    0.931818
20    0.953535
21    0.967172
22    0.953030
23    0.961616
24    0.980303
25    0.930303
26    0.973737
27    0.964646
28    0.974747
29    0.979293
30    0.980808
31    0.944444
32    0.972727
33    0.936869
34    0.977273
35    0.986364
36    0.971212
37    0.972727
38    0.974747
39    0.979798
40    0.980808
41    0.970707
42    0.972727
43    0.981313
44    0.973737
45    0.981818
46    0.980808
47    0.984343
48    0.971212
49    0.983333

Train Losses:
0     1.294152
1     0.719585
2     0.652247
3     0.586632
4     0.548341
5     0.512857
6     0.491968
7     0.485635
8     0.441057
9     0.435698
10    0.413163
11    0.384917
12    0.363329
13    0.328144
14    0.331696
15    0.298586
16    0.264751
17    0.262058
18    0.230132
19    0.220652
20    0.228754
21    0.191226
22    0.202392
23    0.189596
24    0.181347
25    0.164784
26    0.179436
27    0.160882
28    0.168129
29    0.155605
30    0.148665
31    0.139955
32    0.148572
33    0.131436
34    0.130986
35    0.127048
36    0.129178
37    0.143274
38    0.134520
39    0.128121
40    0.101717
41    0.113248
42    0.119992
43    0.112832
44    0.100710
45    0.095996
46    0.099126
47    0.094723
48    0.098157
49    0.099166

Validation Losses:
0     0.488729
1     0.464945
2     0.412644
3     0.363319
4     0.346049
5     0.310875
6     0.317511
7     0.286640
8     0.272571
9     0.299125
10    0.247819
11    0.226230
12    0.226345
13    0.225407
14    0.196482
15    0.300957
16    0.135909
17    0.157863
18    0.132533
19    0.168496
20    0.132180
21    0.091292
22    0.123613
23    0.105693
24    0.055318
25    0.215120
26    0.060124
27    0.089325
28    0.070350
29    0.059518
30    0.056710
31    0.159372
32    0.085899
33    0.148609
34    0.073176
35    0.047943
36    0.087238
37    0.086895
38    0.068848
39    0.054697
40    0.054606
41    0.074010
42    0.079422
43    0.052073
44    0.073018
45    0.044410
46    0.051949
47    0.049106
48    0.071145
49    0.041584

