Train Accuracies:
0     0.422601
1     0.669823
2     0.726641
3     0.755934
4     0.770202
5     0.792929
6     0.814268
7     0.818056
8     0.826136
9     0.839394
10    0.848611
11    0.853914
12    0.870833
13    0.875000
14    0.899747
15    0.893687
16    0.904545
17    0.916414
18    0.915278
19    0.916919
20    0.919949
21    0.930051
22    0.932323
23    0.936111
24    0.946086
25    0.938889
26    0.940530
27    0.947222
28    0.945455
29    0.946970
30    0.944444
31    0.956692
32    0.952904
33    0.952399
34    0.952020
35    0.949874
36    0.954672
37    0.959848
38    0.956061
39    0.952525
40    0.957197
41    0.965909
42    0.970076
43    0.958965
44    0.960859
45    0.967424
46    0.950884
47    0.965404
48    0.965404
49    0.964015

Validation Accuracies:
0     0.793939
1     0.840404
2     0.850000
3     0.868182
4     0.865657
5     0.875253
6     0.884343
7     0.886364
8     0.858081
9     0.890909
10    0.883838
11    0.903535
12    0.929293
13    0.935859
14    0.926263
15    0.925253
16    0.941414
17    0.965152
18    0.938384
19    0.961111
20    0.956061
21    0.962626
22    0.970707
23    0.970707
24    0.951010
25    0.966667
26    0.967677
27    0.979798
28    0.957576
29    0.978788
30    0.972222
31    0.970202
32    0.975253
33    0.971212
34    0.963636
35    0.966162
36    0.968182
37    0.971212
38    0.950000
39    0.955051
40    0.974747
41    0.977778
42    0.977778
43    0.968182
44    0.976768
45    0.981313
46    0.973737
47    0.970707
48    0.974242
49    0.978283

Train Losses:
0     1.399969
1     0.770012
2     0.655197
3     0.588061
4     0.564614
5     0.515341
6     0.487880
7     0.483607
8     0.452259
9     0.430701
10    0.393604
11    0.376045
12    0.347617
13    0.345108
14    0.281967
15    0.303418
16    0.269064
17    0.244962
18    0.247751
19    0.240672
20    0.229493
21    0.205505
22    0.194959
23    0.189203
24    0.166482
25    0.184018
26    0.178572
27    0.156790
28    0.161717
29    0.162472
30    0.168307
31    0.132085
32    0.148606
33    0.142595
34    0.141728
35    0.148546
36    0.141862
37    0.120702
38    0.134557
39    0.144370
40    0.133600
41    0.107665
42    0.093788
43    0.119792
44    0.118309
45    0.097122
46    0.150922
47    0.102247
48    0.103672
49    0.103985

Validation Losses:
0     0.579818
1     0.441556
2     0.421600
3     0.359218
4     0.339878
5     0.333293
6     0.306333
7     0.290390
8     0.349689
9     0.276173
10    0.299530
11    0.252417
12    0.198825
13    0.183368
14    0.197360
15    0.218687
16    0.157512
17    0.106518
18    0.159414
19    0.104717
20    0.128297
21    0.095425
22    0.078369
23    0.076928
24    0.132244
25    0.084334
26    0.083323
27    0.061582
28    0.103411
29    0.055787
30    0.080409
31    0.085368
32    0.064876
33    0.076595
34    0.107708
35    0.105264
36    0.079862
37    0.086178
38    0.136092
39    0.119432
40    0.067476
41    0.062409
42    0.056822
43    0.082218
44    0.067860
45    0.046275
46    0.065084
47    0.073535
48    0.066268
49    0.057490

