Train Accuracies:
0     0.415530
1     0.676389
2     0.739015
3     0.764899
4     0.789899
5     0.792803
6     0.807323
7     0.822601
8     0.829798
9     0.840152
10    0.844066
11    0.862500
12    0.858838
13    0.877020
14    0.878409
15    0.893561
16    0.897980
17    0.904545
18    0.913510
19    0.910859
20    0.927273
21    0.922475
22    0.923485
23    0.934596
24    0.938005
25    0.937879
26    0.935732
27    0.943308
28    0.942551
29    0.950758
30    0.947475
31    0.953157
32    0.943687
33    0.943813
34    0.961869
35    0.949621
36    0.950126
37    0.953157
38    0.957449
39    0.956818
40    0.955051
41    0.956313
42    0.955429
43    0.963636
44    0.967298
45    0.960859
46    0.968939
47    0.969571
48    0.963131
49    0.963889

Validation Accuracies:
0     0.805556
1     0.839899
2     0.844949
3     0.852020
4     0.861616
5     0.827273
6     0.869697
7     0.868182
8     0.888384
9     0.916162
10    0.895455
11    0.897980
12    0.935354
13    0.934343
14    0.936364
15    0.931313
16    0.953535
17    0.944444
18    0.944949
19    0.970202
20    0.957071
21    0.935354
22    0.965152
23    0.963131
24    0.952020
25    0.972727
26    0.973737
27    0.963636
28    0.985354
29    0.970202
30    0.979798
31    0.983333
32    0.967677
33    0.947980
34    0.971212
35    0.977273
36    0.974747
37    0.976768
38    0.985859
39    0.980808
40    0.981313
41    0.984343
42    0.979293
43    0.985354
44    0.958081
45    0.975758
46    0.981313
47    0.970202
48    0.986869
49    0.984343

Train Losses:
0     1.422875
1     0.748295
2     0.624282
3     0.577011
4     0.534850
5     0.513669
6     0.485146
7     0.465048
8     0.442169
9     0.416146
10    0.413207
11    0.370322
12    0.382139
13    0.339074
14    0.334610
15    0.295500
16    0.283521
17    0.276453
18    0.240886
19    0.254200
20    0.216511
21    0.221098
22    0.215016
23    0.187647
24    0.174349
25    0.177713
26    0.184232
27    0.166187
28    0.168582
29    0.150984
30    0.152989
31    0.139967
32    0.171106
33    0.167042
34    0.114970
35    0.147155
36    0.143597
37    0.146747
38    0.128730
39    0.131702
40    0.126395
41    0.133072
42    0.136323
43    0.104850
44    0.108307
45    0.117944
46    0.102319
47    0.091500
48    0.121773
49    0.117582

Validation Losses:
0     0.556941
1     0.434956
2     0.442459
3     0.402042
4     0.364797
5     0.419658
6     0.333858
7     0.367003
8     0.285246
9     0.239507
10    0.286982
11    0.279188
12    0.184005
13    0.185805
14    0.175212
15    0.198092
16    0.123269
17    0.156877
18    0.134995
19    0.088095
20    0.130585
21    0.179594
22    0.092856
23    0.091637
24    0.108730
25    0.073626
26    0.068816
27    0.107495
28    0.049218
29    0.080158
30    0.062773
31    0.043301
32    0.096273
33    0.139467
34    0.078659
35    0.055411
36    0.073222
37    0.060001
38    0.038896
39    0.045490
40    0.053720
41    0.046337
42    0.051951
43    0.041730
44    0.109418
45    0.072339
46    0.053010
47    0.105554
48    0.034814
49    0.044030

